Question,Answer,Documents
보조공학기기를 신청할 때 고려하는 절차는 무엇인가요?,"신청하신 내용에 대한 상담 및 평가가 진행되며, 그 후 신청 내용의 타당성을 검토하여 지원 여부가 결정됩니다.",보조공학기기 지원
보조공학기기 신청 시 내가 살고 있는 지역의 관련 기관은 어떻게 알 수 있나요?,관할 공단 지역본부 혹은 지사의 위치는 온라인 검색 또는 공단의 고객센터로 문의하시면 안내받을 수 있습니다.,보조공학기기 지원
보조공학기기 신청했을 때 어떤 과정을 거쳐서 지원 결정이 내려지나요?,"신청 후에는 상담과 평가 과정을 통해 신청하신 내용의 적합성을 판단하고, 그 결과를 바탕으로 지원 여부가 결정됩니다.",보조공학기기 지원
내가 신청한 보조공학기기가 지원 결정을 받기까지 소요되는 기간에 대해 설명해주세요.,"보조공학기기에 대한 지원 결정은 신청일로부터 최대 30일 이내에 이루어지며, 신청의 적합성에 대한 꼼꼼한 평가가 포함됩니다.",보조공학기기 지원
장애인 고용을 위한 보조기기 지원을 받고 싶어요. 어디로 연락해야 하죠?,장애인을 위한 보조공학기기 지원 신청은 한국장애인고용공단에서 진행합니다. 그들의 연락처는 1588-1519입니다.,보조공학기기 지원
한국장애인고용공단의 보조기기 지원에 대해 자세히 알고 싶습니다. 홈페이지 주소를 알려주세요.,보다 자세한 정보를 원하신다면 한국장애인고용공단의 공식 웹사이트인 www.kead.or.kr을 방문하시면 도움을 받으실 수 있습니다.,보조공학기기 지원
보조공학기기는 어떻게 신청하나요? 알려주실 수 있나요?,보조공학기기의 신청은 한국장애인고용공단에 전화하여 상담을 통해 진행할 수 있습니다. 연락처는 1588-1519입니다.,보조공학기기 지원
저희 회사에 장애인 직원이 필요로 하는 특수 장비를 어떻게 지원받을 수 있을까요?,회사 내 장애인 직원을 위한 특수 장비 지원 신청은 한국장애인고용공단을 통해 이루어집니다. 공단으로 연락하여 필요한 절차를 안내받으세요. 1588-1519로 문의하세요.,보조공학기기 지원
장애인 고용 지원에 관심이 있어요. 공단과 직접 연락할 방법이 있나요?,"한국장애인고용공단과 직접 연락하실 수 있습니다. 그들의 전화번호는 1588-1519이며, 보다 구체적인 상담을 위해 연락하시기 바랍니다.",보조공학기기 지원
"제가 듣기로 한국장애인고용공단에서 장애인용 기기 지원을 한다고 해서요, 어떻게 알아볼 수 있을까요?","네, 한국장애인고용공단에서는 장애인 보조공학기기 지원 프로그램을 운영하고 있습니다. 관련 문의는 공단의 전화번호 1588-1519로 하시면 됩니다.",보조공학기기 지원
만 25세 발달장애인에게 제공 가능한 복지 서비스는 무엇인가요?,만 25세 발달장애인은 성인 발달장애인 주간활동 서비스 대상에 해당합니다. 따라서 해당 서비스를 통해 다양한 프로그램에 참여하거나 필요한 지원을 받을 수 있습니다.,성인 발달장애인 주간활동 서비스
우리 아들이 40세인데 발달장애를 가지고 있어요. 평일 낮 시간에 돌볼 수 있는 곳이 있을까요?,"네, 40세 발달장애를 가진 아들 분께는 성인 발달장애인 주간활동 서비스를 이용하실 수 있습니다. 이 서비스는 평일 낮 시간에 다양한 활동을 지원하며 필요한 케어를 제공합니다.",성인 발달장애인 주간활동 서비스
만일 65세 되는 발달장애를 가진 어른이 복지 혜택을 받고 싶어한다면 어떤 서비스를 알아봐야 하나요?,"성인 발달장애인 주간활동 서비스 대상은 만 64세 이하인 경우에 해당되기 때문에, 65세가 되신 분에게는 다른 복지 서비스를 알아보셔야 합니다. 해당 연령대의 발달장애인을 위한 노인복지 서비스 등 다른 맞춤형 서비스를 제공하는 기관에 문의하시는 것이 좋습니다.",성인 발달장애인 주간활동 서비스
"발달장애인을 위한 주간활동 서비스 시간이 궁금한데, 한 달에 몇 시간을 이용할 수 있나요?",성인 발달장애인 주간활동 서비스는 월 176시간 중 최대 132시간까지 이용할 수 있습니다.,성인 발달장애인 주간활동 서비스
발달장애인 주간활동 바우처의 내용이 뭐에요?,주간활동 바우처는 발달장애인이 지역 사회 내 다양한 기관을 이용하고 동료들과 함께 낮 시간을 보내도록 지원하는 서비스입니다.,성인 발달장애인 주간활동 서비스
주간활동 서비스에서 발달장애인이 동료들과 함께 할 수 있는 활동은 무엇인가요?,"동료 이용자들과 함께 문화활동, 여가시간 보내기, 직업 경험 등 지역사회 곳곳에서 다양한 활동을 참여할 수 있습니다.",성인 발달장애인 주간활동 서비스
주간활동 바우처는 주로 어떤 이용자에게 지급되나요?,"주간활동 바우처는 성인 발달장애인을 대상으로 제공되며, 이들이 지역사회의 일원으로 활동할 수 있도록 지원합니다.",성인 발달장애인 주간활동 서비스
성인 발달장애인을 위한 주간활동 서비스 신청 방법을 알려 주세요.,"관할 구청이나 동 주민센터를 방문하거나, 장애인복지서비스 홈페이지를 통해 온라인으로 신청할 수 있습니다.",성인 발달장애인 주간활동 서비스
성인 발달장애인의 주간활동 서비스 이용 시 필요한 준비물이 따로 있나요?,"주간활동 서비스 이용을 위한 특별한 준비물은 없으나, 활동 유형에 따라 본인의 편의를 위한 개인용품을 준비하는 것이 좋습니다.",성인 발달장애인 주간활동 서비스
성인 발달장애인을 위한 주간활동 서비스를 이용하려면 어디에 연락해야 하나요?,"주간활동 서비스를 이용하시려면 거주하시는 지역의 읍면동 주민센터, 즉 행정복지센터에 신청하시면 됩니다.",성인 발달장애인 주간활동 서비스
"제 아이가 발달장애인인데, 낮 시간에 할 수 있는 활동은 어떻게 신청하나요?","발달장애인을 위한 낮 시간 활동인 주간활동 서비스를 원하시면, 귀하의 거주지 읍면동 소재의 주민센터에 방문해 서비스를 신청하실 수 있습니다.",성인 발달장애인 주간활동 서비스
행정복지센터를 통해 성인 발달장애인이 받을 수 있는 서비스에는 무엇이 있나요?,행정복지센터를 통해 신청할 수 있는 서비스 중 하나는 성인 발달장애인을 위한 주간활동 서비스입니다. 해당 서비스는 읍면동 주민센터에 신청하실 수 있습니다.,성인 발달장애인 주간활동 서비스
발달장애가 있는 성인 가족 구성원을 위해 주간활동 서비스를 신청하려면 어디로 연락해야 하나요?,발달장애인 성인 가족 구성원에 대한 주간활동 서비스는 보건복지상담센터인 129번으로 연락하거나 중앙발달장애인지원센터에 전화번호 02-3433-0743을 통해 신청할 수 있습니다.,성인 발달장애인 주간활동 서비스
"발달장애 성인을 위한 지원 서비스를 찾고 있는데, 중앙발달장애인지원센터의 웹사이트 주소를 알려주세요.",중앙발달장애인지원센터의 웹사이트 주소는 www.broso.or.kr 입니다. 여기에서 다양한 정보와 서비스를 확인하실 수 있습니다.,성인 발달장애인 주간활동 서비스
주간활동 프로그램에 참여하려는 성인 발달장애인을 위해 상담할 수 있는 전화번호를 알고 싶어요.,상담을 위해서는 국번 없이 129로 전화해서 보건복지상담센터에 문의하거나 02-3433-0743으로 중앙발달장애인지원센터에 연락하면 도움을 받으실 수 있습니다.,성인 발달장애인 주간활동 서비스
내 형제가 발달장애가 있어서 특별한 활동 프로그램에 참여하게 하고 싶어요. 어디서 정보를 얻을 수 있을까요?,"중앙발달장애인지원센터에서 제공하는 서비스에 대한 정보가 필요하시다면, 그들의 공식 웹사이트를 방문하시거나, 전화로 직접 상담을 받아보실 수 있습니다. 웹사이트는 www.broso.or.kr 이며, 전화번호는 02-3433-0743입니다.",성인 발달장애인 주간활동 서비스
발달장애인을 위한 주간활동 지원 서비스에 대해 문의하고 싶습니다. 어디로 연락해야 하나요?,주간활동 서비스에 대한 문의는 보건복지상담센터(국번 없이 129)로 문의하시면 상세한 안내를 받으실 수 있습니다. 또는 중앙발달장애인지원센터에 직접 연락하실 수도 있습니다.,성인 발달장애인 주간활동 서비스
"혹시 주간 시간을 이용해 발달장애 성인이 참여할 수 있는 프로그램을 알아보고 싶은데요, 안내를 받을 수 있는 곳이 어디인가요?",귀하의 가족이 이용할 수 있는 성인 발달장애인 주간활동 서비스에 대한 자세한 정보와 안내는 보건복지상담센터(129) 혹은 중앙발달장애인지원센터에 문의하시면 받으실 수 있습니다.,성인 발달장애인 주간활동 서비스
시각장애인과 청각장애인을 위한 특별한 지원 프로그램이 있나요?,"네, 시각 및 청각장애인을 위해 특별한 TV를 보급하는 '소외계층 방송접근권 보장사업'이 있습니다. 이는 해당 장애인 분들에게 방송 접근성을 높여주기 위한 정책입니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
청각장애인을 위한 방송 시청 지원이 있을까요?,"예, 청각장애인을 위해 소외계층 방송접근권 보장사업을 통해 청각 장애에 특화된 TV를 보급하고 있습니다. 선정된 분들에게 제공되는 서비스입니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
어떤 사람들이 시각 및 청각장애인용 TV보급 사업의 혜택을 받을 수 있나요?,"시각 및 청각장애인 분들이 해당 사업의 대상으로, 신청과 선정 과정을 통해 TV 보급 혜택을 받으실 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시각장애인이나 청각장애인을 위한 특수 TV 확보 방법은 무엇인가요?,"장애인방송 서비스를 지원하는 정부의 소외계층 방송접근권 보장사업을 통해, 해당 TV를 신청하고 지원을 받을 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
청각장애인을 위한 폐쇄자막 기능이 있는 TV는 어떻게 신청하나요?,장애인 배려를 위한 특수 기능이 있는 TV는 소외계층 방송접근권 보장사업을 통해 신청하실 수 있습니다. 이를 위해 관련 서류를 준비하여 신청 절차를 거치면 됩니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
화면해설이 포함된 TV를 지원받으려면 어떤 자격 조건이 필요한가요?,"화면해설 서비스가 있는 TV 지원을 받으려면, 장애인 등록증을 비롯한 증빙 서류를 통해 시각장애인임을 입증해야 합니다. 자격 조건은 소외계층 방송접근권 보장사업 안내를 참조하시면 좋습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
한국수어 방송을 볼 수 있는 TV 보급 사업은 어디에서 정보를 얻을 수 있나요?,"한국수어 방송이 가능한 TV의 보급 정보는 소외계층 방송접근권 보장사업을 담당하는 관공서의 웹사이트에서 확인하실 수 있으며, 해당 지역의 복지센터에서도 안내를 받으실 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
정부 지원을 받아 TV를 신청하려면 어떤 절차를 거쳐야 하나요?,"시각 및 청각장애인용 TV를 신청하기 위해서는 먼저 장애인등록증과 신청서를 준비하고, 소외계층 방송접근권 보장사업에 신청을 해야 합니다. 구체적인 절차는 해당 사업의 공식 안내문을 참조하시면 도움이 됩니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
소외계층 방송접근권 보장사업은 어떤 기관에서 담당하나요?,"해당 사업은 보건복지부 혹은 한국장애인개발원 등 장애인 복지를 담당하는 정부 기관에서 관리하고 있으며, 지자체와 협력하여 진행되는 경우도 있습니다. 자세한 담당 기관 정보는 공식 웹사이트에서 확인할 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시각 장애가 있는 아버지께 TV를 신청하고 싶어요. 어떻게 해야 하나요?,"시각 및 청각장애인용 TV는 전용 누리집인 tv.kcmf.or.kr을 통해 신청하시거나, 가까운 주민센터를 방문하여 상담 후 신청하실 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
청각장애인용 TV는 인터넷으로만 신청 가능한가요?,"아닙니다, 인터넷 신청 뿐만 아니라 거주지 읍면동 주민센터에서도 방문 상담을 통해 신청 가능합니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시각 및 청각장애인용 TV보급 사업에 대한 정보를 어디에서 찾을 수 있나요?,해당 사업에 대한 정보는 tv.kcmf.or.kr이라는 전용 누리집을 통해서 확인하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
지역 내 주민센터 방문 없이 특수 TV를 신청할 수 있는 방법이 있나요?,"네, 시각 및 청각장애인을 위한 TV 신청은 전용 누리집 tv.kcmf.or.kr을 이용하여 온라인으로도 하실 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시청각 장애인용 TV는 어던 경로로 신청할 수 있나요?,이 TV는 주소지에 따른 읍면동 주민센터 또는 시각 및 청각장애인용 TV 전용 누리집을 통해 신청이 가능합니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
주민센터에 가지 않고 장애인용 TV 신청을 하려면 어떻게 해야 하나요?,주민센터에 방문하지 않아도 tv.kcmf.or.kr 전용 누리집을 통한 온라인 신청이 가능합니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시각 장애인을 위한 특별한 TV는 어떻게 신청하나요?,시각 및 청각장애인용 특별 TV는 시청자미디어재단 또는 전국 읍면동 주민센터에서 신청하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
청각장애인 전용 TV를 받으려면 어떤 절차를 거쳐야 하나요?,청각장애인용 TV를 받기 위해서는 시청자미디어재단에 연락하거나 귀하의 거주지역 행정복지센터에 방문하여 신청하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
TV 보급 사업 신청 연락처를 알려주세요.,해당 사업에 대한 신청은 시청자미디어재단 전화번호 1688-4596으로 문의하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
장애인을 위한 TV 지급 사업은 어디로 신청하면 되나요?,장애인 전용 TV 지급 사업은 가까운 행정복지센터에 직접 방문하여 신청하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시청자미디어재단에 대한 정보가 더 필요합니다. 어디서 찾아볼 수 있나요?,시청자미디어재단에 대한 자세한 정보는 전화번호 1688-4596을 통해 안내 받으실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
"나는 시각장애를 가지고 있는데, 텔레비전을 어떻게 신청할 수 있나요?",시각장애를 가지신 분들은 전화로 시청자미디어재단에 문의하거나 거주 지역의 주민센터를 방문하여 TV 보급 사업을 신청하실 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
시각 및 청각장애인용 TV 제공 서비스에 대해서 알고 싶습니다. 어떤 기능을 갖추고 있나요?,"시각 및 청각장애인용 TV는 장애인방송을 위한 특수 기능을 갖추고 있습니다. 수어 영상, 자막 크기 확대, 조절 가능한 음성 높낮이, 및 음성안내 기능 등이 포함되어 장애를 가진 분들도 편리하게 TV를 시청할 수 있도록 돕습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
"장애인용 TV를 신청하고 싶은데, 어떤 절차를 거쳐야 하나요?",장애인용 TV를 신청하시려면 지정된 복지 기관을 통해 접수하시거나 해당 서비스를 제공하는 기관의 온라인 포털을 이용하여 신청할 수 있습니다. 필요 서류와 자격 요건을 확인 후 신청하시면 됩니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
청각장애인을 위한 TV는 어떻게 폐쇄자막 기능을 지원하나요?,"청각장애인을 위한 TV는 폐쇄자막 기능이 내장되어 있어, 방송 내용을 글자로 제공하여 보다 쉽게 내용을 이해할 수 있게 합니다. 자막 크기를 확대할 수 있는 기능도 마련되어 있어 사용자의 편의에 맞게 조정이 가능합니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
화면해설 기능이 있는 TV를 어디서 받을 수 있나요?,"화면해설 기능이 있는 TV는 소외계층 방송접근권 보장사업을 통해 제공받을 수 있습니다. 해당 지역 복지 기관에 문의하여 신청 절차에 대한 안내를 받으시거나, 사업을 담당하는 공식 웹사이트에서 정보를 확인하실 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
한국수어 방송을 볼 수 있는 TV가 필요합니다. 어떤 TV를 선택해야 하나요?,한국수어 방송을 시청할 수 있도록 설계된 장애인용 TV를 선택하시면 됩니다. 이 TV들은 수어 방송을 위한 수어 영상 지원 기능을 포함하고 있어서 수어 사용자들이 편리하게 방송 콘텐츠를 즐길 수 있습니다.,소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
음성안내 기능이 포함된 TV는 무엇이 특별한가요?,"음성안내 기능을 포함한 TV는 시각 장애인 사용자들을 위해 방송 메뉴와 선택 항목을 음성으로 안내합니다. 이를 통해 사용자는 TV 조작을 더 쉽게 배우고, 독립적으로 프로그램을 선택하며 시청할 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
수어통역은 어떻게 신청할 수 있나요?,"수어통역 서비스는 귀하의 지역 수어통역센터를 통해 신청할 수 있습니다. 온라인으로 신청서를 작성하거나 전화, 이메일을 통해 예약할 수 있어요. 신청 시 필요한 서류가 있다면, 해당 서류들을 준비해야 합니다.",수어통역센터
수어통역센터의 운영 시간은 언제인가요?,"대부분의 수어통역센터는 주중 오전 9시부터 오후 6시까지 운영하며, 일부 센터는 주말 서비스 또는 야간 서비스를 제공하기도 합니다. 각 센터마다 운영 시간에 차이가 있으니 이용 전에 확인해 보시는 것이 좋습니다.",수어통역센터
수어통역센터 이용 시 비용이 드나요?,"수어통역센터의 기본 통역 서비스는 대부분 무료로 제공됩니다. 특별한 경우 또는 상세한 서비스 관련해서는 일부 비용이 발생할 수 있으니, 이용에 앞서 센터에 문의해 주세요.",수어통역센터
농아인협회에서 수어통역 서비스를 신청하고 싶은데 어디로 연락해야 하나요?,농아인을 위한 수어통역 서비스 신청은 한국농아인협회(02-461-2261)로 연락하시면 안내 받으실 수 있습니다.,수어통역센터
긴급 상황에서 수어통역이 필요한데 빠르게 연계할 수 있는 연락처가 어떻게 되나요?,"긴급한 경우 한국농아인협회가 조치를 취할 수 있으므로, 바로 02-461-2261로 전화해 주시면 도움을 받으실 수 있습니다.",수어통역센터
청각장애인을 돕기 위한 정부 지원 수어통역 서비스는 어디서 신청할 수 있나요?,"청각장애인을 위한 정부 지원 수어통역 서비스의 신청은 한국농아인협회의 연락처, 02-461-2261을 통해 안내를 받으실 수 있습니다.",수어통역센터
"LPG 자동차를 등록할 때, 장애인 본인이 아닌 다른 사람 이름으로도 등록이 가능한가요?","네, 장애인 외에 주민등록상 거주지를 같이 하는 보호자 1인이 공동명의 혹은 단독명의로 LPG 승용자동차를 등록할 수 있습니다.",승용자동차 LPG 연료 사용 허용
LPG 차량을 운영하고자 할 때 보호자 범위에 해당하는 사람들은 누구인가요?,"보호자 범위에는 배우자, 직계존속 및 비속, 그들의 배우자, 배우자의 직계존속 및 비속, 그리고 형제자매가 해당됩니다.",승용자동차 LPG 연료 사용 허용
"장애인 차량으로 LPG를 이용하고 싶은데, 몇 대까지 등록 가능한지 궁금해요.",장애인 또는 보호자명의로 LPG 연료 사용이 허가된 승용자동차는 1대에 한하여 등록이 가능합니다.,승용자동차 LPG 연료 사용 허용
형제자매도 장애인의 보호자로서 LPG 차량을 등록할 수 있나요?,"네, 형제자매는 보호자 범주에 포함되므로 LPG 자동차를 등록할 수 있습니다.",승용자동차 LPG 연료 사용 허용
"제 아버지가 장애인이신데, 아버지 대신 저의 이름으로 LPG 차량을 등록할 수 있을까요?","네, 직계비속에 속하는 덕분에 아버지 대신 귀하의 이름으로 LPG 승용차를 등록할 수 있습니다.",승용자동차 LPG 연료 사용 허용
"LPG 승용차를 등록하려고 하는데, 공동명의로 등록하는 경우에도 장애인 1인당 차량 한 대 규정을 준수해야 하나요?","예, 장애인 본인 또는 그 보호자가 공동명의로 등록하는 경우에도, 총 등록 가능한 승용차는 1대로 제한됩니다.",승용자동차 LPG 연료 사용 허용
"LPG 연료를 사용할 수 있는 차량이 있다면, 구조 변경을 통해 어떤 유형의 차량이 LPG 사용이 가능한가요?",LPG 연료 사용이 가능한 차량은 기존 휘발유 사용 차량을 구조 변경하여 LPG로 운행이 가능하도록 할 수 있습니다.,승용자동차 LPG 연료 사용 허용
LPG 차량을 사용하던 장애인이 사망한 경우 상속받은 사람도 차량을 계속 사용할 수 있나요?,"예, 장애인이 사용하던 LPG 차량은 사망 후 그 상속인에게도 사용이 허용됩니다.",승용자동차 LPG 연료 사용 허용
LPG 승용차량 구입 시 등록 가능한 경우의 전제 조건은 무엇인가요?,"LPG 승용차량을 구입하여 등록하려면, 해당 차량이 구조 변경을 통해 LPG 연료를 사용할 수 있도록 허가받은 경우에 한합니다.",승용자동차 LPG 연료 사용 허용
LPG 연료를 사용하는 자동차를 새로 구입하고자 할 때 주의해야 할 사항이 있나요?,"LPG 연료를 사용하는 자동차를 새로 구입할 때는, 차량이 LPG 연료 사용이 허가된 모델이며 필요한 구조 변경이 이루어졌는지 확인해야 합니다.",승용자동차 LPG 연료 사용 허용
현재 내가 가지고 있는 휘발유 차량을 LPG로 전환하고 싶어요. 어떤 절차를 거쳐야 하나요?,"현재 보유 중인 휘발유 차량을 LPG로 전환하고자 할 경우, 관련 법규에 따라 차량을 구조 변경하고, 이에 대한 정부의 승인을 받아야 합니다.",승용자동차 LPG 연료 사용 허용
LPG 연료 사용이 허용되는 승용차량의 기준이 궁금합니다. 어떤 차량이 해당되나요?,"LPG 연료 사용이 허용되는 승용차량은 구조 변경을 통해 정식으로 LPG 연료 사용에 대한 승인을 받은 차량이며, 해당 승인 조건을 충족해야 합니다.",승용자동차 LPG 연료 사용 허용
LPG 사용승인을 받으려면 어디에 문의해야 하나요?,LPG 사용승인은 각 지역의 시군구청 차량등록 담당부서에서 신청할 수 있습니다.,승용자동차 LPG 연료 사용 허용
LPG 연료를 사용하기 위한 정식 절차는 무엇인가요?,LPG 연료 사용을 위한 정식 절차는 해당 지역 시군구청의 차량등록 부서에 신청하는 것입니다.,승용자동차 LPG 연료 사용 허용
내 차에 LPG 연료 사용을 허가받으려면 어떤 단계를 거쳐야 하나요?,차량에 LPG 연료 사용을 허가 받기 위해서는 가까운 시군구청에 위치한 차량등록 담당부서로 직접 신청해야 합니다.,승용자동차 LPG 연료 사용 허용
자가용 차량에 LPG 를 쓰고 싶은데 어떤 절차를 밟아야 하나요?,승용자동차 LPG 연료 사용을 위한 허가 신청에 관한 안내는 산업통상자원부 콜센터(1577-0900)로 문의하시면 자세한 절차와 필요한 정보를 제공받을 수 있습니다.,승용자동차 LPG 연료 사용 허용
일반인이 LPG 자동차를 운행하고 싶을 때 연락해야 하는 관련 기관은 어디인가요?,"LPG 자동차 사용 허가에 대한 문의는 산업통상자원부에 직접 문의하셔야 하는데, 그들의 콜센터 번호는 1577-0900입니다.",승용자동차 LPG 연료 사용 허용
승용차에 LPG 가스를 충전하려면 어떻게 신청하나요?,승용차에 LPG 가스를 사용하기 위한 공식 신청은 산업통상자원부의 콜센터(1577-0900)로 전화하셔서 안내받으실 수 있습니다. 그곳에서 필요한 절차 및 구체적인 안내를 받으실 수 있습니다.,승용자동차 LPG 연료 사용 허용
"제가 듣기로는 시각 장애를 가진 부모를 둔 자녀도 언어 발달 지원을 받을 수 있다는데, 조건이 어떻게 되나요?","네, 맞습니다. 시각 장애인 부모를 둔 만 12세 미만의 비장애 자녀는, 가구의 건강보험료 본인 부담금 합산액이 기준 중위소득 120% 이하일 경우 언어발달 지원 대상이 됩니다.",언어발달 지원
"우리집은 조손 가정인데, 저희 조부모님이 자폐성 장애를 가지고 계셔서, 언어발달 지원을 받을 수 있는지 궁금해요.","조손 가정의 경우에도 조부모 중 한 분이 자폐성 장애 등록이 되어 있고, 건강보험료 본인부담금이 기준 중위소득 120% 이하이면 만 12세 미만 비장애 자녀가 언어발달 지원을 받을 수 있습니다.",언어발달 지원
청각 장애를 지닌 부모님 아래에서 자라는 비장애 아이가 언어 지원을 받으려면 어떤 경제적 조건을 충족해야 하나요?,청각 장애인 부모를 두고 있는 가구에서 만 12세 미만의 비장애 아이가 언어발달 지원을 받기 위해서는 가구의 건강보험료 본인부담금 합산액이 기준 중위소득 120% 이하이어야 합니다.,언어발달 지원
"제 아이가 언어 발달에 어려움을 겪고 있는데, 저희 가정은 기준 중위소득 이하입니다. 장애 부모님을 모시고 있어야만 지원을 받을 수 있는 건가요?","언어발달 지원은 장애인 등록을 한 부모를 둔 만 12세 미만의 자녀에 한하여 제공되며, 부모님이 언어, 시각, 청각, 지적, 자폐성, 뇌병변 등 장애 등록이 되어 있어야 하며, 건강보험료 본인부담금 합산액 기준 중위소득 120% 이하인 가구에 제공됩니다.",언어발달 지원
"올해로 11살이 된 손녀가 있는데, 지적 장애를 가진 조부모와 살고 있어요. 언어 발달 지원을 신청할 수 있을까요?","지적 장애 등록을 한 조부모와 함께 사는 만 12세 미만의 비장애 손녀는 언어발달 지원을 신청할 수 있습니다, 단, 가구의 건강보험료 본인부담금 합산액이 기준 중위소득 120% 이하인 경우에 해당됩니다.",언어발달 지원
"뇌병변 등록장애인인 저희 어머니와 함께 사는데, 제 아들도 언어 발달 지원을 받을 수 있을까요?","네, 자녀가 만 12세 미만이고, 가구의 건강보험료 본인부담금 합산액이 기준 중위소득 120% 이하일 경우, 뇌병변 등록장애인 부모를 둔 아동은 언어발달 지원 대상에 해당됩니다.",언어발달 지원
어린이 언어 발달 서포트란 뭐하고 어떤 이점이 있나요?,"어린이 언어 발달 지원에는 월 16만 원에서 22만 원 사이의 이용권이 지급되며, 이를 사설치료실이나 복지관 같은 지정 기관에서 활용할 수 있습니다. 언어발달진단서비스, 언어재활서비스, 독서 및 수화 지도도 제공되어 언어 발달에 어려움을 겪는 아동에게 많은 도움이 됩니다.",언어발달 지원
매달 이용 가능한 언어발달 지원 이용권(바우처) 금액은 얼마인가요?,"언어발달 지원으로 매달 16만 원 이상 22만 원 이하의 이용권을 받을 수 있습니다. 이 이용권을 사용하여 지정된 기관에서 서비스를 받을 수 있으며, 아동의 언어 발달에 필요한 다양한 지원을 받을 기회를 제공합니다.",언어발달 지원
언어발달 지원 이용권으로 받을 수 있는 서비스의 종류에는 무엇이 있나요?,"해당 이용권으로 언어발달진단서비스, 언어재활서비스, 독서지도 및 수화지도 등 다양한 서비스를 이용할 수 있습니다. 이는 아동의 언어 능력 향상에 기여합니다.",언어발달 지원
언어발달 지원서비스를 제공하는 기관을 어떻게 찾을 수 있나요?,이 서비스를 제공하는 기관은 지역 시군구에 의해 지정됩니다. 부모님은 자녀의 편의에 맞게 이용하고자 하는 기관을 선택하여 서비스를 받을 수 있습니다.,언어발달 지원
"언어발달 지원을 받고 싶은데, 어디에 신청해야 하나요?",언어발달 지원 프로그램에 참여하고자 한다면 가까운 시군구청이나 복지관에 문의하여 신청 절차 및 자격 요건을 확인하고 이용할 수 있습니다.,언어발달 지원
언어발달 서비스를 받기 위한 기준이 존재하나요?,"네, 언어발달 서비스를 받기 위한 특정 기준이 존재합니다. 자격 요건이나 필요 서류 등은 지역 시군구청을 통해 확인할 수 있으며, 어린이의 언어발달 상태에 따라 다를 수 있습니다.",언어발달 지원
아이의 언어 발달을 지원받고 싶어요. 어디에서 어떻게 신청해야 하나요?,"아이의 언어 발달을 지원받으시려면 귀하의 거주지역 읍면동 주민센터, 즉 행정복지센터에 방문하여 신청하실 수 있습니다.",언어발달 지원
말 늦은 우리 아기를 위해 어릴 때부터 도움을 받을 수 있는 방법이 있나요?,"네, 조기에 언어발달을 돕기 위한 지원 프로그램이 있습니다. 해당 프로그램을 이용하시려면 거주하고 계신 읍면동 소재의 행정복지센터에 방문하여 신청하세요.",언어발달 지원
"저희 아이가 말을 배우는 데 조금 느린 것 같은데, 지원받을 수 있는 곳을 알려주실 수 있나요?","아이의 언어 발달 속도가 느리다고 느껴지신다면, 우선적으로 지역의 읍면동 주민센터나 행정복지센터에 문의하여 언어발달 지원 프로그램에 대한 정보를 얻고 신청하실 수 있습니다.",언어발달 지원
