Question,Answer,Documents
"공동주택에서 1,500만 원의 피해를 겪었다면, 지급되는 위로금 액수는 얼마인가요?","공동주택에서 1,000만원 초과 2,000만 원 이하의 피해를 입었다면 50만 원의 위로금이 지급됩니다.",재해위로금
"자연재해로 인해 2주 이상 입원치료가 필요한 부상을 당했을 경우, 지급받는 위로금은 얼마인가요?",2주 이상 입원치료가 필요한 부상에 대해서는 30만 원의 위로금이 지급됩니다.,재해위로금
"특별재난지역 선포 이전에 감염병으로 사망한 경우, 유족은 어떤 지원을 받을 수 있나요?","특별재난지역이 선포된 경우, 선포 이전의 감염병으로 인한 사망 피해도 재해위로금을 지급받을 수 있습니다.",재해위로금
재해 위로금을 신청하고자 할 때 어디에 연락해야 하나요?,재해 위로금을 신청하시려면 거주지역에 따른 관할 보훈지청 또는 보훈(방)청에 연락하여 신청하시면 됩니다.,재해위로금
나의 집 주변에서 재해위로금 관련 업무를 처리할 수 있는 곳을 찾고 싶어요. 어디로 가야 하죠?,귀하의 주소지에 속하는 관할 보훈지청 혹은 보훈(방)청을 방문하여 재해위로금 관련 업무를 처리하실 수 있습니다.,재해위로금
보훈청을 통해 재해위로금 신청을 하려면 어떠한 절차를 따라야 하나요?,재해위로금을 신청하고자 하신다면 주소지를 담당하는 보훈지청이나 보훈(방)청에 직접 신청 절차를 진행해야 합니다.,재해위로금
재해 때문에 겪은 피해에 대해 위로금을 신청하고 싶어요. 어디로 연락해야 하나요?,"피해를 입은 경우, 재해위로금 신청은 주소지에 따른 관할 보훈지청 또는 보훈상담센터로 문의하시면 안내를 받으실 수 있습니다. 보훈상담센터는 전화번호 1577-0606으로 연락 가능하세요.",재해위로금
지역 내에서 일어난 자연재해에 대응하는 보상금 지원이 있나요? 접수처는 어디인지 알고 싶습니다.,"자연재해로 피해를 입었을 때, 보상을 위한 재해위로금 관련 문의는 거주하시는 지역 관할 보훈지청이나 보훈상담센터를 통해 하실 수 있습니다. 해당 지원에 대해 더 알아보시려면 1577-0606으로 전화주시기 바랍니다.",재해위로금
보훈처에서 제공하는 재난 지원금 관련 정보를 알고 싶습니다. 어떻게 신청할 수 있나요?,"보훈처에서 제공하는 재난 관련 지원금, 즉 재해위로금은 본인이 거주하는 지역의 보훈지청이나 1577-0606의 보훈상담센터를 통해 신청 절차와 필요한 정보를 안내받으실 수 있습니다. 해당 번호로 연락하여 구체적인 안내를 받아보시길 권합니다.",재해위로금
국가유공자의 자녀도 대학 수업료 면제 혜택을 받을 수 있나요?,"예, 국가보훈대상자인 유공자의 자녀는 수업료 면제 혜택을 받을 수 있습니다.",국가보훈대상자 수업료 등 면제
순직한 군인의 배우자는 대학원 수업료 면제 혜택을 신청할 수 있나요?,"네, 순직한 군인의 배우자 역시 이러한 수업료 면제 혜택의 대상이 됩니다.",국가보훈대상자 수업료 등 면제
"국가보훈대상자 중 독립유공자의 경우, 수혜 대상에 손자녀도 포함되나요?","네, 독립유공자의 경우 손자녀까지 교육 지원 혜택인 수업료 면제를 받을 수 있습니다.",국가보훈대상자 수업료 등 면제
해전에서 전사한 막내아들의 대학 교육비는 어떻게 되나요?,전사한 유공자의 자녀는 국가보훈대상자로 분류되어 대학 수업료 면제 혜택을 받게 됩니다.,국가보훈대상자 수업료 등 면제
전몰된 군인의 미성년 자녀도 교육 혜택을 누릴 수 있는지 궁금합니다.,"네, 전몰된 군인의 미성년 자녀도 수업료 면제와 같은 국가 교육 지원을 받을 수 있습니다.",국가보훈대상자 수업료 등 면제
보훈 대상자인 아버지를 둔 대학생이 수업료 면제 외에 다른 혜택도 받을 수 있나요?,국가보훈대상자인 유공자의 자녀는 수업료 면제 외에도 다른 교육 관련 지원혜택을 신청할 수 있습니다.,국가보훈대상자 수업료 등 면제
국가보훈대상자가 중학교 등록 시 어떤 절차를 밟아야 하나요?,"국가보훈대상자는 면제 증명서를 학교에 제출하여 입학금, 수업료, 학교운영지원비를 면제받을 수 있습니다. 증명서는 학교에 제출한 달부터 면제 혜택이 적용됩니다.",국가보훈대상자 수업료 등 면제
대학교에서 국가보훈대상자 혜택을 받기 위해선 어떤 조건이 필요한가요?,"국가보훈대상자는 면제증명서를 제출해야 하며, 이후 납부기한이 시작되는 학기부터 입학금과 수업료 면제를 받을 수 있습니다.",국가보훈대상자 수업료 등 면제
고등학교에 다니는 국가보훈대상자 학생은 어떤 혜택을 받을 수 있나요?,"고등학교에 재학 중인 국가보훈대상자 학생은 면제증명서를 제출함으로써 입학금, 수업료 및 학교운영지원비를 면제받을 수 있습니다.",국가보훈대상자 수업료 등 면제
평생교육시설에서 국가보훈대상자 혜택을 받으려면 어떻게 해야 하나요?,평생교육시설에서도 국가보훈대상자는 면제 증명서를 제출하여 입학금과 수업료 면제 혜택을 받을 수 있습니다. 면제는 증명서 제출 이후부터 적용됩니다.,국가보훈대상자 수업료 등 면제
국가보훈대상자의 자녀가 대학에 입학하면 면제 혜택은 언제부터 적용되나요?,"면제증명서를 제출한 후, 다음 납부기한이 시작되는 학기부터 대학의 입학금과 수업료 면제 혜택이 적용됩니다.",국가보훈대상자 수업료 등 면제
"학점인정기관에서 수업료 면제를 받으려면, 국가보훈대상자가 신청해야 할 서류는 무엇인가요?","학점인정기관에서 수업료 면제를 받기 위해 국가보훈대상자는 면제증명서를 제출해야 합니다. 제출 후 납부기한이 도래하는 학기부터 혜택이 적용되며, 입학금도 함께 면제됩니다.",국가보훈대상자 수업료 등 면제
중고등학생 보훈 대상자 수업료 면제받으려면 어떻게 해야 하나요?,"중고등학교의 국가보훈대상자는 일반적으로 보훈청에서 교육청에 대상자 정보를 전산으로 통보합니다. 그러나 전학이나 기타 변동 사항이 있을 경우, 교육지원대상자 증명서를 직접 발급 받아 학교에 제출해야 합니다.",국가보훈대상자 수업료 등 면제
대학에서 보훈 대상자 혜택을 받으려면 어떤 서류가 필요한가요?,"대학교의 경우 본인이나 배우자가 국가보훈대상자인 경우 교육지원대상자 증명서를, 자녀나 손자녀인 경우 대학수업료 등 면제대상자 증명서를 학교에 제출하면 됩니다.",국가보훈대상자 수업료 등 면제
보훈대상자 증명서는 어디서 발급 받나요?,"국가보훈대상자의 경우 보훈청에서 해당 증명서를 발급받을 수 있으며, 변동사항이 있는 경우 필요한 서류를 다시 받을 수 있습니다.",국가보훈대상자 수업료 등 면제
전학을 간 보훈대상자 자녀의 수업료 면제는 어떻게 진행되나요?,"전학을 가는 경우, 교육지원대상자 증명서를 새롭게 발급 받아 전학을 가거나 재학 중인 학교에 제출함으로써 수업료 면제를 진행할 수 있습니다.",국가보훈대상자 수업료 등 면제
고등학교에서 변동사항 없이 수업료 면제를 받으려면 어떻게 해야 하나요?,"별도의 변동사항이 없다면, 중고등학교는 보훈청에서 교육청을 통해 전산 자료 기반으로 교육지원 대상자를 통보받게 되므로 별도의 신청이 필요 없습니다.",국가보훈대상자 수업료 등 면제
대학생 보훈대상자 증명서 제출 시기는 언제인가요?,대학생이 수업료 면제 혜택을 받기 위해서는 대학의 규정에 따라 지원 대상자 증명서를 등록금 납부 기간 또는 학교에서 정한 기한 내에 제출해야 합니다.,국가보훈대상자 수업료 등 면제
국가유공자 자녀의 대학 등록금 지원을 받고 싶어요. 어디에 문의해야 하나요?,국가유공자 자녀의 대학 등록금 지원에 대한 문의는 보훈(지)청 또는 보훈상담센터(1577-0606)로 연락하시면 안내를 받으실 수 있습니다.,국가보훈대상자 수업료 등 면제
국가보훈대상자인데 학비 면제 혜택을 어떻게 신청하나요?,국가보훈처 누리집의 예우보상 메뉴에서 지원안내 중 교육지원 정보를 찾아보실 수 있으며 신청 방법이 상세히 안내되어 있습니다.,국가보훈대상자 수업료 등 면제
"군인 출신인데, 학교 다닐 때 교육비 지원을 받을 수 있는지 궁금합니다. 어떻게 알아봐야 할까요?",군인 출신 보훈대상자의 교육비 지원은 국가보훈처 누리집(www.mpva.go.kr)에서 제공하는 정보를 통해 확인하실 수 있습니다.,국가보훈대상자 수업료 등 면제
전쟁 참전 용사의 손자로서 학비를 면제받을 방법을 알고 싶습니다. 어디서 도움을 얻을 수 있죠?,국가보훈처 누리집 또는 보훈상담센터를 통해 국가보훈대상자 손자녀에 해당되는 교육지원 혜택에 대한 정보와 신청 절차를 안내받으실 수 있습니다.,국가보훈대상자 수업료 등 면제
"제가 국가보훈대상자인데요, 대학교 등록금이 면제되나요? 어떻게 하면 면제를 받을 수 있을까요?","네, 국가보훈대상자의 경우 일정 요건을 충족할 경우 대학교 등록금 면제혜택을 받을 수 있습니다. 이를 위해서는 보훈(지)청에 문의하거나 국가보훈처 누리집에서 지원 방법을 안내 받으실 수 있습니다.",국가보훈대상자 수업료 등 면제
국가보훈대상자 교육 혜택 관련해서 상담할 수 있는 곳이 어디인가요?,"국가보훈대상자의 교육 혜택 관련 상담은 보훈상담센터(1577-0606)에서 전문적인 안내를 받거나, 국가보훈처 웹사이트에서 관련 정보를 찾아보실 수 있습니다.",국가보훈대상자 수업료 등 면제
4.19혁명 참가자 중 건국포장 수상자에게 어떤 혜택이 주어지는지 궁금합니다.,4.19혁명에 참가하여 건국포장을 받은 사람에게는 4.19혁명 공로수당이 지급됩니다.,4.19혁명 공로수당
제 할아버지께서 4.19혁명 당시 활동하셨고 건국포장을 받으셨어요. 어떤 복지혜택을 신청할 수 있나요?,할아버지께서는 4.19혁명 공로수당을 신청하실 수 있습니다. 이는 4.19혁명 참가자로 건국포장을 수여받은 분들을 위한 혜택입니다.,4.19혁명 공로수당
건국포장 수훈자가 받을 수 있는 4.19혁명 관련 혜택을 알려주세요.,건국포장 수훈자분들은 4.19혁명 공로를 인정받아 공로수당을 받을 자격이 있습니다. 이는 4.19혁명에 참가하신 분들을 대상으로 하는 혜택입니다.,4.19혁명 공로수당
4.19혁명 참여자에게 얼마의 수당이 지급되는지 알려주세요.,"참여자들은 매월 40만 1,000원의 공로수당을 받게 됩니다.",4.19혁명 공로수당
4.19혁명 공로수당은 매월 몇 원씩 지급되나요?,"이 수당은 매달 40만 1,000원으로 지급되고 있습니다.",4.19혁명 공로수당
4월 혁명으로 인정받은 사람들이 매달 받는 수당 금액을 알려주실 수 있나요?,"네, 4.19혁명 공로 인정을 받은 개인은 매월 401,000원의 수당을 받습니다.",4.19혁명 공로수당
4.19혁명 공로자를 위한 수당을 신청하고자 할 때 어떻게 해야 하나요?,4.19혁명 공로수당을 신청하기 위해서는 주소지 관할 보훈지(방)청에 방문하여 신청하시면 됩니다.,4.19혁명 공로수당
제가 사는 지역의 보훈지(방)청을 통해서 특별 수당을 받는 절차는 어떻게 되나요?,당신이 거주하는 지역의 보훈지(방)청에 가셔서 4.19혁명 공로수당에 대한 신청 절차를 진행하시면 됩니다.,4.19혁명 공로수당
4월 19일 혁명 관련된 수당을 어떤 기관에 요청해야 하나요?,"해당 수당은 보훈지(방)청을 통해 신청하실 수 있으며, 귀하의 주소를 관할하는 지청에 방문하여 요청하시면 됩니다.",4.19혁명 공로수당
4.19혁명 참여자에게 주어지는 혜택 중 공로수당 신청은 어디서 하나요?,4.19혁명 공로수당 신청은 거주지역에 따른 관할 보훈지(방)청 또는 보훈상담센터를 통해 진행할 수 있습니다. 직접 방문하거나 보훈상담센터(1577-0606)로 전화하여 문의하실 수 있습니다.,4.19혁명 공로수당
"4ㆍ19 민주이념을 물려받은 공로자분들을 위한 수당이 있던데, 상세한 안내를 받고 싶어요. 어디로 연락해야 하나요?",4ㆍ19 민주이념을 계승한 공로자를 위한 수당은 4.19혁명 공로수당을 말합니다. 이에 대한 상세 안내는 주소지 관할 보훈지(방)청 또는 보훈상담센터(1577-0606)를 통해 받아보실 수 있습니다. 해당 기관에 연락하여 자세한 절차와 정보를 안내받으세요.,4.19혁명 공로수당
"저의 조부님이 4월혁명 당시 활동하셨는데, 이에 대한 정부 보상은 어떻게 신청할 수 있나요?","조부님의 4월혁명 시기의 공헌에 대한 정부 보상으로, 4.19혁명 공로수당 신청이 가능합니다. 이를 위해서는 주소지에 따른 관할 보훈지(방)청이나 보훈상담센터(1577-0606)로 문의하셔서 신청 절차를 안내받으실 수 있습니다.",4.19혁명 공로수당
대학원에 재학 중인 유공자 본인에게도 보훈장학금이 지원되나요?,"네, 국가보훈관계 법령에 따른 교육지원대상자 중 대학원에 재학 중인 유공자 본인에게도 보훈장학금이 지급됩니다. 다만, 직전학기 성적이 85점 이상이어야 합니다.",국가보훈대상자 보훈장학금 지급
"전몰, 순직, 사망유공자의 배우자도 보훈장학금을 받을 수 있나요?","예, 전몰, 순직, 사망유공자의 배우자도 대학원에 재학하는 경우 교육지원대상자로서 보훈장학금을 받을 수 있습니다. 이 경우에도 직전학기 성적기준을 충족해야 합니다.",국가보훈대상자 보훈장학금 지급
특수학교에 다니는 학생도 보훈장학금의 지원을 받을 수 있나요?,"네, 국가보훈관계 법령에 따른 장애인 등 특수교육대상자로서 특수학교 또는 일반학교 특수(일반)학급에 재학 중인 학생에게도 보훈장학금이 지급됩니다.",국가보훈대상자 보훈장학금 지급
"자녀가 공상, 전몰, 순직 군경이라면, 대학원 보훈장학금을 신청할 수 있나요?","예, 공상, 전몰, 순직 군경의 자녀가 대학원에 재학 중이고, 부모가 모두 사망하였으며 35세 미만이면서 직전학기 성적이 85점 이상이라면 보훈장학금을 신청할 수 있습니다.",국가보훈대상자 보훈장학금 지급
6.25전몰군경의 손자녀도 대학 보훈장학금을 받을 수 있는 자격이 있나요?,"네, 6.25전몰군경 자녀의 자녀로서 대학에 재학 중이라면, 보훈장학금을 받을 수 있는 자격이 있습니다.",국가보훈대상자 보훈장학금 지급
국가보훈대상자 보훈장학금을 신청하려면 어떤 성적 기준을 충족해야 하나요?,"특히 대학원에 재학 중인 교육지원대상자의 경우, 직전학기 성적이 85점 이상이어야 보훈장학금을 신청할 수 있습니다.",국가보훈대상자 보훈장학금 지급
국가보훈대상자 중 대학원생에게 제공되는 보훈장학금의 학기당 최대액은 얼마인가요?,대학원에 재학 중인 국가보훈대상자에게는 학기별로 최대 115만 원의 보훈장학금이 지급됩니다.,국가보훈대상자 보훈장학금 지급
"보훈장학금이 지급되는 대상에 특수학교도 포함되나요? 그렇다면, 지급 금액은 얼마인가요?","네, 특수학교 재학 중인 국가보훈대상자도 포함되며, 학기별로 30만 원의 보훈장학금을 받을 수 있습니다.",국가보훈대상자 보훈장학금 지급
대학에 재학 중인 국가보훈대상자가 한 학기에 받을 수 있는 보훈장학금 최고 금액은 얼마인가요?,대학 재학 중인 국가보훈대상자는 학기별로 최고 90만 원까지의 보훈장학금을 지급받을 수 있습니다.,국가보훈대상자 보훈장학금 지급
보훈장학금은 학기별로 어떤 기준으로 지급되나요?,"보훈장학금은 국가보훈대상자 중 대학원, 특수학교, 대학에 재학 중인 학생들에게 학기별로 지급되는데, 각각 최고 115만 원, 30만 원, 그리고 90만 원으로 지급 기준이 설정되어 있습니다.",국가보훈대상자 보훈장학금 지급
대학원 학생과 대학 학생이 받는 보훈장학금에 차이가 있나요?,"네, 있습니다. 대학원 학생은 학기당 최대 115만 원을, 반면 대학 학생은 학기당 최대 90만 원을 보훈장학금으로 받을 수 있습니다.",국가보훈대상자 보훈장학금 지급
특수학교 재학 중인 보훈대상자가 받을 수 있는 장학금은 다른 학교 재학생들과 어떻게 다른가요?,"특수학교 재학 중인 국가보훈대상자는 학기별로 30만 원의 보훈장학금을 받는데, 이는 대학원생이나 대학생에게 지급되는 금액보다 적습니다. 대학원생은 최대 115만 원, 대학생은 최대 90만 원을 학기별로 받을 수 있습니다.",국가보훈대상자 보훈장학금 지급
보훈장학금을 신청하려면 어디로 연락해야 하나요?,국가보훈대상자 보훈장학금을 신청하고자 한다면 교육기관이 위치한 지역의 관할 보훈(지)청 보훈과로 연락하시면 됩니다.,국가보훈대상자 보훈장학금 지급
1학기 보훈장학금 신청기간은 언제까지인가요?,2023년 1학기 보훈장학금 신청은 4월 3일부터 5월 1일까지 접수받습니다.,국가보훈대상자 보훈장학금 지급
2학기에 장학금을 신청하려면 마감 일자가 언제인가요?,2023년 2학기 보훈장학금 신청 마감은 10월 2일까지입니다.,국가보훈대상자 보훈장학금 지급
보훈장학금의 신청 절차를 알려주세요.,보훈장학금 신청은 해당 교육기관의 소재지를 관할하는 보훈(지)청의 보훈과를 통해 이루어집니다.,국가보훈대상자 보훈장학금 지급
각 학기별 보훈장학금 지원 신청 기간에 대해 알고 싶어요.,"각 학기별로 보훈장학금 신청 기간은 다음과 같습니다: 1학기는 4월 3일부터 5월 1일까지, 그리고 2학기는 9월 1일부터 10월 2일까지입니다.",국가보훈대상자 보훈장학금 지급
9월에 보훈장학금 신청을 시작한다면 마지막 날짜는 언제인가요?,9월에 시작하는 2학기 보훈장학금 신청의 마감일은 10월 2일입니다.,국가보훈대상자 보훈장학금 지급
보훈장학금을 신청하고 싶은데 어디로 연락해야 하나요?,국가보훈대상자의 보훈장학금 신청은 보훈(지)청 또는 보훈상담센터(1577-0606)로 문의하시면 안내받을 수 있습니다.,국가보훈대상자 보훈장학금 지급
보훈장학금 관련 정보를 온라인으로 어디에서 찾아볼 수 있나요?,국가보훈처 누리집의 예우보상 섹션 내의 '지원안내 - 기타지원' 에서 관련 정보를 확인하실 수 있습니다. 웹사이트 주소는 www.mpva.go.kr 입니다.,국가보훈대상자 보훈장학금 지급
국가보훈처 홈페이지에서 제공하는 정보 중에서 장학금 지원에 대해 알고 싶어요.,국가보훈처의 홈페이지에서 예우보상 메뉴를 통해 장학금 지원에 관한 다양한 안내를 받으실 수 있습니다.,국가보훈대상자 보훈장학금 지급
보훈처에서 지원하는 장학금의 상담 전화번호를 알려주세요.,보훈장학금에 관한 상담은 보훈상담센터를 통해 가능하며 전화번호는 1577-0606입니다.,국가보훈대상자 보훈장학금 지급
나는 국가보훈대상자입니다. 자녀를 위한 장학금을 어떻게 신청할 수 있나요?,"자녀를 위한 장학금은 국가보훈처 또는 보훈(지)청을 통해 신청하실 수 있으며, 구체적인 신청 절차는 보훈상담센터에 문의하여 확인하실 수 있습니다.",국가보훈대상자 보훈장학금 지급
"보훈장학금과 관련된 안내를 받고 싶어요, 어디서 도움을 받을 수 있을까요?",장학금 관련 안내는 국가보훈처 누리집 방문 또는 보훈상담센터(1577-0606)에 전화하여 자세한 정보를 얻으실 수 있습니다.,국가보훈대상자 보훈장학금 지급
장애인 전역군인도 장기복무 제대군인 대부 지원을 신청할 수 있나요?,"네, 장애 여부와 상관없이 10년 이상 현역으로 복무하면서 장교, 준사관, 부사관으로 전역한 제대군인이라면 장기복무 제대군인 대부 지원을 신청할 수 있습니다.",장기복무 제대군인 대부 지원
장기복무 대부 지원은 제대한 지 몇 년 내에 신청해야 하나요?,"장기복무 제대군인 대부 지원에 대한 신청 기간 제한은 별도로 명시되어 있지 않습니다. 10년 이상 복무한 장교, 준사관, 부사관이라면 언제든지 신청할 수 있습니다.",장기복무 제대군인 대부 지원
전역 후 민간 직장을 가진 제대군인도 대부 지원을 받을 수 있나요?,"네, 민간 직장 취업 여부에 관계 없이 10년 이상 현역 복무한 장교, 준사관, 부사관으로 전역하신 분들은 장기복무 제대군인 대부 지원을 신청할 수 있습니다.",장기복무 제대군인 대부 지원
제대 군인인데 주택을 구입할 때 이용할 수 있는 대출 프로그램이 있나요?,"네, 장기복무 제대군인들을 대상으로 한 대부 지원이 있습니다. 주택 구입을 위해 최대 8,000만 원까지 저리로 대출해 드리고 있어요. 상세한 조건은 상담을 통해 확인할 수 있습니다.",장기복무 제대군인 대부 지원
부대 내보고자 하는 사업 자금을 지원받고 싶습니다. 제대군인 복지 혜택 중 가능한 옵션이 있을까요?,"제대군인 대부 지원 프로그램을 통해 사업자금으로 최소 300만 원에서 최대 8,000만 원의 대출을 저금리로 지원받을 수 있습니다. 이자율은 2.9%에서 3.9% 사이로 유리한 조건을 제공합니다.",장기복무 제대군인 대부 지원
제대군인 대부 지원을 통해 학자금 대출은 가능한가요?,가능합니다. 제대군인 대부 지원 프로그램은 교육과 관련하여 자녀 또는 본인의 학자금 지원도 포함되어 있어 저금리로 필요한 자금을 대출받으실 수 있습니다.,장기복무 제대군인 대부 지원
"임대 아파트를 계약하고 싶은데, 제대군인 대출 혜택을 받을 수 있을까요?","네, 가능합니다. 임대 아파트 계약과 관련해 제대군인 대부 지원 프로그램을 이용하면 최대 8,000만 원까지 대출받을 수 있으며, 연 2.9% 이상 3.9% 이하의 저금리로 이용할 수 있습니다.",장기복무 제대군인 대부 지원
"대출한도가 얼마나 되고, 상환 기간은 어떻게 되나요?","대출 한도는 최소 300만 원에서 최대 8,000만 원까지이며, 상환 기간은 3년에서 20년 사이로 선택할 수 있습니다.",장기복무 제대군인 대부 지원
제대군인 대부 지원의 이자율이 궁금합니다. 얼마나 되나요?,제대군인 대부 지원은 연 2.9% 이상 3.9% 이하의 이자율로 대출이 가능합니다. 매우 저렴한 금리로 대출을 지원받을 수 있어 경제적인 부담을 줄일 수 있습니다.,장기복무 제대군인 대부 지원
장기복무 제대군인 대부 지원을 받으려면 어떻게 해야 하나요?,거주지 인근의 KB국민은행이나 NH농협은행에 마련된 나라사랑 대출 창구를 통해 신청하실 수 있습니다.,장기복무 제대군인 대부 지원
나라사랑 대출 창구는 어디에서 찾을 수 있나요?,나라사랑 대출 창구는 KB국민은행 및 NH농협은행에 마련되어 있으니 가까운 지점을 찾아 방문하시면 됩니다.,장기복무 제대군인 대부 지원
신용관리대상자가 장기복무 제대군인 대부 지원을 신청하려면 어디로 연락해야 하나요?,신용관리대상자는 관할 보훈관서에 문의하여 지원 신청 절차에 대해 안내받으실 수 있습니다.,장기복무 제대군인 대부 지원
제대군인 대부 지원은 어떤 은행에서도 신청할 수 있나요?,"아닙니다, 제대군인 대부 지원은 KB국민은행 또는 NH농협은행에 설치된 나라사랑 대출 창구를 통해서만 신청 가능합니다.",장기복무 제대군인 대부 지원
제대 후 대출을 얻고 싶은데 특별한 조건이 필요한가요?,"제대군인 대부 지원은 장기복무 제대군인을 대상으로 하므로 이에 해당한다면 특별한 조건 없이 지원 신청이 가능합니다. 단, 신용관리대상자인 경우 추가 상담이 필요할 수 있습니다.",장기복무 제대군인 대부 지원
KB국민은행이나 NH농협은행 창구 외에 다른 방법으로도 제대군인 대부 지원을 신청할 수 있나요?,현재는 KB국민은행 또는 NH농협은행의 나라사랑 대출 창구를 통해서만 신청이 가능합니다. 다른 방법으로는 신청할 수 없으니 이 점 유의하여 주시기 바랍니다.,장기복무 제대군인 대부 지원
장기복무를 마친 제대군인이 이용할 수 있는 경제적 지원 서비스가 있는지 알고 싶어요.,"장기복무 제대군인 대상으로 특별한 대부 지원이 있으며, 이에 대한 신청 및 문의는 KB국민은행 또는 NH농협은행이나 보훈상담센터를 통해 안내받으실 수 있습니다.",장기복무 제대군인 대부 지원
군 제대 후 금융 상품에 대해 문의하고 싶은데 어디로 연락해야 하나요?,"군 제대 후 대상자분들을 위한 대부 지원 정보는 KB국민은행이나 NH농협은행, 그리고 보훈청 관련 기관으로 문의하시면 됩니다.",장기복무 제대군인 대부 지원
국가보훈 대상인 제대군인에게 제공되는 금융 혜택을 알고 싶습니다. 어떻게 하면 되죠?,"제대군인을 위한 금융 혜택 관련 정보는 KB국민은행, NH농협은행, 보훈지청 혹은 보훈상담센터에 연락하셔서 안내받으실 수 있습니다.",장기복무 제대군인 대부 지원
오랜 기간 군복무를 마치고 민간으로 돌아온 군인들을 위한 금융 지원 프로그램이 있다고 들었어요. 어떻게 신청할 수 있나요?,"장기복무 제대군인을 대상으로 한 금융 지원 프로그램은 있으며, 상세한 절차 및 정보는 KB국민은행, NH농협은행, 보훈청 관련 기관에서 안내받으실 수 있어요.",장기복무 제대군인 대부 지원
"제가 장기복무 제대군인인데요, 금융 지원에 대해 알아보고 싶습니다. 어디로 문의해야 하죠?","금융 지원 관련 문의는 KB국민은행, NH농협은행 또는 보훈지청 및 보훈상담센터를 통해 상담 받으실 수 있습니다. 연락처는 해당 기관 홈페이지에서 확인하실 수 있습니다.",장기복무 제대군인 대부 지원
"나는 군에서 오래 복무하다가 최근에 전역했는데, 어떤 지원 프로그램을 받을 수 있는지 궁금해요.","오랜 군 복무를 마치고 전역한 분을 위한 지원 프로그램 중 하나로 대부 지원이 있습니다. KB국민은행이나 NH농협은행, 보훈청 관련 기관을 통해 자세한 정보와 신청 방법을 문의하실 수 있습니다.",장기복무 제대군인 대부 지원
"독립운동을 했던 조부모님을 둔 초등학생인데, 취업 지원을 받을 수 있을까요?","네, 독립유공자의 손자녀도 취업 지원 대상에 포함됩니다.",국가유공자 등 취업 지원
"제 아버지가 국가유공자인데, 저희 가족 중 누가 취업 지원을 받을 수 있나요?","국가유공자의 경우 본인 및 배우자와 자녀, (조)부모님께서 지원받을 수 있습니다.",국가유공자 등 취업 지원
보훈보상 대상자인 저와 아내만 취업 지원을 받을 수 있는 건가요? 부모님은 안 되나요?,"네, 보훈보상 대상자의 경우 본인과 배우자에 한해 지원이 가능합니다. 부모님은 지원 대상에 포함되지 않습니다.",국가유공자 등 취업 지원
"5.18민주유공자에 해당되면 자녀와 부모도 취업 지원을 받을 수 있다고 들었는데, 어떤 제한이 있나요?","네, 5.18민주유공자로 등록하신 분의 자녀와 (조)부모도 지원 받을 수 있지만, 2016년 6월 23일 이후에 등록한 경우나 장해등급 12급 이하 판정자 그리고 그 외 희생자의 자녀는 제외됩니다.",국가유공자 등 취업 지원
"특수임무유공자의 자녀로서, 아버지가 상이 7급 판정을 받았는데 저도 지원 혜택이 있나요?","2016년 11월 30일 이전에 등록된 특수임무유공자의 자녀라면 지원을 받을 수 있지만, 그 이후에 등록되었다면 상이 7급 판정을 받은 특수임무유공자의 자녀는 지원 대상에서 제외됩니다.",국가유공자 등 취업 지원
"우리 아버지가 고엽제후유의증 환자신데, 등록일이 지원받기에 중요한가요?","네, 고엽제후유의증 환자인 경우 등록 날짜에 따라 지원 여부가 달라집니다. 2016년 6월 23일 이후에 등록하신 분의 경우, 경도 이하 장애등급을 가진 환자의 자녀는 지원 대상에서 제외됩니다.",국가유공자 등 취업 지원
"공공기관에서 국가유공자 채용 시, 의무적으로 채용해야 하는 비율은 어떻게 되나요?","공공기관의 경우 정원이 5명 이상일 때, 정원의 18%를 의무적으로 채용해야 합니다.",국가유공자 등 취업 지원
"민간기업에서 국가유공자를 채용할 때, 고려해야 하는 고용 의무 비율 범위는 얼마인가요?",민간기업은 전체 고용인원의 3%이상 8% 이내에서 국가유공자를 우선 고용해야 합니다.,국가유공자 등 취업 지원
공공기업이나 기업체에서 국가유공자 의무고용 시 가산되는 비율은 얼마인가요?,공공기업체 등은 기본 의무고용 비율에 1% 가산하여 4%이상 9%이하로 의무고용해야 합니다.,국가유공자 등 취업 지원
"사립학교에서 국가유공자를 채용할 때, 어느 정도의 의무 채용 비율을 지켜야 하나요?",사립학교는 교원을 제외한 직원 정원의 10%를 의무적으로 채용해야 합니다.,국가유공자 등 취업 지원
국가유공자 취업 지원에 있어서 채용시험에 부여되는 가점은 만점의 몇 퍼센트인가요?,"국가유공자 취업 지원 시, 채용시험에는 만점의 5%이상 10% 이하의 가점이 부여됩니다.",국가유공자 등 취업 지원
지방자치단체가 국가유공자 채용을 위해 반드시 준수해야 하는 의무 채용 비율은 어느 정도인가요?,지방자치단체는 국가기관과 마찬가지로 특별채용 대상 직렬 정원이 5명 이상일 경우 정원의 18%를 의무 채용해야 합니다.,국가유공자 등 취업 지원
국가공무원으로 특별채용을 희망하는 국가유공자는 어떤 절차를 밟아야 하나요?,"국가공무원이 되기를 희망하는 국가유공자는 보훈(지)청에 특별채용 추천을 신청한 후, 추천 대상자로 선정이 되면 정식으로 추천을 받고 해당 기관의 채용 과정을 거치면 됩니다.",국가유공자 등 취업 지원
