Question,Answer,Documents
내일이룸학교와 관련된 정보를 웹사이트로 찾고 싶어요. 접속해야 하는 웹사이트 주소가 뭐예요?,내일이룸학교와 관련된 정보를 웹사이트를 통해 찾고 싶으시다면 한국생산성본부 웹사이트인 http://www.kpc.or.kr 또는 꿈드림센터 웹사이트인 http://www.kdream.or.kr 에 접속하시면 됩니다.,내일이룸학교
"한국생산성본부와 연락하고 싶은데, 온라인으로도 문의할 수 있나요?",한국생산성본부와의 온라인 문의를 원하신다면 한국생산성본부 공식 웹사이트인 http://www.kpc.or.kr 를 방문해 문의사항을 전달하실 수 있습니다.,내일이룸학교
꿈드림센터를 방문하기 전에 사전에 확인해보고 싶은 정보가 있어요. 어떻게 하면 될까요?,꿈드림센터를 방문하기 전 확인하고자 하는 정보가 있다면 꿈드림센터의 공식 웹사이트인 http://www.kdream.or.kr 를 통해 필요한 정보를 사전에 얻으실 수 있습니다.,내일이룸학교
서울 지역에서 스마트 크리에이터 실무 과정을 배울 수 있는 내일이룸학교는 어디인가요?,"서울 지역에서 스마트 크리에이터 실무과정을 제공하는 내일이룸학교는 한국능력개발 직업전문학교입니다. 훈련 기간은 03월 08일부터 11월 27일까지며, 모집 인원은 24명입니다.",내일이룸학교
플라워 및 플랜테리어&e-커머스 마케터 양성과정이 개설된 서울의 내일이룸학교는 어디에 있나요?,"해당 과정은 (재)서울현대 교육재단에서 제공되며, 훈련 기간은 04월 03일부터 11월 17일까지로, 16명을 모집합니다.",내일이룸학교
인천에서 호텔 식음료 전문가가 되기 위한 교육을 받을 수 있는 내일이룸학교는 어느 기관인가요?,"인천실용전문학교에서 호텔 식음료 전문가 양성과정(조주+바리스타)을 제공하고 있으며, 훈련 기간은 03월 20일부터 11월 17일까지이며, 16명의 인원을 모집합니다.",내일이룸학교
경기 지역에 위치한 내일이룸학교 중 스마트 바리스타와 파티쉐를 양성하는 곳은 어디인가요?,"경기 지역에서 스마트 바리스타& 파티쉐 전문과정을 제공하는 학교는 한주요리제과커피 직업전문학교로, 03월 13일부터 10월 18일까지 훈련 기간이며, 15명의 인원을 모집합니다.",내일이룸학교
광주 지역 내일이룸학교에서 한식조리기능사 취득과 푸드디렉터 양성과정은 어느 학교에서 진행되나요?,"(재)한국능력개발원 호남직업전문학교에서 한식조리기능사 취득 및 푸드디렉터 양성과정이 진행되며, 훈련 기간은 03월 02일부터 11월 30일까지이고, 모집 인원은 20명입니다.",내일이룸학교
부산 지역의 학교밖청소년지원센터에서 개설된 카페산업 전문인력 양성 과정의 내용과 훈련 기간은 어떻게 되나요?,"부산광역시 학교밖청소년지원센터에서 카페산업 전문인력 양성 실무과정을 제공하며, 훈련 기간은 04월 17일부터 10월 06일까지로, 인원은 18명을 모집합니다.",내일이룸학교
산업계 주도 청년 맞춤형 훈련에 참여할 수 있는 연령대는 어떻게 되나요?,참여할 수 있는 연령대는 만 18세 이상 만 34세 이하의 청년 구직자 및 재직자입니다.,산업계 주도 청년 맞춤형 훈련
채용예정자를 대상으로 한 산업계 주도 훈련에서 청년층의 참여 비율에 대한 기준은 무엇인가요?,"채용예정자 훈련의 경우, 청년층 참여가 70% 이상 의무화되어 있습니다.",산업계 주도 청년 맞춤형 훈련
현재 재직 중인 직원도 산업계 주도 청년 맞춤형 훈련에 참여할 수 있나요?,"네, 만 18세 이상 만 34세 이하의 재직자도 훈련에 참여할 수 있으며, 재직자 훈련의 경우 청년층 참여가 50% 이상이어야 합니다.",산업계 주도 청년 맞춤형 훈련
채용예정자와 재직자 훈련에 있어서 청년 참여 비율에 차이가 있나요?,"네, 채용예정자 훈련은 청년 참여가 70% 이상, 재직자 훈련은 50% 이상이어야 합니다.",산업계 주도 청년 맞춤형 훈련
"만약 채용예정자 훈련이 있다면, 이 훈련의 청년 참여 의무 비율은 얼마인가요?",채용예정자 훈련에서는 청년 참여가 70% 이상 의무화되어 있습니다.,산업계 주도 청년 맞춤형 훈련
재직자를 위한 산업계 주도 훈련에서 청년 참여 의무 비율은 얼마인가요?,"재직자를 위한 훈련의 경우, 청년 참여 의무 비율은 50% 이상이 되어야 합니다.",산업계 주도 청년 맞춤형 훈련
"산업계 주도 청년 맞춤형 훈련에 참여하고 싶은데, 별도의 카드를 발급받지 않아도 되나요?","네, 산업계 주도 청년 맞춤형 훈련생은 국민내일배움카드를 발급받지 않아도 참여할 수 있으며 이미 발급받은 사람도 계좌 잔액이 차감되지 않습니다.",산업계 주도 청년 맞춤형 훈련
청년 맞춤형 훈련 기간 동안 요구되는 최소 훈련 시간은 얼마인가요?,"청년 맞춤형 훈련 기간은 최소 1개월 이상이며, 훈련 시간은 월평균 120시간 이상 요구됩니다.",산업계 주도 청년 맞춤형 훈련
산업별 협단체는 산업계 주도 청년 맞춤형 훈련에서 어떤 비용 지원을 받을 수 있나요?,산업별 협단체는 운영비와 프로그램 개발비를 지원받을 수 있습니다.,산업계 주도 청년 맞춤형 훈련
재직자는 산업계 주도 청년 맞춤형 훈련에 어떻게 참여할 수 있나요?,재직자의 경우 최소 4시간 이상의 훈련에 참여할 수 있습니다.,산업계 주도 청년 맞춤형 훈련
공동훈련센터의 경우 산업계 주도 청년 맞춤형 훈련 인프라지원금을 통해 어떤 지원을 받나요?,공동훈련센터는 운영비와 시설 및 장비비를 지원받을 수 있습니다.,산업계 주도 청년 맞춤형 훈련
산업계 주도 청년 맞춤형 훈련 프로그램을 운영하려면 NCS 적용 비율을 어떻게 설정해야 하나요?,해당 훈련 프로그램은 산업 현장의 특화된 수요에 대응하기 위해 NCS 적용 비율을 탄력적으로 운용할 수 있습니다.,산업계 주도 청년 맞춤형 훈련
청년 맞춤 훈련 프로그램에 어떻게 지원할 수 있나요?,산업계 주도 청년 맞춤형 훈련 프로그램에 지원하려면 http://www.i-hrd.net 홈페이지를 통해 신청하실 수 있습니다.,산업계 주도 청년 맞춤형 훈련
"산업계 중심으로 청년들을 위한 훈련이 있다고 들었는데, 정보를 어디서 찾아볼 수 있죠?",해당 훈련 프로그램에 대한 정보는 산업계 주도 청년 맞춤형 훈련 전용 홈페이지인 http://www.i-hrd.net 에서 확인하실 수 있습니다.,산업계 주도 청년 맞춤형 훈련
산업 분야별로 맞춤 훈련을 받으려면 어떻게 해야 하나요?,각 산업 분야에 맞춤화된 훈련을 받기 위해서는 http://www.i-hrd.net 웹사이트를 방문하여 훈련 신청 절차를 따라하시면 됩니다.,산업계 주도 청년 맞춤형 훈련
실무 기술을 배울 수 있는 청년 훈련 프로그램 접수는 어디서 하나요?,청년 맞춤형 실무 기술 훈련 프로그램의 접수는 http://www.i-hrd.net 웹사이트에서 할 수 있습니다. 사이트 방문 후 신청 절차에 따라주세요.,산업계 주도 청년 맞춤형 훈련
"청년 직업 훈련 프로그램 참여를 원하는데, 신청 절차를 알려주세요.","청년 직업 훈련 프로그램 참여를 위한 신청 절차는 산업계 주도 청년 맞춤형 훈련 웹사이트(http://www.i-hrd.net)에서 상세히 안내하고 있으니, 해당 사이트를 방문하여 확인하실 수 있습니다.",산업계 주도 청년 맞춤형 훈련
"현장 실습을 포함한 직무 교육을 받고 싶은데, 어디로 신청하나요?",현장 실습을 포함한 직무 교육에 대한 신청은 산업계 주도 청년 맞춤형 훈련 전용 홈페이지인 http://www.i-hrd.net 에서 하실 수 있습니다. 홈페이지에서 신청 방법을 확인하세요.,산업계 주도 청년 맞춤형 훈련
청년 취업 준비를 위해 맞춤형 훈련 정보를 어디서 얻을 수 있나요?,한국산업인력공단의 산업계 주도 청년 맞춤형 훈련 프로그램 정보는 1644-8000으로 전화하거나 http://www.i-hrd.net 웹사이트를 방문하시면 얻으실 수 있습니다.,산업계 주도 청년 맞춤형 훈련
산업계 주도 훈련 프로그램에 신청하고 싶어요. 어디로 연락해야 하나요?,"산업계 주도 청년 맞춤형 훈련 프로그램 신청은 한국산업인력공단에 1644-8000로 전화하시거나, http://www.i-hrd.net 웹사이트에서 신청하실 수 있습니다.",산업계 주도 청년 맞춤형 훈련
"직업 훈련을 찾고 있는데, 산업계가 주도하는 프로그램은 뭐가 있을까요?",한국산업인력공단에서 운영하는 산업계 주도 청년 맞춤형 훈련 프로그램에 대한 정보는 전화번호 1644-8000 또는 공식 사이트 http://www.i-hrd.net 에서 확인하실 수 있습니다.,산업계 주도 청년 맞춤형 훈련
취업 성공 패키지에 포함된 산업 맞춤 훈련은 어떻게 신청하나요?,취업 성공 패키지의 일환으로 제공되는 산업 맞춤 훈련은 한국산업인력공단을 통해 신청 가능합니다. 자세한 사항은 1644-8000으로 문의하거나 http://www.i-hrd.net 사이트를 확인해 주세요.,산업계 주도 청년 맞춤형 훈련
청년 취업 지원과 관련하여 산업별 훈련과정에 대해 알아보고 싶어요. 정보는 어디서 확인할 수 있나요?,"청년 취업을 위한 산업별 맞춤 훈련 과정 정보는 한국산업인력공단에 1644-8000으로 문의하거나, 웹사이트 http://www.i-hrd.net 에서 확인 가능합니다.",산업계 주도 청년 맞춤형 훈련
특정 산업 분야에 초점을 맞춘 취업 훈련 프로그램에 참여하고자 합니다. 어떻게 신청할 수 있나요?,"특정 산업 분야별 맞춤형 취업 훈련 프로그램 신청은 한국산업인력공단의 콜센터 1644-8000으로 하실 수 있고, 이들 프로그램에 대한 자세한 정보는 http://www.i-hrd.net 웹사이트에서 확인하실 수 있습니다.",산업계 주도 청년 맞춤형 훈련
정보기술 분야에서 청년 맞춤형 훈련 사업단으로 선정된 협단체와 훈련센터의 이름은 무엇인가요?,정보기술 산업 분야의 사업단은 한국소프트웨어기술진흥협회와 한국소프트웨어기술훈련원으로 이루어져 있습니다.,산업계 주도 청년 맞춤형 훈련
관광 및 레저 산업을 위한 청년 맞춤형 훈련의 담당 협회와 교육기관은 어디인가요?,"해당 산업에 대한 청년 맞춤형 훈련을 담당하는 협회는 한국MICE협회이고, 교육기관은 한국호텔관광교육재단입니다.",산업계 주도 청년 맞춤형 훈련
스마트제조 산업 분야에서 청년들을 위한 맞춤 훈련 제공하는 기관은 어디인가요?,스마트제조 산업 분야의 맞춤 훈련은 한국산업지능화협회와 아주대학교에서 진행됩니다.,산업계 주도 청년 맞춤형 훈련
금형과 금속가공 산업 분야에서 제공되는 청년 맞춤형 훈련 사업단은 어떤 기관들로 구성되어 있나요?,이 분야의 청년 맞춤형 훈련 사업단은 한국금형공업협동조합(뿌리ISC)과 한국산업기술협회로 구성되어 있습니다.,산업계 주도 청년 맞춤형 훈련
자동차 산업에 특화된 청년 맞춤형 훈련 센터는 어디인지 알려주세요.,자동차 산업 분야의 청년 맞춤형 훈련 센터는 한국기술교육대학교입니다. 산업별 협단체와의 1:1 매칭이 없는 유일한 경우입니다.,산업계 주도 청년 맞춤형 훈련
정보통신 산업 분야의 맞춤형 청년 훈련 사업단을 구성하고 있는 기관들을 말씀해 주세요.,정보통신 산업 분야의 훈련 사업단은 벤처기업협회와 한국폴리텍 서울정수캠퍼스가 함께 구성하고 있습니다.,산업계 주도 청년 맞춤형 훈련
신중년 경력형 일자리 지원을 위해 어떤 기준이 적용되는지 알고 싶어요. 만 50세 이상이라면 누구나 지원이 가능한 건가요?,"신중년 경력형 일자리 프로그램은 만 50세 이상 70세 미만의 퇴직 전문 인력을 대상으로 하며, 이들은 최소 3년 이상의 전문 경력을 요구합니다. 또한 지역사회 서비스에 참여하고자 하는 열정과 관심이 중요한 기준으로 간주됩니다.",신중년 경력형 일자리
제가 경영 분야에서 30년 경력을 가지고 있어요. 이런 경험을 살려 지역사회에 기여하고 싶은데 신중년 경력형 일자리에 어떻게 참여할 수 있나요?,경영 분야에서의 귀한 경력은 지역사회 서비스에 큰 자산이 될 수 있습니다. 신중년 경력형 일자리 프로그램에 참여하고자 한다면 관련 지자체 또는 고용노동부 웹사이트를 통해 프로그램에 대한 정보를 확인하고 지원 절차를 밟으셔야 합니다. 지역사회에 기여할 수 있는 다양한 프로젝트가 있으니 적극적으로 도전해 보시기 바랍니다.,신중년 경력형 일자리
"저희 아버지가 최근에 조기퇴직을 하셨는데, 활짝 피워 보지 못한 취미 생활에 더 집중하고 싶어하셔요. 신중년 경력형 일자리 프로그램을 통해 관련 분야에서 취미를 살릴 수 있는 일자리를 찾을 수 있을까요?",물론입니다. 신중년 경력형 일자리 프로그램은 경력뿐만 아니라 개인의 취미와 열정을 살릴 수 있는 다양한 직업 기회를 제공하고자 합니다. 아버지의 취미를 직업으로 연결 지어줄 수 있는 프로그램이나 프로젝트를 찾아보시는 것을 추천드립니다. 관심 있는 분야에서 활동하며 지역사회에 기여하고 소득을 얻을 수 있는 기회가 많이 마련되어 있습니다.,신중년 경력형 일자리
신중년 세대가 전문 경력을 살려 근무할 수 있는 일자리 프로그램에 대해 알고 싶습니다. 어떤 조건과 혜택이 있나요?,신중년 경력형 일자리 프로그램은 50대 이상의 중년층이 그들의 전문성과 경력을 바탕으로 공공기관이나 지자체에서 근무할 수 있도록 지원하는 일자리입니다. 참여 시 법정 최저시급 이상의 인건비를 포함하여 주휴수당과 기타 수당을 지급받으실 수 있습니다.,신중년 경력형 일자리
"제 아버지께서 은퇴 후에도 계속 일하고 싶어하세요. 신중년을 대상으로 한 일자리 프로그램이 있던데, 인건비는 어떻게 지급되나요?","네, 신중년 분들을 위한 경력형 일자리 프로그램에 참가하시게 되면, 참여 인력에게는 법정 최저시급 이상을 보장하며, 근무일수에 따른 주휴수당과 추가적으로 발생하는 수당도 함께 제공됩니다. 이를 통해 안정적인 소득을 확보하실 수 있습니다.",신중년 경력형 일자리
중년의 경력을 활용할 수 있는 일자리가 있다고 들었습니다. 이러한 일자리에 참여할 때 어떤 금전적인 혜택을 받는지 궁금합니다.,"중년의 경력을 활용하여 참여 가능한 일자리 프로그램은 풍부한 직장 경험을 가진 신중년 세대에게 맞춤형 기회를 제공합니다. 참여하시면, 적어도 최저시급 이상의 인건비가 보장되고, 정규 근로일을 기준으로 한 주휴수당을 포함하여 다양한 수당이 지급됩니다.",신중년 경력형 일자리
신중년 경력형 일자리 신청은 어디서 하나요?,신중년 경력형 일자리 신청은 고용노동부에서 지정한 지자체를 통해 진행됩니다.,신중년 경력형 일자리
지자체 선정 후 신중년 일자리 프로그램의 진행 과정을 설명해줄 수 있나요?,"지자체 선정 이후 자치단체에서 수행기관을 정하고, 해당 수행기관에서 참여자 모집 및 근무 관리를 담당한 후 급여를 지급하게 됩니다.",신중년 경력형 일자리
신중년 경력형 일자리에 참여하려면 어떤 절차를 거쳐야 하나요?,"참여를 원하는 신중년은 수행기관의 참여자 모집 공고를 확인한 뒤 지원해야 하며, 선정되면 근무를 시작하여 근무 후에 급여를 받습니다.",신중년 경력형 일자리
신중년 경력형 일자리 프로그램의 급여는 어떻게 지급되나요?,"급여는 프로그램 참여자가 근무를 수행한 후, 참여자가 속한 수행기관에서 지급됩니다.",신중년 경력형 일자리
"수행기관이란 무엇이며, 어떤 역할을 하나요?","수행기관은 신중년 경력형 일자리 프로그램을 관리하고 참여자들의 모집 및 지원, 근무 관리 등을 담당하는 기관입니다.",신중년 경력형 일자리
신중년 경력형 일자리의 참여자 모집은 어떻게 이루어지나요?,"참여자 모집은 각 수행기관에서 진행하며, 모집 공고를 통해 필요한 정보와 요건을 제공하고 적합한 신중년 인력을 선발합니다.",신중년 경력형 일자리
지자체에서 제공하는 신중년들을 위한 경력 전환 프로그램에 대해 알고 싶어요. 어디로 문의해야 하나요?,해당 프로그램에 대한 상세 정보는 거주지역의 지방자치단체 소관부서나 그와 연계된 수행기관을 통해 문의하실 수 있습니다.,신중년 경력형 일자리
50대 중반인데 새로운 직업을 찾고 싶습니다. 어떻게 정보를 얻을 수 있을까요?,지역 지방자치단체에서 운영하는 신중년 경력형 일자리 프로그램을 통해 재취업 관련 정보 및 지원을 받을 수 있습니다. 해당 소관부서에 문의해보세요.,신중년 경력형 일자리
저는 최근 은퇴한 후 경험을 살릴 수 있는 노후 직업을 찾고 있어요. 어떤 기관에 연락하면 도움을 받을 수 있나요?,지방자치단체나 전문 수행기관에 문의하시면 은퇴한 신중년을 위한 다양한 경력형 일자리 프로그램에 대한 안내와 함께 적합한 일자리를 찾는 데 도움을 받으실 수 있어요.,신중년 경력형 일자리
만 50세 이상 구직자를 채용할 경우 어떤 혜택을 받을 수 있나요?,"만 50세 이상 구직자를 적합 직무에 고용할 경우, 고용보험법에 따라 우선지원대상기업이나 중견기업은 신중년 적합직무 고용장려금 혜택을 받을 수 있습니다.",신중년 적합직무 고용장려금
신중년 적합직무에 고용된 인력에 대한 고용장려금을 받으려면 어떤 기업이 대상인가요?,고용보험법 상 우선지원대상기업과 중견기업이 해당 고용장려금의 대상 기업입니다. 이들 기업은 만 50세 이상의 구직자를 신중년 적합직무에 고용함으로써 장려금 혜택을 받을 수 있습니다.,신중년 적합직무 고용장려금
"중견기업에서 신중년 적합직무를 마련하고자 할 때, 어떤 연령대의 구직자를 채용해야 혜택을 받을 수 있나요?","중견기업에서 신중년 적합직무를 마련하려면, 만 50세 이상의 구직자를 채용해야 고용장려금 혜택을 받을 수 있습니다.",신중년 적합직무 고용장려금
중소기업에 재직 중인 50세 이상 근로자에게 지원되는 고용장려금은 한 달에 얼마인가요?,"우선지원대상기업에 해당하는 중소기업에서 근로하는 50세 이상 근로자의 경우, 한 달에 80만 원의 신중년 적합직무 고용장려금이 지원됩니다.",신중년 적합직무 고용장려금
중견기업에 취업한 신중년 근로자의 월 고용장려금 액수를 알려주세요.,"신중년 근로자가 중견기업에 취업했을 경우, 해당 근로자에게는 매월 40만 원의 고용장려금이 지급됩니다.",신중년 적합직무 고용장려금
55세 이상의 근로자를 채용한 중소기업은 어떤 형태의 지원을 받을 수 있나요?,55세 이상의 근로자를 채용한 중소기업은 신중년 적합직무 고용장려금 프로그램을 통해 한 명당 월 80만 원의 재정 지원을 받을 수 있습니다.,신중년 적합직무 고용장려금
신중년들을 위한 고용장려금을 신청하고 싶어요. 어느 웹사이트에서 신청할 수 있나요?,고용보험 누리집에서 '기업서비스' 메뉴를 선택하신 후 '고용창출장려금' 섹션에서 '신중년 적합직무 고용'을 통해 온라인으로 신청하실 수 있습니다.,신중년 적합직무 고용장려금
오프라인으로 신중년 적합직무 고용장려금을 신청하려면 어디로 가야 하나요?,관할 고용복지플러스센터에 직접 방문하여 참여신청서와 필요한 관련 서류를 제출하시면 신청하실 수 있습니다.,신중년 적합직무 고용장려금
기업이 신중년 고용장려금을 신청하기 위해 필요한 서류는 무엇이 있나요?,"참여신청서 외에도 필요한 추가 서류들이 있을 수 있어, 구체적인 서류 리스트는 관할 고용복지플러스센터에 문의하거나 고용보험 누리집의 안내를 참조하시는 것이 좋습니다.",신중년 적합직무 고용장려금
신중년 적합직무 고용장려금 신청은 인터넷과 오프라인 어느 쪽이 더 편리한가요?,"편리함은 각 개인의 상황에 따라 다를 수 있으나, 온라인 신청은 언제 어디서나 가능하여 시간적 제약이 적고, 오프라인 신청은 직접 상담을 받으며 진행할 수 있다는 장점이 있습니다.",신중년 적합직무 고용장려금
고용보험 누리집 접속하려면 어떻게 해야 하나요?,"인터넷 브라우저에서 고용보험과 관련된 키워드를 검색하거나, 고용노동부 고용보험 사이트의 정확한 주소(URL)를 직접 입력하여 접속하실 수 있습니다.",신중년 적합직무 고용장려금
장려금 신청에 대한 도움을 받으려면 어디에 문의해야 하나요?,"고용장려금 신청에 관한 도움이 필요하시면 가까운 고용복지플러스센터에 문의하거나, 고용보험 누리집의 고객센터를 이용해 도움을 받으실 수 있습니다.",신중년 적합직무 고용장려금
제가 신중년 적합직무에 대한 고용장려금을 신청하고 싶은데 어디서 문의할 수 있나요?,"신중년 적합직무 고용장려금에 대해 문의하시려면 고용노동부 고객상담센터로 연락하실 수 있으며, 문의하실 전화번호는 1350입니다.",신중년 적합직무 고용장려금
중장년층 일자리 지원을 위한 장려금 관련해서 누구에게 연락해야 하나요?,"중장년층을 위한 일자리 지원 관련 장려금에 관한 문의는 고용노동부 고객상담센터에 하실 수 있고, 전화번호는 1350번입니다.",신중년 적합직무 고용장려금
요즘 들어 본 신중년 일자리 지원금에 대해 자세한 안내를 받고 싶어요. 어디로 전화해야 하죠?,신중년 일자리 지원금에 대한 상세한 정보는 고용노동부 고객상담센터를 통해 안내받을 수 있습니다. 필요한 전화번호는 1350번입니다.,신중년 적합직무 고용장려금
회사를 나오게 된 경우 모두 실업급여를 받을 수 있나요?,"아니요, 실업급여를 받기 위해서는 정당한 이직사유가 있어야 하며, 본인의 의사에 반해 퇴사한 경우에 해당됩니다. 회사 사정으로 인한 권고사직이나 계약기간 만료, 사업장의 휴·폐업 등이 그 예시입니다.",실업급여
예술인도 실업급여 혜택을 받을 수 있나요?,"네, 예술인은 특별히 24개월 동안 9개월 이상 고용보험에 가입되어 있어야 실업급여를 받을 자격이 생깁니다.",실업급여
계약직 근무 중 계약기간 만료로 회사를 떠나게 됐어요. 이럴 때 실업급여를 신청할 수 있나요?,"네, 계약기간 만료로 이직한 경우에도 신청 자격이 있습니다. 단, 회사를 그만두기 이전 18개월 동안 180일 이상 고용보험에 가입되어 있었는지 확인해야 합니다.",실업급여
개인적인 사정으로 회사를 그만뒀어요. 실업급여를 신청할 수 있을까요?,"아니요, 개인적 사정으로 인한 퇴사는 실업급여 지원 대상에서 제외됩니다. 정당한 이직사유가 인정되어야 합니다.",실업급여
"무급휴직 상태인데, 실업급여를 받을 수 있나요?",무급휴직 상태만으로는 실업급여 신청 자격이 되지 않습니다. 고용보험에 가입되어 있음에도 일자리를 잃고 재취업 활동을 하는 상태여야 합니다.,실업급여
"고용보험에 18개월간 가입했지만, 총 근무일수가 180일이 안 되는데 실업급여를 신청할 수 있나요?","아니요, 18개월 동안 총 180일 이상 근무해야 실업급여의 신청 자격이 부여됩니다. 근무일수가 부족하면 실업급여 혜택을 받을 수 없습니다.",실업급여
실업급여를 받으려면 어떤 조건을 만족해야 하나요?,"실업급여 수령을 위해서는 퇴직 시 연령과 고용보험에 가입한 기간이 고려됩니다. 이직 전 평균임금의 60%를 기준으로 하며, 고용보험 가입 기간에 따라 120일에서 최대 270일 간 지급받을 수 있습니다.",실업급여
"만약 내가 작년에 예술가로 일해서 이직을 했다면, 실업급여 하한액과 상한액은 어떻게 되나요?","예술인으로서 실업급여를 받는 경우, 하한액은 이직 전 평균보수의 60%로 1만 6000원이 되며, 일반 근로자의 1일 상한액인 6만 6000원까지 받을 수 있습니다.",실업급여
고용보험에 몇 년 가입해 있어야 실업급여를 270일간 받을 수 있나요?,"고용보험 가입 기간이 길면 길수록 지급 기간은 늘어나며, 최대 270일까지 받으려면 해당 규정에 따른 구체적인 가입 기간을 만족해야 합니다.",실업급여
노무제공자가 실업급여 하한액을 계산하려면 어떤 기준을 사용해야 하나요?,"사업소득이 있는 노무제공자의 경우, 실업급여 하한액은 기준보수의 60%인 2만 6600원을 기준으로 계산됩니다.",실업급여
고용보험에 가입한 근로자의 실업급여 1일 하한액은 어떻게 산정되나요?,"근로자의 실업급여 1일 하한액은 최저임금의 80%를 기준으로 하며, 소정근로시간 8시간을 기준으로 한 6만 1568원으로 산정됩니다.",실업급여
"만일 내 평균 일급이 5만 원이었다면, 실업급여로 받게 될 상한액과 하한액은 어떻게 달라지나요?","평균 일급이 5만 원이었을 경우, 상한액과 하한액은 당신의 평균임금에 연동되지 않습니다. 일반 근로자의 실업급여 상한액은 6만 6000원이며, 하한액은 최저임금의 80%인 6만 1568원으로 고정되어 있습니다.",실업급여
"실업급여를 신청하고 싶어요, 어디로 가야 하나요?",거주지 관할 고용센터에 신분증을 가지고 방문 신청하시면 됩니다.,실업급여
퇴사 후 실업급여를 받으려면 어떤 절차를 밟아야 하죠?,"이직 후 고용센터에 실업신고와 수급자격 인정 신청을 하시면, 고용센터에서 처리를 해주고 실업인정일을 알려드립니다.",실업급여
실업급여 수급 조건에 대해서 알려주세요.,"실업급여 수급을 위해서는 고용센터에 수급 자격을 신청하고, 고용센터가 정한 실업인정일에 맞추어 재취업 활동을 해야 합니다.",실업급여
재취업 활동은 실업급여 수급과 어떤 관련이 있나요?,실업인정일 이후 재취업활동을 적극적으로 해야 고용센터에서 실업을 인정받고 구직급여를 받을 수 있습니다.,실업급여
실업급여를 받기 위해 제가 직접 해야 할 일은 무엇인가요?,"고용센터에 방문하여 실업신고와 수급자격 인정 신청을 하시고, 지정된 실업인정일에 따라 재취업활동을 시작하셔야 합니다.",실업급여
고용센터 방문 없이 실업급여 신청이 가능한가요?,"아니요, 실업급여 신청을 위해서는 거주지 관할 고용센터에 반드시 방문 신청하셔야 합니다.",실업급여
제가 실업급여를 신청하고 싶은데 어디로 연락해야 하나요?,"실업급여에 관한 문의는 고용노동부 고객상담센터로 하실 수 있으며, 연락하실 번호는 1350입니다.",실업급여
고용노동부에 실업급여 문의를 전화로 할 수 있는 번호를 알려주세요.,실업급여와 관련한 전화 문의는 1350번으로 고용노동부 고객상담센터에 하실 수 있습니다.,실업급여
어디에 연락하면 실업급여 관련 안내를 받을 수 있나요?,"실업급여 문의는 고용노동부 고객상담센터에 전화하셔서 안내를 받으실 수 있으며, 그 번호는 1350번입니다.",실업급여
퇴직 후 실업급여 신청 기한은 어떻게 되나요?,퇴직하신 후에는 가능한 한 빠르게 실업급여 수급 자격을 신청해야 합니다. 이직 후 12개월 이내에 소정급여일수 한도 내에서 실업급여를 지급받을 수 있습니다.,실업급여
허위로 실업급여를 신고할 경우 어떤 처벌을 받게 되나요?,"실업급여를 허위로 신고하거나 취업 사실을 미신고하면 형사상 처벌을 받게 됩니다. 부정수급한 실업급여 전액을 환수당하고, 최대 5배의 추가 징수와 함께 5년 이하의 징역 또는 최대 5천만 원의 벌금형에 처해질 수 있습니다.",실업급여
부정한 방법으로 실업급여를 수급할 경우 어떤 조치가 이루어지나요?,"부정한 방법으로 실업급여를 수급한 경우, 해당 금액 전액을 환수하고, 부가적인 벌금이나 징역 처벌을 받게 됩니다.",실업급여
실업급여 부정수급을 신고했을 때 포상금은 얼마나 되나요?,"실업급여 부정수급을 신고할 경우 최고 500만 원까지 포상금을 받을 수 있으며, 피보험자와 사업주가 함께 부정행위를 했다면 최대 5천만 원까지 상향됩니다.",실업급여
부정수급 신고자의 신분 보호는 어떻게 이루어지나요?,"부정수급 신고자의 신분은 철저히 비밀로 유지되므로, 신고자는 신분 노출에 대한 걱정 없이 제보할 수 있습니다.",실업급여
실업급여 부정수급에 대한 신고 방법은 무엇이 있나요?,"실업급여 부정수급에 대한 신고는 최대한 안전하게 처리되며, 여러 가지 비밀 보호 조치를 통해 신고자의 신분을 보호하고 있습니다. 신고는 온라인 또는 전화 등으로 할 수 있으며 정확한 방법은 고용노동부 또는 관련 기관의 지침을 참조하시기 바랍니다.",실업급여
직장 생활을 일시 중단한 후 재취업을 희망하는 여성도 여성 경제활동 촉진 지원사업의 혜택을 받을 수 있나요?,"네, 경력단절여성으로 분류되어 재취업을 원하는 경우 여성 경제활동 촉진 지원사업의 대상이 됩니다.",여성 경제활동 촉진 지원사업
출산 후 직장에 복귀하지 않고 육아에 전념하던 중 경제활동을 재개하고 싶어졌어요. 이런 경우 지원을 받을 수 있는 프로그램이 있나요?,"예, 육아로 경제활동을 중단했던 여성은 여성 경제활동 촉진 지원사업의 지원 대상에 해당됩니다.",여성 경제활동 촉진 지원사업
경력이 없는 취업 준비생도 여성 경제활동 촉진 지원사업을 이용할 수 있나요?,"예, 이전에 경제활동 경험이 없는 여성 취업 희망자도 이 지원사업을 통해 도움을 받을 수 있습니다.",여성 경제활동 촉진 지원사업
결혼이나 가족 돌봄으로 인해 직업을 가질 수 없었던 여성이 직업훈련을 받을 수 있는 프로그램이 있나요?,"네, 결혼이나 가족 돌봄 등으로 경제활동에 참여하지 못했던 여성은 여성 경제활동 촉진 지원사업을 통해 직업훈련을 받을 수 있습니다.",여성 경제활동 촉진 지원사업
