Question,Answer,Documents
출산 후 국민연금 출산크레딧을 어떻게 신청할 수 있나요?,출산크레딧 신청은 국민연금공단 콜센터(1355)로 문의하시면 상담을 통해 안내받으실 수 있습니다.,국민연금 출산크레딧
아이를 낳았는데 국민연금공단에 연락하는 방법이 궁금합니다. 어디로 전화해야 하나요?,아기를 출산하신 후 국민연금공단과 연락을 취하고 싶으시면 공단 콜센터 1355번으로 전화하셔서 도움을 받으세요.,국민연금 출산크레딧
국민연금공단에 출산크레딧 관련해서 질문하고 싶은데 어느 번호로 연락해야 하죠?,출산크레딧에 대한 문의사항은 국민연금공단 콜센터 번호 1355로 전화하시면 상세한 정보를 제공받을 수 있습니다.,국민연금 출산크레딧
대체인력을 고용하려고 하는데 고용안정장려금 지원을 받을 수 있는 기간은 어떻게 되나요?,"출산전후휴가 또는 유산사산휴가를 시작하기 전 2개월 이후부터, 대체인력을 30일 이상 계속 고용했을 때 지원받을 수 있습니다.",출산육아기 고용안정장려금(대체인력 지원금)
우선지원대상기업에서 출산휴가를 마친 직원을 다시 고용하면 어떤 혜택을 받을 수 있나요?,해당 직원을 출산전후휴가 등의 종료 후 30일 이상 계속 고용하면 고용안정장려금을 받을 수 있습니다.,출산육아기 고용안정장려금(대체인력 지원금)
대체인력 지원금을 신청하고자 할 때 주의해야 할 점이 있나요?,"네, 신청하려는 사업주는 우선지원대상기업에 해당되어야 하며, 대체인력을 사용한 기간이 최소 30일 이상 지속되는 것을 증명해야 합니다.",출산육아기 고용안정장려금(대체인력 지원금)
소규모 사업장에서 출산휴가를 사용하는 직원을 대신할 대체 인력을 고용했습니다. 이런 경우에도 고용안정장려금을 받을 수 있나요?,"예, 사업장의 규모와 상관없이 대체 인력을 출산전후휴가 시작 전 2개월 이후부터 30일 이상 고용하면 지원 대상이 됩니다.",출산육아기 고용안정장려금(대체인력 지원금)
"중소기업을 운영 중인데, 출산휴가 후 복직 예정인 직원이 있어요. 이 인원을 위해 대체인력을 고용하고 싶어요. 어떤 조건을 충족해야 하나요?","대체인력을 출산전후휴가 등의 시작 전 2개월 이후에 고용하고, 그 인력을 30일 이상 계속 고용해야 하며, 복직한 직원을 다시 30일 이상 계속 고용해야 고용안정장려금을 받을 수 있습니다.",출산육아기 고용안정장려금(대체인력 지원금)
"출산전후휴가 중인 직원이 있는데, 이 직원의 업무를 계속하기 위해 필요한 대체 인력 고용 절차가 궁금해요. 지원금 수령을 위한 요건은 무엇인가요?","대체 인력을 출산전후휴가 시작 전 최소 2개월이 지난 시점부터 고용해야 하며, 이 인력을 최소 30일 이상 연속해서 고용해야 합니다. 또한 출산휴가가 끝난 후 원래 직원을 30일 이상 계속 고용하는 것이 요건입니다.",출산육아기 고용안정장려금(대체인력 지원금)
만약 한 사업장에서 대체인력을 고용하는 경우 지원금은 어떻게 계산되나요?,"대체인력을 고용하는 경우, 업무인수인계 기간(최대 2개월)에는 1인당 월 120만 원을, 출산전후휴가 기간 중 고용했을 때에는 월 80만 원을 지원받을 수 있습니다. 정해진 조건에 따라 지급 방식이 결정됩니다.",출산육아기 고용안정장려금(대체인력 지원금)
출산전후휴가 중 대체인력을 고용할 경우 지원금은 어떻게 지급되나요?,"출산전후휴가 중 대체인력을 고용한 기간에는 월 80만 원을 지원합니다. 조건에 따라 지원금 50%를 3개월 단위로 먼저 지급하고, 나머지 금액은 이후에 지급됩니다.",출산육아기 고용안정장려금(대체인력 지원금)
대체인력 지원금의 정확한 지급 조건은 무엇인가요?,"1번 조건(업무인수인계기간 지원) 충족 시 상기 금액의 50%를 3개월 단위로 지급하며, 2번 조건(출산전후휴가 지원) 충족 시에는 나머지 금액을 지급받습니다.",출산육아기 고용안정장려금(대체인력 지원금)
업무인수인계기간 동안 대체인력을 고용했을 때 지원받는 금액은 얼마인가요?,업무인수인계기간 동안에는 대체인력 1인당 월 120만 원을 지원받을 수 있습니다. 이는 최대 2개월까지 적용됩니다.,출산육아기 고용안정장려금(대체인력 지원금)
"대체인력 지원금을 받기 위한 첫 단계 지급액은 얼마이며, 어떻게 지급되나요?","첫 단계 지급액은 정해진 지원금의 50%로, 충족 조건에 따라 3개월 단위로 지급됩니다.",출산육아기 고용안정장려금(대체인력 지원금)
"대체인력 지원금은 조건 충족 후 전체 지원금이 일시에 지급되나요, 아니면 분할 지급되나요?","대체인력 지원금은 조건을 충족한 후, 지정된 액수의 50%를 먼저 3개월 단위로 지급하고, 나머지 금액은 이후에 지급됩니다.",출산육아기 고용안정장려금(대체인력 지원금)
대체 인력을 고용하려는 사업주가 출산육아기 고용안정장려금을 신청하려면 어디서 해야 하나요?,사업주는 고용노동부 고용센터 또는 고용보험 누리집을 통해 출산육아기 고용안정장려금을 신청할 수 있습니다.,출산육아기 고용안정장려금(대체인력 지원금)
사업주가 출산육아기 고용안정장려금을 온라인으로 신청할 수 있는 공식 웹사이트는 무엇인가요?,출산육아기 고용안정장려금은 고용보험 누리집을 통해 온라인으로 신청 가능합니다.,출산육아기 고용안정장려금(대체인력 지원금)
사업체에서 임신한 직원을 대체하기 위해 지원금을 받으려면 어떤 절차를 밟아야 하나요?,사업주는 근로자의 출산·육아 휴직에 따른 대체인력 채용을 위해 '출산육아기 고용안정장려금' 지원을 고용센터 방문 또는 고용보험 누리집을 통해 신청해야 합니다.,출산육아기 고용안정장려금(대체인력 지원금)
출산 후 회사에 갈 사람을 대신 채용하고 싶어요. 어디에 문의해야 하나요?,출산육아기 고용안정장려금에 대한 문의는 고용노동부 고객상담센터로 하시면 됩니다. 전화번호는 1350입니다.,출산육아기 고용안정장려금(대체인력 지원금)
대체 인력 채용 지원을 받기 위한 정보를 알고 싶어요. 인터넷에서 어디를 찾아봐야 할까요?,고용보험 관련 정보는 고용보험 누리집(http://www.ei.go.kr)에서 확인하실 수 있습니다.,출산육아기 고용안정장려금(대체인력 지원금)
"직원이 출산 휴가를 가는데, 회사가 이를 지원받을 수 있는 방법이 있나요?","네, 고용노동부에서 제공하는 출산육아기 고용안정장려금 제도를 통해 지원받을 수 있습니다. 전화 1350번으로 문의해주세요.",출산육아기 고용안정장려금(대체인력 지원금)
출산육아기에 근로자를 대체할 인력을 채우려고 하는데 관련된 보조금이 있다고 들었어요. 어떻게 신청하나요?,관련 보조금에 대한 신청 안내는 고용노동부 고객상담센터 1350번에 문의하시면 자세히 안내받으실 수 있습니다.,출산육아기 고용안정장려금(대체인력 지원금)
임신한 직원을 위해 대체인력을 뽑으려고 합니다. 관련 서류나 조건은 어디에서 확인할 수 있나요?,대체인력 채용과 관련된 서류나 조건은 고용보험 누리집(http://www.ei.go.kr)에서 확인 가능합니다.,출산육아기 고용안정장려금(대체인력 지원금)
"출산 휴가 중인 직원의 업무를 대신할 인력을 구하는데, 정부 지원을 받을 수 있는지 궁금합니다.",정부의 출산육아기 고용안정장려금은 대체인력에 대한 지원을 제공합니다. 자세한 사항은 고용노동부 고객상담센터(전화 1350)로 문의해보세요.,출산육아기 고용안정장려금(대체인력 지원금)
산모와 신생아를 위한 건강지원 사업의 소득 기준은 어떻게 되나요?,"해당 사업은 기초생활수급자 및 차상위계층, 그리고 건강보험료 본인부담금 합산액이 기준 중위소득 150% 이하인 출산 가정이 대상입니다.","산모,신생아 건강관리 지원사업"
임신 중 유산하거나 사산을 경험한 경우에도 산모 건강관리 지원을 받을 수 있나요?,"네, 임신 16주 이후에 발생한 유산이나 사산이 있는 경우에도 이 지원 사업의 혜택을 받을 수 있습니다.","산모,신생아 건강관리 지원사업"
"건강보험료 본인부담금이 얼마 이하여야 산모,신생아 건강관리 지원사업 혜택을 받을 수 있나요?",기준 중위소득 150% 이하에 해당하는 건강보험료 본인부담금을 납부하는 출산 가정이 이 사업의 혜택을 받을 수 있습니다.,"산모,신생아 건강관리 지원사업"
"산모,신생아 건강관리 지원사업의 지원 대상이 아니지만 예외적인 지원이 가능한 경우는 어떻게 확인하나요?","각 지자체에서는 소득기준에 못 미치는 경우에도 예외적인 지원을 할 수 있으니, 자세한 사항은 주소지 관할 시군구 보건소에서 확인하시면 됩니다.","산모,신생아 건강관리 지원사업"
"출산한 가정이 산모,신생아 건강관리 지원사업에 해당하는지 알아보려면 무엇을 기준으로 보아야 하나요?","출산 가정이라면 기초생활수급자 여부, 차상위계층 여부, 그리고 건강보험료 본인부담금 합산액이 기준 중위소득 150% 이내인지를 기준으로 자격 여부를 확인할 수 있습니다.","산모,신생아 건강관리 지원사업"
"제가 건강보험료 본인부담금을 많이 내는 편인데, 산모,신생아 건강관리 지원사업의 혜택을 받을 수 있는 기준을 초과하는 걸까요?","지원 기준은 기준 중위소득 150% 이하에 해당하는 건강보험료 본인부담금을 기지로 하므로, 자세한 기준 여부는 건강보험료를 기준으로 중위소득과 비교하거나 보건소에 문의하여 확인할 수 있습니다.","산모,신생아 건강관리 지원사업"
산후관리사가 단태아 첫째아 가정을 방문할 경우 표준 서비스 기간은 얼마인가요?,단태아 첫째아의 경우 표준 서비스 기간은 10일입니다.,"산모,신생아 건강관리 지원사업"
다태아를 출산한 산모가 건강관리사의 도움을 받으려면 기본적으로 몇 일간 서비스를 받을 수 있나요?,"쌍태아 산모의 경우 표준 서비스 기간은 15일이고, 삼태아 이상의 경우 표준 서비스 기간은 20일입니다.","산모,신생아 건강관리 지원사업"
단태아를 출산한 장애인 산모에 대한 산후관리 지원 기간은 어떻게 되나요?,"단태아를 출산한 장애의 정도가 심한 산모는 일반 단태아 산모와 동일하게 서비스 기간이 적용되어 단축 5일, 표준 10일, 연장 15일의 서비스를 받을 수 있습니다.","산모,신생아 건강관리 지원사업"
단태아 둘째아 출산 가정에서 산후관리 서비스 연장 기간은 어떻게 됩니까?,단태아 둘째아 출산 가정에서는 연장 서비스 기간이 20일입니다.,"산모,신생아 건강관리 지원사업"
쌍태아를 출산하는 경우 사용할 수 있는 산후관리사 인력은 몇 명인가요?,"쌍태아를 출산하는 경우 인력이 1명 또는 2명으로 서비스를 받을 수 있지만, 서비스 기간은 인력 수에 관계없이 동일하게 단축 10일, 표준 15일, 연장 20일이 제공됩니다.","산모,신생아 건강관리 지원사업"
삼태아 이상을 출산한 산모가 최대로 지원받을 수 있는 산후관리 서비스 기간은 얼마나 되나요?,삼태아 이상을 출산한 산모는 최대 연장 서비스 기간으로 25일까지 지원받을 수 있습니다.,"산모,신생아 건강관리 지원사업"
"출산 예정인데 산모,신생아 건강관리 지원사업 신청하려면 언제부터 가능한가요?",출산 예정일 40일 전부터 출산 후 30일까지 신청할 수 있습니다.,"산모,신생아 건강관리 지원사업"
"유산이나 사산이 발생했을 때, 건강관리 지원사업을 신청할 기간은 어떻게 되나요?","임신 16주 이후 유산이나 사산이 발생했다면, 확인일로부터 30일 이내에 신청해야 합니다.","산모,신생아 건강관리 지원사업"
"아이를 낳고 나서 '산모,신생아 건강관리 지원사업' 신청하려면 어디로 가야 하나요?",가까운 시군구 보건소에서 신청하거나 복지로 웹사이트를 통해 온라인으로 신청할 수 있습니다.,"산모,신생아 건강관리 지원사업"
미숙아 출산 후 건강관리 지원사업 신청 기한은 어떻게 되나요?,신생아가 퇴원한 날로부터 30일 이내에 신청해야 합니다.,"산모,신생아 건강관리 지원사업"
복지로 웹사이트에서 지원사업 신청을 할 때 정확한 주소는 무엇인가요?,복지로의 정확한 웹사이트 주소는 www.bokjiro.go.kr 입니다.,"산모,신생아 건강관리 지원사업"
"선천성 이상아를 출산한 경우, 지원사업 신청 마감 기한에 대해 알려주세요.","선천성 이상아 출산 후 아이가 입원했다면, 퇴원일로부터 30일 이내에 신청이 가능합니다.","산모,신생아 건강관리 지원사업"
산후 조리 및 신생아 건강관리를 위해 어디에 문의해야 하나요?,산모와 신생아 건강관리 서비스 관련 문의는 보건복지상담센터(129)로 하실 수 있습니다.,"산모,신생아 건강관리 지원사업"
출산 후에도 도움을 받을 수 있는 복지 프로그램이 있나요?,"네, 산모와 신생아를 위한 건강관리 지원사업이 있는데, 이에 대한 자세한 사항은 보건복지상담센터(129)로 문의하시면 안내받을 수 있습니다.","산모,신생아 건강관리 지원사업"
아기를 낳고 나서 집에서도 관리를 받을 수 있는 방법이 있다고 들었는데 어떻게 신청하죠?,"출산 후 가정에서의 관리가 필요하신 경우, 산모와 신생아 건강관리 지원사업에 대해 보건복지상담센터(129)에 연락하시어 신청 절차와 지원 내용에 대한 상담을 받으실 수 있습니다.","산모,신생아 건강관리 지원사업"
"임신 중인 여성이 지원받을 수 있는 영양제 보급에 대해 알고 싶어요, 어디에 신청하나요?",보건소에서 등록된 임산부를 대상으로 철분제와 엽산제를 지원하고 있습니다. 가까운 보건소에 방문하셔서 임산부임을 등록하시면 해당 서비스에 대한 지원을 받으실 수 있습니다.,"임산부 철분제,엽산제 지원"
철분제와 엽산제를 받기 위한 조건이 궁금합니다. 정부에서 지원하는 조건이 무엇인가요?,정부 지원을 받으려면 임산부가 본인이 속한 지역의 보건소에 등록되어 있어야 합니다. 이 조건을 충족시키면 임산부 철분제와 엽산제를 받을 수 있습니다.,"임산부 철분제,엽산제 지원"
보건소에서 제공하는 임산부용 영양제에는 어떤 것들이 포함되어 있나요?,국가에서는 보건소를 통해 임산부에게 필수 영양소인 철분과 엽산을 함유한 영양제를 지원하고 있습니다. 지원을 받기 위해서는 임신 사실을 보건소에 등록하셔야 합니다.,"임산부 철분제,엽산제 지원"
임산부가 복용해야 하는 철분제는 임신 몇 주부터 지원받을 수 있나요?,임산부는 임신 16주부터 철분제를 지원받을 수 있습니다.,"임산부 철분제,엽산제 지원"
임산부에게 지원되는 철분제는 얼마동안 제공되나요?,임산부에게는 5개월 분량의 철분제가 지원됩니다.,"임산부 철분제,엽산제 지원"
임신 중 철분제를 먹어야 하는 이유는 무엇인가요?,"철분제를 섭취하는 것은 철분결핍성 빈혈로 인한 조산, 유산 및 산모 사망을 예방하기 위함입니다.","임산부 철분제,엽산제 지원"
엽산제는 임신 전후 몇 개월 동안 지원받을 수 있나요?,엽산제는 임신 전후 3개월 동안 지원받을 수 있습니다.,"임산부 철분제,엽산제 지원"
엽산제를 임산부에게 지원하는 주된 목적은 무엇인가요?,"엽산제는 주로 태아의 유산, 사산, 선천성 기형 등을 예방하기 위해 지원됩니다.","임산부 철분제,엽산제 지원"
주산기 예방을 위해 임산부 철분제와 엽산제 지원은 어떻게 이루어지나요?,"임산부에게 철분제는 임신 16주부터, 엽산제는 임신 전·후 3개월분이 지원되어 주산기 합병증을 예방하는 데 도움이 됩니다.","임산부 철분제,엽산제 지원"
임산부의 철분제와 엽산제는 어디서 지원받을 수 있나요?,임산부의 철분제와 엽산제는 보건소에서 지원받으실 수 있습니다.,"임산부 철분제,엽산제 지원"
임신 중인데 철분제와 엽산제 지원 신청을 어떻게 하면 되나요?,"철분제와 엽산제 지원 신청은 정부24 홈페이지나 e보건소, 모바일앱 ‘아이마중’을 통해 하실 수 있습니다.","임산부 철분제,엽산제 지원"
지원받은 철분제와 엽산제는 택배로도 받을 수 있나요?,"네, 택배로 수령이 가능하나 착불 비용이 발생할 수 있습니다.","임산부 철분제,엽산제 지원"
보건소에서 임산부에게 주는 철분제와 엽산제 혜택이 모든 지역에서 똑같나요?,"아니요, 보건소마다 지원대상 및 지원내용이 다를 수 있어 지역별로 확인이 필요합니다.","임산부 철분제,엽산제 지원"
온라인으로 철분제와 엽산제 지원을 신청하려면 어떤 절차를 따라야 하나요?,"정부24 웹사이트 또는 e보건소, 모바일 앱 ‘아이마중’에서 신청 절차에 따라 간단하게 신청하실 수 있습니다.","임산부 철분제,엽산제 지원"
보건소로 직접 가지 않고도 임산부 지원금을 신청할 수 있는 방법이 있나요?,"네, 정부24 웹사이트나 e보건소 모바일 앱을 통해 온라인으로 신청하실 수 있습니다.","임산부 철분제,엽산제 지원"
임신 중 철분제와 엽산제를 어디서 지원받을 수 있나요?,주소지의 보건소 또는 보건복지상담센터에 문의하시면 임산부 철분제와 엽산제에 대한 지원 정보를 얻을 수 있습니다. 보건복지상담센터의 전화번호는 129입니다.,"임산부 철분제,엽산제 지원"
보건복지상담센터를 통해 임산부가 받을 수 있는 보조 제품은 무엇이 있나요?,보건복지상담센터에서는 임산부의 건강을 위한 철분제와 엽산제 지원에 관한 정보를 제공합니다. 상담 센터로 직접 전화하시면 자세한 안내를 받으실 수 있습니다. 연락처는 129번입니다.,"임산부 철분제,엽산제 지원"
철분과 엽산 보충이 필요한 임산부에게 추천할 수 있는 정부 지원 프로그램이 있을까요?,"네, 정부 지원 프로그램 중에는 임산부에게 필요한 철분제와 엽산제를 지원하는 서비스가 있습니다. 해당 서비스에 대한 정보는 귀하의 주소지 보건소나 보건복지상담센터를 통해 안내받으실 수 있으며, 보건복지상담센터의 연락처는 129번입니다.","임산부 철분제,엽산제 지원"
출산전후 휴가 급여를 지원받으려면 고용보험 피보험 단위기간은 최소 몇 일 이상이어야 하나요?,고용보험 피보험 단위기간은 최소 180일 이상이어야 합니다.,"출산전후(유산,사산)휴가 급여 지원"
언제까지 출산전후휴가 급여를 신청해야 하나요?,출산전후휴가 급여는 휴가가 끝난 날 이후 12개월 이내에 신청해야 합니다.,"출산전후(유산,사산)휴가 급여 지원"
출산휴가 급여 지원을 받기 위한 피보험 단위기간의 정의는 무엇인가요?,피보험 단위기간은 고용보험 피보험기간 중 보수 지급의 기초가 된 날의 수를 말합니다.,"출산전후(유산,사산)휴가 급여 지원"
"만약 근로자가 유산을 경험했다면, 출산 급여를 받기 위한 조건은 어떻게 되나요?","유산을 포함한 출산전후휴가 급여를 받기 위해, 근로기준법에 따른 휴가를 부여받고 휴가가 끝난 날 이전까지 고용보험 피보험 단위기간이 180일 이상이며, 휴가가 끝난 날 이후 12개월 이내에 신청해야 합니다.","출산전후(유산,사산)휴가 급여 지원"
사산한 근로자도 출산전후휴가 급여 지원을 받을 수 있나요?,"네, 사산의 경우에도 근로기준법상 출산전후휴가를 부여받은 근로자라면 지원 대상에 포함됩니다.","출산전후(유산,사산)휴가 급여 지원"
정규직이 아닌 계약직 근로자도 출산전후휴가 급여를 받을 수 있나요?,"계약직이라 할지라도 근로기준법에 따라 출산전후휴가를 부여받고, 요건을 충족한다면 출산전후휴가 급여를 받을 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
"우선지원 대상기업 근로자가 쌍둥이를 갖는 경우, 출산휴가 지원일수는 얼마나 되나요?","쌍둥이의 경우, 우선지원 대상기업 근로자는 출산휴가 지원일수가 120일입니다.","출산전후(유산,사산)휴가 급여 지원"
대규모 기업에 종사하는 근로자가 출산휴가를 사용할 때 지원받는 급여 상한액은 어떻게 됩니까?,"대규모 기업 근로자의 경우, 출산휴가 급여 상한액은 30일 기준 최대 210만 원입니다.","출산전후(유산,사산)휴가 급여 지원"
휴가 중 처음 60일 동안의 지원금 액수는 어떻게 결정되나요?,"휴가 중 처음 60일 동안은 근로자의 통상임금을 기준으로 지원금이 결정되며, 이 기간의 지원금 하한액은 최저임금입니다.","출산전후(유산,사산)휴가 급여 지원"
유산 또는 사산으로 인한 휴가는 임신 기간에 따라 어떻게 지원되나요?,"유산 또는 사산의 경우, 임신 기간에 따라 5일에서 최대 90일까지 휴가 및 급여가 지원됩니다.","출산전후(유산,사산)휴가 급여 지원"
우선지원 대상기업 근로자에게 지급되는 최대 출산전후휴가 급여는 얼마인가요?,"우선지원 대상기업 근로자의 경우, 출산전후휴가 급여의 최대 지원금액은 일반적으로 90일 기준 최대 630만 원입니다.","출산전후(유산,사산)휴가 급여 지원"
휴가 기간 중 사업주가 부담해야 하는 급여는 무엇인가요?,휴가 기간 중 처음 60일(쌍둥이 75일)을 제외한 남은 기간에 대한 급여는 사업주가 지급하는 차액분입니다.,"출산전후(유산,사산)휴가 급여 지원"
"임신 중 경험한 불행한 사건 이후 급여를 지원받고 싶어요, 어디서 신청할 수 있나요?","유산이나 사산으로 인해 지원을 필요로 하시는 경우, 가까운 고용센터에 방문하거나 고용보험 누리집(www.ei.go.kr)을 통해 신청하실 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
출산 휴가 받을 때 필요한 급여를 어떻게 신청하나요?,출산 휴가로 인한 급여 신청은 고용보험 누리집(http://www.ei.go.kr)에서 간편하게 진행할 수 있습니다. 고용 센터에서도 도움을 받을 수 있어요.,"출산전후(유산,사산)휴가 급여 지원"
"고용보험 사이트에서 출산 관련 급여 지원을 신청하고 싶어요, 절차를 알려주세요.",출산 관련 급여 지원의 신청 절차는 고용보험 누리집(http://www.ei.go.kr)에서 확인하실 수 있습니다. 웹사이트에 접속하여 안내에 따라 신청하시면 되요.,"출산전후(유산,사산)휴가 급여 지원"
출산 후 급여 받는 방법과 필요한 문서는 무엇인가요?,출산 후 급여는 고용보험 누리집이나 고용센터를 통해 신청 가능합니다. 필요한 문서와 상세한 절차는 해당 기관을 통해 안내 받으실 수 있어요.,"출산전후(유산,사산)휴가 급여 지원"
사산에 대한 정부 지원금을 신청하려면 어떤 절차를 밟아야 하나요?,"사산으로 인한 정부 지원금은 고용보험 누리집(http://www.ei.go.kr)에서 신청할 수 있으며, 고용센터에서도 신청 절차를 도와드립니다.","출산전후(유산,사산)휴가 급여 지원"
"출산 전후 휴가 급여를 인터넷으로 신청하고 싶어요, 웹사이트 주소를 알려주세요.",출산 전후 휴가 급여 온라인 신청은 고용보험 누리집(http://www.ei.go.kr)을 통해 하실 수 있습니다. 해당 주소로 접속하셔서 신청하시면 됩니다.,"출산전후(유산,사산)휴가 급여 지원"
임신으로 인한 휴가 시 재정적인 지원을 받을 수 있는 방법이 있나요?,"네, 출산 전후 휴가에 대한 급여지원 제도가 있습니다. 관련 내용은 고용노동부 고객상담센터 1350번으로 문의하거나 고용보험 누리집에서 확인하실 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
유산이나 사산의 경우에도 출산휴가 및 급여를 지원받을 수 있나요?,"네, 유산이나 사산의 경우에도 출산전후 휴가 급여를 지원받으실 수 있습니다. 자세한 절차와 조건은 고용노동부 고객상담센터나 고용보험 누리집을 통해 안내받으실 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
출산 휴가 중인데 급여 지원 신청은 어디서 하나요?,출산 휴가 급여 지원 신청은 고용노동부 고객상담센터로 문의하시거나 고용보험 누리집에서 진행하실 수 있습니다.,"출산전후(유산,사산)휴가 급여 지원"
고용보험 관련해서 출산 휴가 급여에 관한 정보를 찾고 있어요. 어디에서 확인할 수 있죠?,고용보험과 관련된 출산 휴가 급여 정보는 고용노동부 고객상담센터 1350번으로 연락하시거나 고용보험 누리집 웹사이트에서 확인하실 수 있습니다.,"출산전후(유산,사산)휴가 급여 지원"
출산 급여는 얼마나 지원되나요? 구체적인 내용을 알고 싶어요.,출산 급여의 구체적인 지원 금액과 자격 조건은 고용노동부 고객상담센터 또는 고용보험 누리집을 통해 자세히 알아보실 수 있습니다.,"출산전후(유산,사산)휴가 급여 지원"
"사산 발생 시, 특별한 급여 지원을 받을 수 있는지 알고 싶어요.","예, 사산의 경우에도 특정 조건을 만족시키면 출산전후 휴가 급여의 혜택을 받을 수 있습니다. 자세한 정보는 고용노동부 고객상담센터나 고용보험 누리집에 문의하여 확인하실 수 있어요.","출산전후(유산,사산)휴가 급여 지원"
비정규직 여성이 출산을 앞두고 있는데 출산전후휴가를 사용할 수 있는지 궁금합니다.,"네, 비정규직 여성도 근속기간과 관계없이 출산전후휴가를 사용할 권리가 있습니다. 출산전후휴가 기간 중에 이직하거나 근로계약이 만료될 경우, 휴가는 그 시점에서 종료되지만, 2021년 7월 1일 이후로는 그런 상황이 발생했을 때도 남은 휴가 기간에 대해 법적으로 지급되는 급여를 받을 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
기간제 근로자인데 출산을 앞두고 있어요. 계약이 끝나면 휴가급여를 못 받는 건가요?,"기간제 근로자도 임신 중이라면 출산전후휴가를 사용할 수 있으며, 2021년 7월 1일부터 변경된 규정에 따라 계약이 만료될 경우에도 이미 사용하고 있던 출산전후휴가에 대하여 법정 급여를 받을 수 있습니다. 이에 대한 자세한 사항은 1350번 또는 고용센터에 문의하시면 안내받을 수 있습니다.","출산전후(유산,사산)휴가 급여 지원"
파견직으로 일하고 있는 임산부 입니다. 출산 휴가 중 계약이 만료되면 어떻게 되나요?,"파견직 근로자라도 출산 휴가 중 계약이 만료되는 경우, 그 이전의 규정과 달리 2021년 7월 1일 이후로는 계약 종료 이후에도 남아있는 휴가 기간에 대한 출산전후휴가 급여를 법적으로 지급받을 수 있는 권리가 생겼습니다. 상세 내용은 1350번이나 고용센터에 문의하셔서 확인하시면 됩니다.","출산전후(유산,사산)휴가 급여 지원"
비정규직 일을 하고 있는데 출산 후에도 급여를 받을 수 있을까요?,비정규직 상태에서 출산을 하더라도 출산 후 근로계약이 지속된다면 출산전후휴가 급여를 받을 수 있습니다. 계약이 중간에 끝난 경우에도 2021년 7월 1일 이후부터는 남은 출산전후 휴가 기간에 대한 급여가 법적으로 보장되어 지급됩니다. 자세한 정보는 유선으로 고용센터에 문의하거나 1350으로 연락하시면 됩니다.,"출산전후(유산,사산)휴가 급여 지원"
"단시간 근로자로 일하고 있어요, 출산전후 휴가 때 어떤 급여 혜택이 있는지 알려주세요.",임신한 단시간 근로자라면 출산전후휴가 기간 중에 급여 혜택을 받을 수 있습니다. 계약이 만료되거나 근로 조건이 변경돼도 2021년 7월 1일부터는 법정 출산전후휴가 급여가 적용되어 남은 휴가 기간에 대한 급여를 받을 수 있습니다. 이에 관한 상세한 문의는 1350 또는 가까운 고용센터를 통해 할 수 있습니다.,"출산전후(유산,사산)휴가 급여 지원"
출산 휴가 중 계약기간이 끝나면 급여는 어떻게 되나요? 계속 받을 수 있나요?,"2021년 7월 1일부터는 출산 휴가 중 근로계약이 만료되어도 남은 휴가 기간에 대한 급여를 법정으로 받을 수 있게 되었습니다. 즉, 계약이 종료된 후에도 출산전후휴가 급여 지원이 계속되므로 걱정하지 않으셔도 됩니다. 급여에 관한 더 자세한 사항은 유선 1350번이나 가까운 고용센터에 문의하여 확인하세요.","출산전후(유산,사산)휴가 급여 지원"
2023년 출산휴가 급여 상한액이 얼마로 변경되었나요?,2023년부터 출산전후휴가 급여 상한액은 월 210만 원으로 변경되었습니다.,"출산전후(유산,사산)휴가 급여 지원"
"올해부터 유산이나 사산을 겪은 경우, 휴가 급여 상한액에 어떤 변화가 있나요?",2023년부터 유산이나 사산 시 제공되는 휴가 급여의 상한액은 월 200만 원에서 210만 원으로 인상되었습니다.,"출산전후(유산,사산)휴가 급여 지원"
"출산 관련 휴가를 받는 경우, 2023년도 급여 상한은 기존보다 얼마나 올랐나요?","출산 관련 휴가를 받는 경우, 2023년 급여 상한은 기존의 월 200만 원에서 월 210만 원으로 10만 원 인상되었습니다.","출산전후(유산,사산)휴가 급여 지원"
육아 휴직 중인데 상한액 인상이 적용되나요?,"육아 휴직 급여와는 별개로, 출산전후(유산 및 사산) 휴가 급여 상한액이 2023년부터 월 210만 원으로 인상되어 적용됩니다.","출산전후(유산,사산)휴가 급여 지원"
출산전후휴가 급여 상한액이 이전에 비해 얼마나 인상됐습니까?,출산전후휴가 급여의 상한액이 이전 월 200만 원에서 2023년에는 월 210만 원으로 10만 원 인상되었습니다.,"출산전후(유산,사산)휴가 급여 지원"
2023년 출산전후휴가 급여 상한액 조정 내용을 알려주세요.,2023년부터 출산전후휴가 급여 상한액이 기존 월 200만 원에서 210만 원으로 10만 원 인상 조정되었습니다.,"출산전후(유산,사산)휴가 급여 지원"
아동양육비를 받기 위해 청소년부모가 충족해야 하는 나이 기준은 무엇인가요?,청소년부모가 아동양육비를 받기 위해 충족해야 하는 나이 기준은 부모 모두 만 24세 이하여야 합니다.,청소년부모 아동양육비 지원
