Question,Answer,Documents
영유아 건강검진에서 가장 중요하게 선별하는 질환이 무엇인가요?,"영유아 건강검진의 주요 선별 목표질환에는 성장 및 발달 이상, 비만, 안전사고, 영아돌연사증후군, 청각 및 시각 이상, 치아우식증 등이 포함됩니다.",영유아 건강검진
영유아 건강검진은 어떤 나이까지 받을 수 있는 건가요? 초등학교 들어가기 전까지인가요?,"맞습니다, 초등학교에 입학하기 전 만 6세 미만의 영유아까지 건강검진 대상입니다. 그 이후 나이가 되면 다른 유형의 건강검진을 이용하시게 됩니다.","영유아 건강검진
이러한 질문-응답-문맥 데이터셋은 실제 상황에 대한 정보 소통을 돕기 위해 만들어진 예시입니다."
"고등학생으로 임신을 했는데, 의료 지원을 어디에서 신청해야 하나요?",고등학생이라도 만 19세 이하라면 '청소년산모 임신·출산 의료비 지원'을 신청할 수 있습니다. 가까운 보건소 또는 온라인으로 신청 방법을 알아보고 지원을 받으시기 바랍니다.,"청소년산모 임신,출산 의료비 지원(국민행복카드)"
저는 기초생활수급자인데 아기를 낳았습니다. 정부에서는 어떤 식으로 출산비용을 지원해주나요?,"기초생활수급자분들은 정부의 출산비용 지원 대상이 되므로, 출산과 관련된 경비를 지원받으실 수 있습니다. 자세한 정보는 관할 지방자치단체 또는 건강보험공단에 문의하시어 지원을 신청하실 수 있습니다.",출산비용 지원
오후 4시 이후에도 어린이집을 이용해야 하는데 연장보육료는 어떻게 되나요?,"오후 4시 이후 추가 보육이 필요한 아동의 경우, 연장보육료가 지원됩니다. 이를 위해서는 사전에 연장보육 이용을 신청해야 합니다.",만 0세 이상 2세 이하 보육료 지원
만약에 제가 임신하고 있을 때 독감 백신을 맞기 위해서 자세한 안내를 받으려면 어디로 연락해야 하죠?,임신 중 독감 백신을 맞으려면 질병관리청 예방접종관리과에 문의하실 수 있습니다. 연락처는 043-719-8398 또는 043-719-8399이에요.,임산부 인플루엔자 국가예방접종 지원
유아학비를 지원받는 아동도 보육료 지원을 추가로 받을 수 있나요?,"예, 유아학비 지원을 받는 아동도 보육료 지원을 추가로 받을 수 있습니다. 신청 절차를 통해 지원받으실 수 있으니 자세한 정보는 가까운 주민센터에 문의해 보시기 바랍니다.",그밖의 연장형 보육료 지원(어린이집 이용 아동)
영양플러스 프로그램에 참여하고 싶어요. 신청 절차가 어떻게 되나요?,"영양플러스 프로그램에 참여하려면, 귀하의 주소지에 속한 보건소를 방문해서 신청하시면 됩니다.",영양플러스
국내 입양한 아이들도 지원을 받을 수 있는 나이가 있나요?,"네, 만 18세 미만의 국내 입양아동들이 지원 대상에 해당됩니다.",입양아동 지원
난임 치료를 위한 시술비 지원을 받고 싶어요. 어디에서 신청할 수 있나요?,난임부부를 위한 시술비 지원은 지역 보건소 또는 정부24 홈페이지를 통해 신청하실 수 있습니다.,난임부부 시술비 지원
접종기관에 가기 전에 미리 해야 할 일은 무엇인가요?,접종 가능 여부를 미리 확인하셔야 합니다.,어린이 국가예방접종 지원사업
소득이 낮아서 안경을 맞추기 힘든데 어린이 개안수술비 지원을 받을 수 있는 방법이 있나요?,"저소득층 어린이를 위한 개안수술비 지원 프로그램이 있습니다. 가까운 보건소에 문의하여 지원 대상 여부를 확인하고, 필요 서류를 준비하여 신청하실 수 있습니다.",취학전 아동 실명 예방
초등돌봄교실 이용 대상에는 어떤 가정이 포함되나요?,"초등돌봄교실은 방과 후 돌봄이 필요한 맞벌이 가정, 저소득층, 한부모 가정, 다자녀 가정 등의 초등학생들을 대상으로 합니다.",초등돌봄교실
'3+3 부모육아휴직제'에서 부모 한 명이 1개월 육아휴직 시 받을 수 있는 급여는 어떻게 계산되나요?,"'3+3 부모육아휴직제'에서 한 부모가 1개월 동안 육아휴직을 할 경우, 최대 월 200만 원을 통상임금의 100%로 지원받을 수 있습니다.",육아휴직 급여 지원
방과 후 활동에 참여하고 싶은데 관련 정보를 어떻게 알 수 있나요?,관심 있으신 방과후 프로그램 소식을 얻으려면 청소년 방과후 아카데미 운영지원단에 전화해보세요. 접수 가능한 번호는 02-330-2831~02-330-2834입니다.,청소년 방과후 아카데미 운영지원
우선지원대상기업에서 근무하고 있지만 고용보험 가입기간이 6개월 미만인 근로자도 배우자 출산휴가급여를 받을 수 있나요?,"아니요, 고용보험 피보험 단위기간이 180일 미만인 근로자는 배우자 출산휴가급여 지원 대상에 포함되지 않습니다.",배우자 출산휴가급여 지원
새로 출생한 우리 아기를 위해 보청기 지원을 받고 싶습니다. 어떻게 신청해야 하나요?,보청기 지원은 구입일로부터 6개월 이내에 주소지 보건소에 신청하시면 됩니다. 구입 영수증과 함께 필요한 서류를 준비해주시기 바랍니다.,선천성 난청검사 및 보청기 지원
육아기 근로시간 단축 지원의 상한액은 어떻게 되나요?,"육아기 근로시간 단축 지원에는 두 가지 상한액이 있습니다. 최초 5시간에 대해서는 월 200만 원까지, 그리고 나머지 단축 시간은 월 150만 원까지 지원받을 수 있습니다.",육아기 근로시간 단축 지원
시간제 보육 서비스를 신청하려면 어떻게 해야 하나요?,"시간제 보육 서비스 신청은 아이사랑 누리집에서 하실 수 있으며, 시간제보육 콜센터(1661-9361)를 이용하셔도 됩니다.",시간제 보육 지원
"열 살짜리 아이가 입원을 해서 병원비를 내야 하는데, 어떤 부분에 대해 지원을 받을 수 있나요?","만 15세 이하 아동에게는 입원진료비 본인부담금의 5%만 부담하고, 나머지는 지원을 받을 수 있습니다. 식대 역시 50%만 부담하시면 됩니다.",아동 입원진료비 지원
입양을 고려하고 있는데 혹시 숙려기간 동안 지원 받을 수 있는 복지 서비스가 있나요?,"네, 입양 숙려기간 중에는 모자지원이 가능한 복지 서비스가 있습니다. 관련 내용과 상담은 보건복지상담센터에서 안내받을 수 있으며, 상담센터의 전화번호는 129입니다.",입양 숙려기간 모자지원
방학 때 지역아동센터 이용이 가능한 오후 시간대가 궁금합니다.,"방학 기간 동안 지역아동센터는 오후 5시까지 오픈하므로, 낮 12시부터 오후 5시 사이에 이용하실 수 있습니다.",지역아동센터 지원
저희 가정은 맞벌이인데 아이가 초등학생입니다. 이런 경우에도 아이돌봄서비스를 신청할 수 있나요?,"네, 초등학생인 경우에도 만 12세 이하의 아동이라면 아이돌봄서비스의 신청 대상에 속합니다.",아이돌봄서비스
해외에서 출산한 경우 요양비(출산비)지원을 받을 수 있나요?,"아니요, 해외에서 출산한 경우는 요양비(출산비)지원의 대상에서 제외됩니다.",요양비(출산비)지원(요양기관 외 출산 시 출산비 지급)
선천성이상을 가진 우리 아이 의료비 지원은 언제까지 신청해야 하나요?,선천성이상아의 의료비 지원은 아기가 퇴원한 날부터 6개월 이내에 여러분의 주소지 보건소에 신청해야 합니다.,미숙아 및 선천성이상아 의료비 지원
방과후 자녀 돌봄 서비스에 대한 지원금 신청은 어디서 할 수 있나요?,방과후 자녀 보육 서비스의 지원금 신청은 보건복지상담센터(129)에 문의하시면 안내받으실 수 있습니다.,방과후 보육료 지원
"육아기 근로시간 단축 지원금을 받는 경우, 인센티브 지급 시 월 지원금은 어떻게 변하나요?",인센티브가 적용되면 육아기 근로시간 단축 지원금은 월 30만 원에서 인센티브를 통해 월 40만 원으로 증가합니다.,"출산육아기 고용안정장려금(육아휴직 지원금, 육아기 근로시간 단축 지원금)"
제가 사는 곳이 시골인데 2살 아이 농어촌 양육수당은 얼마인지 알려주세요.,"2살 아이의 경우 농어촌 양육수당으로 월 15만 6,000원을 지원받습니다.",가정양육수당 지원
가족센터와 연락하기 위해 무엇을 해야 하나요?,가족센터와 연락을 원하신다면 전화번호 1577-9337로 전화를 거시거나 가족센터의 홈페이지(www.familynet.or.kr)로 접속하실 수 있습니다.,공동육아나눔터 운영
부모님께서 아이를 위해 사용할 수 있는 육아 관련 지원 서비스는 어디서 찾을 수 있나요?,"중앙육아종합지원센터에서 육아 관련 다양한 지원 서비스 정보를 제공하고 있습니다. 문의 전화번호는 1577-0756, 02-701-0431 이며, 더 자세한 내용은 홈페이지 central.childcare.go.kr에서 확인하세요.",육아종합지원센터
다함께 돌봄 센터의 위치를 어디서 찾아볼 수 있을까요?,다함께돌봄센터의 위치는 다함께돌봄센터 누리집인 www.dadol.or.kr에서 확인하실 수 있습니다.,다함께 돌봄 사업
아이 치아에 불소 도포를 하고 싶어요. 어디에 문의해야 하나요?,어린이 불소 도포 신청에 대해서는 보건복지상담센터(129)로 문의하시면 안내를 받으실 수 있습니다.,어린이 불소 도포
회사 내에 아이를 위한 보육 시설을 만들고 싶습니다. 어떻게 신청해야 하나요?,"직장 내에 어린이집 설치를 원하실 경우, 근로복지공단 직장보육지원센터에 문의하여 신청 절차를 안내받으실 수 있습니다.",직장어린이집 설치 지원
출생신고를 할 때 아동수당을 함께 신청하는 과정에 관해 자세히 설명해 줄 수 있나요?,"출산 예정인 자녀의 출생신고를 하며 아동수당 신청을 동시에 처리하고자 하면, 행복출산원스톱서비스를 방문하거나 온라인으로 서비스를 이용하여 신청하실 수 있습니다. 이는 출생신고 절차를 간소화하고 아동수당도 바로 신청할 수 있게 하는 편리한 방법입니다.",아동수당
온라인으로 방과후학교 자유수강권을 신청하려면 어떤 웹사이트를 이용해야 하나요?,"온라인 신청은 복지로 또는 교육비원클릭시스템 웹사이트를 통해 가능하며, 각각의 웹사이트 주소는 http://www.bokjiro.go.kr 및 http://oneclick.moe.go.kr 입니다.",방과후학교 자유수강권
다자녀 국가장학금의 지원 자격은 어떻게 되나요?,다자녀 국가장학금은 세자녀 이상을 둔 가정의 국내 대학에 재학 중인 학자금지원 8구간 이하나 다자녀 가구의 미혼인 모든 대학생이 지원받을 수 있습니다.,"국가장학금 Ⅰ, Ⅱ유형, 다자녀(세 자녀 이상)"
드림스타트 사업 제공 서비스 중 정서 발달을 돕는 프로그램은 무엇인가요?,"정서 발달을 돕기 위한 드림스타트 사업의 서비스로는 치료지원, 문화체험 및 양육지원 프로그램 등이 있습니다.",아동통합서비스 지원(드림스타트사업)
신체등급 5·6급으로 병역감면을 받으려면 어느 기관에 서류를 내야 하나요?,신체등급 5·6급의 병역감면을 받기 위해서는 지방병무청에 관련 서류를 제출해야 합니다.,신체적 배려대상자 지원
"만약 내가 2010년생이라면, HPV 예방접종 시 얻을 수 있는 추가적인 혜택이 있나요?","네, 만 12세 대상자인 2010년생의 경우, HPV 예방접종과 함께 건강상담 서비스가 제공됩니다.",HPV 국가예방접종 지원사업
교육감이 정하는 기타 학생이란 교육복지 우선지원사업에서 어떤 학생을 말하나요?,"교육감이 정하는 기타 학생에는 지역 사정, 가정 환경, 학습 조건 등 특수한 사유로 인해 교육적 배려가 필요한 학생들이 해당됩니다. 구체적인 기준은 지역별 교육청의 정책에 따라 달라질 수 있습니다.",교육복지 우선지원사업
청소년들이 자유롭게 모여서 활동할 수 있는 마당은 무엇이라고 하나요?,청소년 어울림마당을 통해 청소년들이 자유롭게 어우러져 다양한 활동을 할 수 있습니다.,청소년활동 지원
한국장학재단의 인문100년 장학금에 문의하기 위한 가장 빠른 방법은 무엇인가요?,가장 빠른 문의 방법은 한국장학재단의 고객센터 번호 1599-2290으로 전화하는 것입니다.,인문100년 장학금
꿈드림센터 이메일 제출 시 반드시 필요한 절차는 무엇인가요?,꿈드림센터와의 협의가 반드시 선행되어야 이메일로 신청서 제출이 가능합니다.,학교 밖 청소년 건강검진
만약 특성화고에 다니고 있다면 드림장학금 신청 시 어떤 특별한 조건이 있나요?,"특성화고등학교 학생들도 드림장학금 신청이 가능합니다만, 전체 선발 인원 중 5명 이내로 선발된다는 점이 특별한 조건입니다.",우수고등학생 해외유학 장학금(드림장학금)
"자살위험이 있는 친구가 있다면, 그 친구가 청소년동반자 프로그램의 도움을 받을 수 있도록 어떻게 안내해주어야 할까요?","자살위험이 있는 친구가 있다면, 그 친구를 지역의 청소년상담복지센터로 안내하여 전문가와의 상담을 받을 수 있도록 도와주어야 하며, 이 과정에서 청소년동반자 프로그램의 지원을 받을 수 있는지 상담을 통해 확인할 수 있습니다.",청소년동반자 프로그램
상담 선생님과 일대일로 채팅하며 상담을 받고 싶어요. 어떻게 해야 하나요?,채팅 상담을 원하시면 www.cyber1388.kr 웹사이트에서 일대일 채팅 상담 서비스를 이용하실 수 있습니다.,지역사회 청소년 통합지원체계(청소년안전망)
청소년치료재활센터의 디딤과정 참여 비용은 얼마인가요?,일반가정 자녀가 디딤과정에 참여할 경우 월 30만 원의 참가비가 있습니다. 기초생활보장수급자 등의 경우 무료로 지원받을 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
해외에서 온 학생들에게 교육적 지원을 제공하는 기관에 대해 알고 싶어요.,"이주배경 학생들을 위한 교육적 지원은 이주배경청소년지원재단에서 확인하실 수 있으며, 구체적인 프로그램이나 지원 내용은 홈페이지를 참고하거나 전화로 문의하면 안내 받으실 수 있습니다.",이주배경청소년 지원
"농어촌 출신의 대학교 졸업 예정자가 학자금 융자를 신청하는 경우, 학점 이수 조건이 어떻게 적용되나요?","학자금 융자 신청 시 졸업 예정자는 성적 기준을 제외하고, 이수학점 기준 역시 적용받지 않으므로, 기준을 충족하지 못해도 신청이 가능합니다.",농촌출신 대학생 학자금 융자사업
만약 장학금 수혜 중에 필수 교육을 이수하지 않으면 어떻게 되나요?,"필수 직무기초교육을 이수하지 않을 경우, 받은 지원금을 돌려줘야 합니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
성매매로 인한 피해를 입은 청소년이 법적인 조력을 필요로 할 때 어떤 도움을 받을 수 있나요?,피해 청소년은 법적 조력을 비롯한 상담과 보호 서비스를 이용할 수 있으며 필요한 경우 법적 대리인 지원도 받을 수 있습니다.,"성매매 피해아동, 청소년 종합지원 체계 운영"
전문 대학에 다니고 있는데 푸른등대 기부장학사업 혜택을 받을 수 있을까요?,"네, 전문 대학교 재학생이기만 하면 신청자격이 주어지며, 기부처별 자격요건만 충족시키면 됩니다.",푸른등대 기부장학사업
청소년 어울림마당 프로그램은 어떤 목적으로 운영되나요?,"청소년 어울림마당 프로그램은 청소년들의 사회적 네트워킹 확대, 취미와 관심사를 공유할 수 있는 동아리 활동, 자원봉사 및 비교과활동 강화를 목적으로 운영됩니다. 이 프로그램을 통해 청소년들은 서로 협력하고, 개인의 역량을 발전시킬 수 있는 다양한 활동에 참여하게 됩니다.",지방 청소년활동진흥센터 운영
꿈사다리 장학사업의 꿈장학금은 학생들에게 어떤 조건으로 지원되나요?,꿈장학금은 학교에서 추천한 학생에게 대학 졸업 시까지 지원되는 장학금입니다.,복권기금 꿈사다리 장학사업
BC카드로 생리용품 바우처를 온라인에서 사용할 수 있는 곳을 모두 알려주세요.,"BC카드는 온라인에서 지마켓, 옥션, 먼슬리씽(앱), 페이북쇼핑, 우리WON마켓, 국민행복몰에서 사용 가능합니다.",여성청소년 생리용품 바우처 지원
과의존 고위험군 치료비 지원제도에서 최대로 지원받을 수 있는 금액은 얼마인가요?,"일반 청소년은 최대 40만 원까지, 소득인정액이 기준 중위소득 50%, 4인 기준 270만 482원 이하인 사회적돌봄대상 청소년은 최대 60만 원까지 지원받을 수 있습니다.","청소년 인터넷,스마트폰 과의존 예방 및 해소 지원"
병역판정검사 시 우선 위탁검사 실시제도의 지원 범위에 대해 알려주세요.,"병역판정검사 기간 중 신청이 가능하며, 병무청 지정병원에서 실시된 위탁검사 비용은 국가 예산의 범위 내에서 지원됩니다.",경제적 배려대상자 지원
오프라인으로 교육급여 신청을 할 수 없을 경우 다른 방법은 무엇이 있나요?,"오프라인 신청이 어려운 경우, 복지로 웹사이트, 교육비 원클릭시스템 웹사이트, 혹은 교육급여 바우처 웹사이트를 통해 온라인으로 신청하실 수 있습니다.",기초생활보장(교육급여)
실종아동을 찾기 위해 가족이 할 수 있는 공식적인 절차는 무엇인가요?,"실종아동 가족은 경찰에 실종신고를 하여 공식적인 수색 절차를 시작할 수 있습니다. 또한, 실종아동 보호 및 지원제도를 통해 실종된 아동이나 지적, 자폐성, 정신장애인을 찾기 위한 추가적인 지원과 서비스를 받을 수 있습니다.",실종아동 보호 및 지원
병무청에 병역 감면을 문의하고자 할 때 어떤 연락처를 사용해야 하나요?,병역 감면에 대해 문의하고자 한다면 병무청 병무민원상담소의 전화번호 1588-9090으로 연락을 취할 수 있습니다.,생계곤란 병역감면 제도
경제적인 여건을 기준으로 학자금 지원을 받게 되는 구간은 최대 몇 구간까지인가요?,경제적인 여건을 고려하여 학자금 지원을 결정하는 구간은 최대 10구간까지 있습니다.,국가근로장학금
"가정위탁아동을 지원하는 드림스타트사업 관련 문의를 하고 싶은데, 어떤 번호로 전화해야 하나요?",드림스타트사업에 대해 문의하시려면 보건복지상담센터(129)로 전화하시면 됩니다. 상담원이 필요한 정보를 제공해 드릴 것입니다.,가정위탁아동 지원(드림스타트사업)
푸른등대 삼성기부장학사업 지원 가능자는 어떻게 결정되나요?,이 장학사업 신청은 대학에서 추천을 받은 학생에 한하여 가능합니다. 학교의 추천 절차를 확인해보세요.,푸른등대 삼성기부장학사업
만약 지금 당장 학자금대출 상환 조건을 확인하고 싶다면 어디로 연락해야 하나요?,학자금대출 상환 조건은 한국장학재단으로 바로 연락하시면 전문 상담원이 상환 조건에 대해 설명해 드릴 것입니다. 이에 대한 자세한 정보는 웹사이트에서도 찾아볼 수 있습니다.,취업 후 상환 학자금대출
위(Wee)센터에 상담을 어떻게 신청하나요?,"위(Wee)센터 상담은 방문이나 전화로 신청할 수 있으며, 소속학교를 통해 공문으로도 신청이 가능합니다.","위(Wee)프로젝트 상담지원(위(Wee)클래스, 위(Wee)센터, 위(Wee)스쿨 등)"
청소년 지원 정보를 인터넷으로 찾을 수 있는 곳이 따로 있나요?,청소년 전용 온라인 상담 및 정보 제공 사이트인 www.cyber1388.kr 에서 다양한 지원 정보를 온라인으로 쉽게 찾을 수 있습니다.,학교 밖 청소년 지원
일반 상환 학자금 대출의 대출금리는 얼마인가요?,일반 상환 학자금 대출의 대출금리는 1.7%의 고정금리입니다.,일반 상환 학자금 대출
위기청소년지원을 위한 웹사이트 주소가 무엇인가요?,위기청소년지원 관련 정보는 온라인에서도 확인하실 수 있습니다. 웹사이트 주소는 www.cyber1388.kr 입니다. 여기에서 다양한 정보와 지원을 받을 수 있는 방법에 대해 알아보세요.,위기청소년 특별지원
공동생활가정에서 생활했던 청년이 자립 준비를 위해 어떤 기관에 지원을 요청할 수 있나요?,공동생활가정에서 생활했던 청년은 자립지원 전담기관에 지원을 요청하여 자립지원통합서비스나 맞춤형 사례관리를 받을 수 있습니다.,자립지원 전담기관 운영
저소득층 가정의 고등학생이 노트북을 지원받기 위해 어느 기관에 연락해야 하나요?,"저소득층 가정의 학생은 행정복지센터, 읍면동 주민센터, 복지로 웹사이트, 또는 교육비원클릭시스템을 통해 필요한 지원을 신청할 수 있습니다.","초,중,고 학생 교육정보화 지원(PC, 인터넷통신비)"
청소년성문화센터의 성범죄 예방교육은 어떤 방식으로 이루어지나요?,"이 센터에서는 성범죄 예방을 위한 교육을 실제로 눈을 마주보며 대면으로 진행하기도 하고, 워크샵이나 캠페인을 통해 진행하기도 합니다.",청소년성문화센터
전문기술인재장학금 신청 방법을 알려주세요.,전문기술인재장학금 신청은 한국장학재단의 공식 웹사이트인 https://www.kosaf.go.kr에서 하실 수 있습니다. 웹사이트에 접속하여 관련 절차를 따라 진행하시기 바랍니다.,전문기술인재장학금
생계급여나 의료급여를 받는 가정의 아동이 디딤씨앗통장 가입을 하려면 어떤 연령 조건을 충족해야 하나요?,생계급여나 의료급여수급자 가정의 아동은 만 12세 이상 17세 이하 아동만 디딤씨앗통장 가입이 가능합니다.,아동발달지원계좌(디딤씨앗통장)
아동양육시설에서 경계선지능 아동의 사례관리 서비스 접수를 진행하려면 어떤 절차를 따라야 하나요?,"아동양육시설에서는 해당 아동의 기존 진단결과와 선별 체크리스트 결과를 확보한 뒤, 이를 바탕으로 아동권리보장원 자립지원부에 서비스 접수를 신청해야 합니다.",경계선지능아동 맞춤형 사례관리서비스
"저는 어려운 가정 형편에서도 학업에 전념하는 대학교 학부생인데요, 롯데·마포 연합생활관에 지원할 수 있는 자격 조건이 궁금합니다. 어떤 학생들이 신청할 수 있나요?","롯데·마포 연합생활관은 저소득층 대학생 중 성적이 우수한 학부생을 대상으로 합니다. 하지만 대학 소재지나 이수한 학점 및 학기 등 구체적인 선발 기준이 있으니, 자세한 정보는 홈페이지에서 확인하시는 것이 좋습니다.","대학생 연합생활관(롯데,마포)"
"5월 중에 모집하는 국제교류 프로그램에 대한 정보를 제공해주세요. 이 프로그램은 몇 명을 모집하며, 어떤 활동을 주로 하나요?","5월 중에 모집하는 국제교류 프로그램은 대략 10명 정도를 모집합니다. 주요 활동으로는 온라인 방식의 문화교류활동, 토의활동, 공동과제 수행 등이 있으며, 대면 활동으로는 청소년 관련 기관 방문, 교류 활동, 문화 체험 및 탐방 등이 포함됩니다.",청소년 국제교류
예술체육 분야에서 두각을 나타내는 학생을 위한 장학금을 어디에서 신청할 수 있나요?,한국장학재단 누리집 웹사이트인 https://www.kosaf.go.kr에서 예술체육 비전장학금을 신청할 수 있습니다.,예술체육 비전장학금
"우리 동네에서 아동학대가 발생한 것 같은데, 정확한 절차를 모르겠어요. 어떻게 해야 하죠?","아동학대가 발생한 것으로 의심되면 가장 먼저 할 일은 112 또는 보건복지상담센터 129로 연락하시는 것입니다. 신고 접수 후, 해당 지역의 아동보호전문기관에서 사건을 인계받아 아동이 안전한 환경에 있을 수 있도록 필요한 조치를 취하며, 전문가의 상담과 지원을 받게 됩니다.",학대피해아동 보호 및 지원
"내가 받는 복지 혜택 중 하나가 학교 우유급식인데, 이것이 정확히 무엇인지 설명해 줄 수 있나요?","학교 우유급식제도는 초중고등학생들 중 기초생활수급자, 차상위계층, 한부모가족 가정의 학생들, 경제적 어려움을 겪는 학생들과 같이 복지지원이 필요한 대상자들에게 무상으로 우유를 제공하는 프로그램입니다.",학교 우유급식
급식비 지원은 어디에서 신청할 수 있나요?,"급식비 지원은 각 지역의 읍면동 주민센터나 행정복지센터를 통해 신청하시거나, 복지로 또는 교육비원클릭시스템 같은 온라인 플랫폼을 통해 신청 가능합니다.",급식비 지원
대학생 연합생활관에 입주하고 싶은데 어떻게 신청할 수 있나요?,대학생 연합생활관 입주 신청은 한국장학재단 연락처(1599-2290)로 문의하거나 한국장학재단 웹사이트를 통해 절차를 확인하실 수 있습니다.,"대학생 연합생활관(은행권, 고양)"
모든 장애인이 학자금대출 채무면제 혜택을 받을 수 있나요?,"아니요, 모든 장애인에게 해당되는 것은 아닙니다. 오직 최초 장애 판정 이전의 대출자이면서 소득 조건을 충족하는 경우에 한해서만 면제 혜택을 받을 수 있습니다.",심신장애인 학자금대출 채무면제
지역에 있는 청소년상담복지센터를 직접 방문하고 싶어요. 어떻게 찾아갈 수 있나요?,지역 청소년상담복지센터를 방문하고자 한다면 시군구 청소년상담복지센터로 문의해 위치를 알아보세요.,청소년자립지원관
안정적인 대안 장소가 필요한 청소년은 어떻게 청소년쉼터 입소를 요청할 수 있을까요?,안전한 임시 거처가 필요한 청소년은 가까운 청소년상담복지센터로 직접 가거나 전화로 연락하여 쉼터 이용을 신청할 수 있습니다.,청소년쉼터
계속장학생과 신규장학생의 지원 우선 순위는 어떻게 다른가요?,"장학금 지원 시 계속장학생이 우선적으로 지원받고, 남은 예산 범위 내에서는 신규장학생을 선발하게 됩니다.",고졸 후학습자 장학금(희망사다리Ⅱ유형)
한국장학재단에서 운영하는 우수 이공계 대학생을 위한 장학 프로그램의 신청 경로는 무엇인가요?,해당 장학 프로그램은 한국장학재단의 공식 웹사이트에서 신청 절차를 진행할 수 있습니다.,이공계 우수학생 국가장학사업
"혼자 살 준비 중인데, 보호종료아동 자립수당 지원은 어떻게 신청하나요?","보호종료아동으로 자립을 준비하고 계시다면, 자신이 속한 주소지의 읍면동 주민센터나 행정복지센터에 가셔서 자립수당 지원을 신청하실 수 있습니다.",자립준비청년(보호종료아동) 자립수당
"한국장학재단에서 운영하는 학생 지원 프로그램에 대해 문의하고 싶은데, 어디로 연락해야 하나요?","한국장학재단에서 운영하는 대학생 청소년교육지원사업과 관련된 문의는 전화번호 1599-2290을 이용하거나, 그들의 웹사이트인 https://www.kosaf.go.kr을 방문하여 할 수 있습니다.",대학생 청소년교육지원사업
"지속성 기분장애로 저는 최근에 치료를 시작했습니다. 첫 진단 후 5년이 지나지 않은 건강보험 가입자로, 지원 혜택에 대해 알고 싶어요.","발병 초기 정신질환 외래치료비 지원대상에 해당하며, 첫 진단 후 5년 이내에 치료를 받는 경우 본인일부부담금을 포함하여 연간 최대 450만 원까지의 치료비를 지원받을 수 있습니다.",정신질환자 치료비 지원사업
국가에서 제공하는 건강검진을 이용하고 싶어요. 어디로 가야 하죠?,국가건강검진을 실시하는 지정된 검진기관에 가시면 진행할 수 있습니다.,국가건강검진제도
병·의원에서 예약일 및 치료일이 도래할 경우 환자에게 제공되는 서비스는 무엇인가요?,병·의원 치료일 및 예약일에 환자에게 알림 서비스를 제공합니다.,"고혈압, 당뇨병 등록 관리"
희귀질환 관련 보조기기 구입비 지원을 받을 수 있는 질환은 총 몇 개인가요?,희귀질환 관련 보조기기 구입비 지원은 93개 질환에 대해 가능합니다.,희귀질환자 의료비 지원
등록 희귀 또는 중증난치질환자를 위한 연간 의료급여 상한일수는 어떻게 되나요?,"등록 희귀 또는 중증난치질환자의 경우, 질환별로 연간 최대 455일의 의료급여 상한일수가 정해져 있습니다.",선택의료급여기관 제도
건강보험증 구분자 코드 C에 해당하는 경우는 어떤 복지 혜택을 받을 수 있는지 설명해주세요.,"구분자 코드 C에 해당된다면, 이는 차상위 본인부담경감대상자에 해당되므로 소아 암 환자 의료비 지원을 받을 수 있습니다.",소아 암 환자 의료비 지원
암 환자가 의료비 지원을 받으려면 어디로 가야 하나요?,암 환자가 의료비 지원을 받으려면 자신의 주소지 관할 보건소에 신청해야 합니다.,성인 암 환자 의료비 지원
의료급여 본인부담 면제제도에 대해 알고 싶어요. 상담 가능한 번호를 알려주세요.,의료급여 본인부담 면제제도에 대한 상담은 보건복지상담센터의 129번으로 전화하시면 도움을 받으실 수 있습니다.,의료급여 본인부담 면제
"거동이 불편해서 상담센터에 직접 방문하기 어려운데, 다른 방법이 있나요?","직접 방문이 어려우신 경우, 전화를 통해 보건복지상담센터(129)와 상담하실 수 있습니다. 상담센터에서는 전화 상담 서비스도 제공하고 있습니다.",의료급여 제도
내가 건강생활 유지비 지원을 신청할 수 있는지 확인하려면 어떻게 하면 되나요?,"건강생활 유지비 지원의 신청 자격 여부는 국민건강보험공단(1577-1000)에 전화하거나, 보건복지상담센터(129)에 문의하여 확인하실 수 있습니다.",건강생활 유지비 지원
취약계층을 위한 알코올 중독 관리 프로그램은 어디로 문의해야 하나요?,취약계층 대상으로 운영되는 알코올 중독 관리 프로그램에 대한 상세한 정보는 보건복지상담센터(129)에 문의하여 안내받으실 수 있습니다.,노숙인 및 취약계층 알코올 중독문제 관리사업
취약계층 아동 및 청소년의 정신건강 증진을 위한 복지서비스는 어떤 것이 있나요?,"취약계층 아동과 청소년을 대상으로 상담, 교육 프로그램 제공 및 의료비 지원 등의 정신건강 증진 서비스를 제공합니다.",정신건강복지센터 이용
산정특례 등록 없이도 적용 가능한 환자 유형에는 어떤 것들이 있나요?,"뇌혈관 질환자, 심장질환자, 그리고 중증외상환자의 경우 별도의 산정특례 등록 절차 없이 건강보험 산정특례제도 혜택을 바로 적용받을 수 있습니다.",건강보험 산정특례
결핵환자 부양가족의 생활보호비는 어떻게 결정되나요?,"지원대상 여부가 보건소에 의해 확정되고, 그 후 가구의 소득에 따라 생계급여 기준을 적용하여 생활보호비가 결정됩니다.","입원,격리치료명령 결핵환자 부양가족 생활보호비 지원"
