Question,Answer,Documents
저희 아이가 친구들에게 계속 괴롭힘을 당해요. 학교에서 무슨 일이 일어나는지 알고 싶어요. 어떻게 해야 하나요?,청소년치료재활센터에 문의하여 학교 폭력 상담을 요청할 수 있습니다. 아이가 겪는 괴로움을 파악하고 적절한 조치 및 지원이 이루어질 수 있도록 도와줄 것입니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
우리 반에 특정한 친구가 자주 자리를 비우고 행동이 예측할 수 없어 걱정돼요. 교사로서 어떤 도움을 줄 수 있을까요?,해당 학생의 행동이 주의력결핍과잉행동장애(ADHD)와 관련이 있다면 청소년치료재활센터에 연락하여 전문가 상담과 지원을 받을 수 있습니다. 이를 통해 학생 개별 맞춤형 도움을 제공하고 교육 환경을 개선할 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
디딤센터에 참여하고 싶은데 정신의학적 상담도 가능한가요?,"네, 청소년치료재활센터에서는 정신의학적 상담을 포함하여 상담, 치료 서비스를 제공합니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
"제 아이가 검정고시를 준비하고 있는데, 디딤센터에서 이에 대한 지원을 받을 수 있나요?","예, 청소년치료재활센터에서는 검정고시 준비를 지원하는 교육 서비스를 이용할 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년치료재활센터의 디딤과정 참여 비용은 얼마인가요?,일반가정 자녀가 디딤과정에 참여할 경우 월 30만 원의 참가비가 있습니다. 기초생활보장수급자 등의 경우 무료로 지원받을 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
오름과정은 어떤 청소년에게 적합한 프로그램인가요?,오름과정은 정서나 행동영역에서의 문제를 겪는 청소년을 대상으로 한 달 간의 집중적인 과정입니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
내 아이가 디딤센터의 단기캠프에 참가하려고 하는데 비용이 얼마인가요?,"디딤센터의 단기캠프는 일반가정 자녀의 경우 10만 원의 참가비가 있습니다. 단, 기초생활보장수급자와 같은 지원 대상자라면 무료입니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
디딤센터에서는 자립지도를 통해 어떤 도움을 제공하나요?,청소년치료재활센터에서는 직업교육 및 다양한 체험활동을 통해 청소년의 자립능력을 키우는 지도를 제공합니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년치료재활센터의 개별 신청 방법이 궁금해요. 어디로 문의해야 하나요?,"청소년치료재활센터에는 한국청소년상담복지개발원, 청소년상담복지센터, 학교밖 청소년지원센터, 청소년쉼터 등 다양한 기관을 통해 개별적으로 신청할 수 있습니다. 교육청, 학교, 위(Wee)센터, 가족센터, 아동복지시설 등을 통해서도 신청 접수가 가능해요.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년치료재활센터에 최종 선정되기 위한 과정은 어떻게 되나요?,"최종 선정을 위해서는 서류심사, 심층면접을 거치고, 입·퇴교판정위원회의 심사를 통과해야 합니다. 이러한 과정을 모두 성공적으로 마쳐야 센터에 참여할 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
"국립대구청소년디딤센터에 입소를 원하는데, 어떤 기관을 통해 신청할 수 있을까요?",국립대구청소년디딤센터를 포함한 청소년치료재활센터에는 한국청소년상담복지개발원 및 위(Wee)센터와 같은 전문 기관 뿐만 아니라 가족센터나 아동복지시설을 통해서도 신청이 가능합니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
학교밖 청소년 지원센터를 통해 청소년치료재활센터에 참여하고 싶어요. 어떤 준비가 필요한가요?,"학교밖 청소년지원센터를 통해 처음 신청하시면, 필요 서류를 준비하여 제출하고 심층면접에 참여해야 합니다. 그 후 입·퇴교판정위원회의 심사를 통과해야 최종적으로 센터에 참여할 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년쉼터에서 청소년치료재활센터로 어떻게 연계할 수 있나요?,"청소년쉼터에서는 청소년치료재활센터로의 연계를 돕는 역할을 담당하며, 쉼터 관계자에게 접근하여 신청 절차를 상담받고, 필요한 서류 작성 및 심층면접을 준비하도록 지원받을 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
가족센터나 아동복지시설을 통해서 청소년치료재활센터에 진행하는 프로그램에 참여하고자 하는 경우에는 어떤 점을 유의해야 하나요?,"가족센터나 아동복지시설을 통해 신청할 경우, 해당 기관의 지침을 따르면서 필요한 서류를 준비하고, 심층면접과 입·퇴교판정위원회 심사를 준비하였는지 꼼꼼히 체크해야 합니다. 기관마다 상이할 수 있는 절차나 요구하는 서류가 있을 수 있으므로, 미리 상담을 권장합니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년 디딤센터의 운영시간이 궁금해요.,"국립중앙청소년디딤센터와 국립대구청소년디딤센터의 운영시간은 각 센터의 웹사이트에서 확인하실 수 있으며, 직접 연락처로 문의하셔도 안내를 받으실 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년 디딤센터에서 제공하는 프로그램에 대해 알고 싶어요.,다양한 프로그램에 대한 정보는 국립중앙청소년디딤센터와 국립대구청소년디딤센터의 웹사이트를 참고하시거나 관련 문의 전화를 통해 자세히 안내 받으실 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년 디딤센터에 치료를 받으러 가려면 어떻게 해야 하나요?,청소년을 위한 치료 및 재활 서비스 이용 절차는 국립중앙청소년디딤센터 또는 국립대구청소년디딤센터에 직접 문의하시면 상세히 안내받을 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
국립중앙청소년디딤센터의 위치를 알려주세요.,"국립중앙청소년디딤센터의 정확한 위치는 웹사이트에서 확인하실 수 있으며, 추가적인 안내가 필요하시면 연락처로 문의하시면 됩니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
국립대구청소년디딤센터에 대한 예약은 어떻게 해야 하나요?,예약과 관련된 상세한 방법은 국립대구청소년디딤센터 웹사이트를 통해 확인하거나 전화 문의를 통해 안내받으실 수 있습니다.,"청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
청소년 디딤센터는 주말에도 열어 있나요?,"주말 운영여부는 센터별로 다를 수 있으니, 국립중앙청소년디딤센터 또는 국립대구청소년디딤센터에 직접 연락하셔서 확인하실 수 있습니다.","청소년치료재활센터(국립중앙청소년디딤센터, 국립대구청소년디딤센터)운영"
레인보우스쿨에서는 어떤 교육 프로그램들이 제공되나요?,"레인보우스쿨은 이주배경청소년들을 대상으로 전국 26개 지역에서 한국어 교육, 진로 교육을 비롯해 자격증 취득과 사회적응 프로그램을 지원합니다.",이주배경청소년 지원
탈북청소년들이 한국 사회에 적응할 수 있도록 어떤 지원이 제공되고 있나요?,북한이탈청소년 사회적응지원제도는 생활 및 문화 체험학습과 성·인권·진로·건강에 관한 다각적 교육을 제공하여 사회적응을 돕습니다.,이주배경청소년 지원
한국에 정착하는 이주배경청소년이 심리적인 도움을 받을 수 있는 제도는 무엇인가요?,"상담지원 및 상담환경 조성제도는 대면 상담, 비대면 온라인 상담 서비스를 제공하며, 다국어 상담통역지원사를 양성하여 심리적 어려움과 한국 생활 정착을 돕습니다.",이주배경청소년 지원
이주배경청소년들이 사용할 수 있는 온라인 검사는 어떤 목적으로 운영되고 있나요?,"이주배경청소년의 대인관계, 학업적응 등 사회적응 상태를 평가하고 지원을 위해 온라인 검사가 운영되고 있습니다.",이주배경청소년 지원
이주배경청소년에게 제공되는 상담통역지원은 어떤 언어를 포함하나요?,"상담통역지원은 중국어, 베트남어, 러시아어, 몽골어 등을 포함하여 다양한 언어의 상담통역이 가능하게 하는 지원사를 양성하고 있습니다.",이주배경청소년 지원
레인보우스쿨의 한국어 교육 프로그램은 어떤 형태로 운영되나요?,"레인보우스쿨의 한국어 교육은 통합형 단계별로 운영되어, 이주배경청소년들이 자신의 수준에 맞춰 한국어를 배울 수 있습니다.",이주배경청소년 지원
이주배경 청소년이 레인보우스쿨에 지원하고 싶어할 때 어디로 연락해야 하나요?,이주배경청소년은 레인보우스쿨 지원을 위해 이주배경청소년지원재단으로 전화 또는 방문하여 신청할 수 있습니다.,이주배경청소년 지원
이주배경청소년지원재단에 상담 신청하는 방법에는 어떤 것들이 있나요?,"상담 신청을 위해 해당 기관에 의뢰서를 발송하거나, 재단의 누리집에 접속하여 직접 온라인으로 상담신청을 할 수 있습니다.",이주배경청소년 지원
레인보우스쿨에 이주배경청소년으로 지원하려면 사전에 어떤 준비가 필요한가요?,지원하기 전에 이주배경청소년지원재단으로부터 상담을 받고 신청 절차에 대해 안내를 받는 것이 좋습니다.,이주배경청소년 지원
이주배경청소년지원재단이 제공하는 서비스 중 학교 지원에 초점을 둔 것은 어떤 것이 있나요?,"레인보우스쿨 같은 교육 프로그램 지원이 그 예로, 이주배경청소년이 더 나은 교육 기회를 얻을 수 있도록 돕습니다.",이주배경청소년 지원
레인보우스쿨에 지원하기 위해 누리집을 통한 온라인 신청 외의 방법은 무엇이 있나요?,온라인 신청 외에도 이주배경청소년지원재단에 전화하거나 직접 방문하여 지원하고 상담을 받을 수 있습니다.,이주배경청소년 지원
직접 방문하지 않고 이주배경청소년을 위한 상담 서비스를 신청하려면 어떻게 해야 하나요?,"재단에 의뢰서를 발송하거나, 재단의 누리집을 통해 온라인으로 상담 신청을 진행하면 됩니다.",이주배경청소년 지원
만약 우리 동네에 살고 있는 이주배경 청소년이 도움이 필요하다면 어디로 연락해야 하나요?,"해당 청소년이 도움을 받을 수 있는 곳은 이주배경청소년지원재단이며, 공식 홈페이지 혹은 전화번호 (02-733-7587)로 문의할 수 있습니다.",이주배경청소년 지원
문화적 차이로 학교생활에 어려움을 겪는 이주배경 학생을 위한 프로그램이 있나요?,"네, 이주배경청소년지원재단에서 그러한 학생들을 위해 다양한 프로그램을 제공하고 있으며, 자세한 내용은 홈페이지를 참조하거나 전화로 문의하시면 됩니다.",이주배경청소년 지원
한국에 새롭게 온 이주 청소년들이 언어 배우기와 적응에 도움을 받을 수 있는 곳을 알려주세요.,이주배경청소년지원재단이 이주 청소년들의 한국어 학습과 적응을 도와주는 서비스를 제공하고 있습니다. 자세한 사항은 재단의 홈페이지나 전화로 문의 가능합니다.,이주배경청소년 지원
이주배경 자녀를 둔 부모님을 위한 상담 서비스는 어디서 찾을 수 있나요?,이주배경청소년지원재단에서는 부모님을 위한 상담 서비스도 운영하고 있습니다. 자세한 정보는 재단의 홈페이지나 직접 연락을 통해 알아보실 수 있어요.,이주배경청소년 지원
해외에서 온 학생들에게 교육적 지원을 제공하는 기관에 대해 알고 싶어요.,"이주배경 학생들을 위한 교육적 지원은 이주배경청소년지원재단에서 확인하실 수 있으며, 구체적인 프로그램이나 지원 내용은 홈페이지를 참고하거나 전화로 문의하면 안내 받으실 수 있습니다.",이주배경청소년 지원
언어 장벽 때문에 학교 생활에 적응하기 어려운 이주 청소년을 위해 누가 도와줄 수 있을까요?,이주 청소년이 언어 장벽을 극복하고 학교 생활에 적응할 수 있도록 이주배경청소년지원재단이 다양한 지원을 하고 있습니다. 연락을 통해 상세한 도움을 요청할 수 있습니다.,이주배경청소년 지원
농어촌 대학생에게 학자금 융자 자격이 있는 경우는 구체적으로 어떤 조건을 충족해야 하나요?,"농어촌지역에 주민등록 주소를 두고 6개월 이상 거주하거나 농어업에 종사하는 학부모의 자녀 또는 해당 대학생 본인이면 학자금 융자 자격이 있습니다. 또한, 직전학기 성적이 C학점(70점) 이상이고, 12학점 이상 이수해야 합니다. 단, 신입생이나 장애인, 졸업 예정자는 해당 기준이 적용되지 않습니다.",농촌출신 대학생 학자금 융자사업
농촌출신 대학생 학자금 융자를 신청하고자 하는데 성적이 조금 부족해요. C학점 미만인 경우에는 신청할 수 없나요?,"일반적으로 C학점(70점) 이상을 요구하지만, 신입생이나 장애인의 경우 이 성적 기준이 적용되지 않으므로 신청할 수 있습니다. 졸업 예정자도 이수학점 기준에서 제외되므로 가능합니다.",농촌출신 대학생 학자금 융자사업
소속 대학의 최저 이수 학점이 12학점 미만인 경우 학자금 융자를 신청하려면 어떻게 해야 하나요?,"소속 대학 학사규정에서 정한 최저 이수 학점이 12학점 미만일 경우, 해당 대학의 학사규정을 따라 신청할 수 있으며, 국가 지침의 12학점 기준을 적용하지 않습니다.",농촌출신 대학생 학자금 융자사업
학자금 융자에 나이 제한이 있나요? 그리고 대한민국 국적을 요구하나요?,"학자금 융자사업에는 나이 제한이 없습니다. 단, 대한민국 국적을 가진 대학교 학부생이어야 합니다.",농촌출신 대학생 학자금 융자사업
"농어촌 출신의 대학교 졸업 예정자가 학자금 융자를 신청하는 경우, 학점 이수 조건이 어떻게 적용되나요?","학자금 융자 신청 시 졸업 예정자는 성적 기준을 제외하고, 이수학점 기준 역시 적용받지 않으므로, 기준을 충족하지 못해도 신청이 가능합니다.",농촌출신 대학생 학자금 융자사업
농어촌지역의 주민등록 주소 조건은 왜 중요한가요? 아무 대학생이나 이 융자를 신청할 수 있는 건가요?,"농어촌지역 주민등록 주소 조건은 융자사업이 농어촌 출신의 대학생을 지원 목적으로 설정되었기 때문에 중요합니다. 이 조건은 해당 지역에서의 거주 및 농어업 종사 여부를 기준으로 하여, 대상자를 선별하기 때문에, 모든 대학생이 신청할 수 있는 것은 아닙니다.",농촌출신 대학생 학자금 융자사업
농어업을 하는 부모님을 둔 대학생인데 학자금 융자 신청하려면 어느 순위에 해당하나요?,농어업에 종사하는 부모님을 둔 대학생의 경우 학자금 융자 신청 시 1순위에 해당합니다.,농촌출신 대학생 학자금 융자사업
다자녀를 키우고 있는데 대학에 다니는 아이의 학자금 융자에 도움을 받을 수 있을까요?,다자녀가구(3자녀 이상)의 경우 대학생 자녀가 학자금 융자 신청을 할 때 1순위로 혜택을 받을 수 있습니다.,농촌출신 대학생 학자금 융자사업
"농어촌지역에 살고 있는데, 우리 아이가 대학생 학자금 융자를 받으려면 몇 순위에 포함되나요?","농어촌지역에 거주하는 학부모(보호자)의 대학생 자녀의 경우, 학자금 융자 신청 시 2순위에 해당됩니다.",농촌출신 대학생 학자금 융자사업
기초생활수급자인 대학생도 학자금 융자 혜택을 받을 수 있나요?,기초생활수급자이면서 대학생인 경우 학자금 융자 신청에 있어서 1순위로 분류되어 혜택을 받을 수 있습니다.,농촌출신 대학생 학자금 융자사업
학자금 융자사업의 3순위에는 어떤 경우가 해당되나요?,"3순위는 특별승인을 받아야 하는 경우에 해당되며, 개별적인 상황에 따라 자격이 달라질 수 있습니다.",농촌출신 대학생 학자금 융자사업
다문화가족도 학자금 융자사업에서 우선순위를 가질 수 있나요?,"다문화가족에 속하는 대학생의 경우, 학자금 융자사업에서 1순위로 분류되어 우선적인 지원을 받을 수 있습니다.",농촌출신 대학생 학자금 융자사업
농촌에서 온 대학 신입생이 학자금 대출을 받으려면 어떤 비용까지 포함하여 대출을 신청할 수 있나요?,농촌학자금융자를 통해 당해 학기 입학금과 수업료 등의 등록금 전액에 대해 무이자 대출을 신청할 수 있습니다.,농촌출신 대학생 학자금 융자사업
생활비도 학자금 융자로 지원받을 수 있는지 알고 싶어요.,농촌학자금융자는 등록금 대출만 가능하며 생활비 지원은 다른 학자금대출 프로그램을 통해 해야 합니다.,농촌출신 대학생 학자금 융자사업
타 학기에 대한 대출이나 여러 학기에 걸친 대출이 가능한가요?,"아니요, 농촌학자금융자는 오직 당해 학기의 등록금에 대해서만 대출 신청이 가능합니다.",농촌출신 대학생 학자금 융자사업
"농촌학자금융자 신청 시, 대출 이자는 어떻게 적용되나요?",농촌학자금융자는 등록금 대출에 한하여 무이자로 제공됩니다.,농촌출신 대학생 학자금 융자사업
"대학 등록금 이외의 추가 비용, 예를 들어 실습비나 교재 구입비도 농촌학자금융자로 대출이 가능할까요?","농촌학자금융자는 등록금에 해당하는 입학금과 수업료 범위 내에서만 대출이 가능하므로, 실습비나 교재 구입비 같은 추가 비용은 포함되지 않습니다.",농촌출신 대학생 학자금 융자사업
한국장학재단 이외의 기관에서도 농촌학자금융자와 같은 대출을 받을 수 있나요?,"농촌학자금융자는 한국장학재단이 운영하는 제도이며, 등록금 대출을 위해서는 이곳을 이용해야 하며, 다른 기관의 대출 프로그램은 상이할 수 있습니다.",농촌출신 대학생 학자금 융자사업
농촌 출신의 대학생이 학자금 융자를 신청하고 싶을 때 어디로 가야 하나요?,한국장학재단 공식 웹사이트인 https://www.kosaf.go.kr을 통해 학자금 융자를 신청할 수 있습니다.,농촌출신 대학생 학자금 융자사업
웹사이트를 이용하여 학자금 융자를 받으려면 어떤 기관을 찾아야 하나요?,학자금 융자 신청을 위해서는 한국장학재단의 누리집 웹사이트를 방문해야 합니다.,농촌출신 대학생 학자금 융자사업
한국장학재단에서 제공하는 서비스 중 농촌 출신 대학생을 위한 프로그램이 있나요?,"네, 한국장학재단은 농촌출신 대학생을 대상으로 학자금 융자사업을 제공하고 있으며, 해당 서비스는 재단의 웹사이트에서 신청 가능합니다.",농촌출신 대학생 학자금 융자사업
농촌에서 온 대학생인데 학비 지원을 받을 수 있는 방법이 있나요?,"네, 한국장학재단에서는 농촌출신 대학생을 위한 학자금 융자사업을 진행하고 있습니다. 자세한 상담을 원하시면 1599-2290으로 전화하거나 공식 웹사이트를 방문해보세요.",농촌출신 대학생 학자금 융자사업
한국장학재단에서 제공하는 서비스 중 농촌 학생을 위한 것이 있을까요?,"그렇습니다, 농촌출신 대학생들을 위한 학자금 융자 지원 사업이 있습니다. 특히, 이 사업은 학비 부담을 줄이는 데 도움이 됩니다. 문의는 한국장학재단 연락처 또는 웹사이트를 통해 가능합니다.",농촌출신 대학생 학자금 융자사업
제가 농촌 지역 대학에 다니고 있는데 학비 마련에 어려움을 겪고 있어요. 도움을 받을 수 있는 곳은 어디인가요?,"한국장학재단에서 농촌출신 대학생을 위한 학자금 융자사업을 운영하고 있습니다. 필요한 정보나 도움이 필요하다면, 장학재단으로 직접 문의해 보시는 것이 좋겠습니다.",농촌출신 대학생 학자금 융자사업
농촌 지역 출신으로 대학 재학 중인 학생이 받을 수 있는 재정 지원 프로그램이 있나요?,"네, 한국장학재단에서는 농촌 지역 출신 대학생들을 대상으로 학자금 융자사업을 제공하고 있습니다. 이 사업을 통해 재정 지원을 신청하실 수 있으니, 관련 정보를 얻기 위해 연락해 보시면 좋을 것 같아요.",농촌출신 대학생 학자금 융자사업
"대학 학비 때문에 걱정이 많은데, 농촌 출신으로서 지원받을 수 있는 장학금이나 융자가 있을까요?",지원받을 수 있는 옵션이 있습니다. 한국장학재단에서 운영하는 농촌출신 대학생 학자금 융자사업을 활용하실 수 있습니다. 해당 사업에 대해 알아보기 위해서는 장학재단에 직접 문의하시는 게 좋습니다.,농촌출신 대학생 학자금 융자사업
저희 집이 농촌에 있어서 학자금 대출에 어려움을 겪고 있어요. 어떤 프로그램을 이용하면 좋을까요?,"농촌 지역 출신 대학생을 위해 설계된 학자금 융자사업 프로그램이 한국장학재단에서 제공되고 있습니다. 이 프로그램에 관한 더 자세한 정보를 원하시면, 재단의 연락처나 웹사이트를 통해 문의하실 수 있습니다.",농촌출신 대학생 학자금 융자사업
중소기업에 취업하고자 하는 대학생을 위한 '희망사다리 I 유형' 장학사업은 어떤 학년부터 지원 가능한가요?,"일반대학에서는 3학년 이상, 전문대학에서는 2학년 이상부터 지원할 수 있습니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
방송통신대학이나 사이버대학에 재학 중인 학생도 '희망사다리 I 유형' 장학금을 신청할 수 있나요?,"아니요, 원격대학(방송통신대학 및 사이버대학 등)은 '희망사다리 I 유형' 장학사업의 지원 대상에서 제외됩니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
계약학과 학생이 '희망사다리 I 유형' 장학금을 신청할 수 있나요?,"일반적인 계약학과 학생은 지원 대상에서 제외되지만, 조기취업형 계약학과에 재학 중인 1학년 학생은 지원 신청이 가능합니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
'희망사다리 I 유형' 장학금 지원을 위한 성적 기준은 어떻게 되나요?,"직전학기에 최소 이수학점을 채우고, 100점 만점에 70점 이상을 취득해야 합니다. 대학에 이수학점 기준이 없을 경우 12학점 이수가 기준으로 적용됩니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리 I 유형 장학금을 받으려면 어떤 조건을 충족해야 하나요?,"중소기업 취업이나 창업을 희망하는 학부 재학생이면서, 상기 언급된 학년과 성적 기준을 충족해야 합니다. 또한 원격대학이나 일반 계약학과에 속하지 않아야 합니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
조기취업형 계약학과 학생이라면 언제 '희망사다리 I 유형' 장학금 신청이 가능한가요?,조기취업형 계약학과 학생의 경우 1학년 때에 한해 지원 신청이 가능합니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
중소기업 취업연계 장학사업의 학기당 등록금 지원 금액은 얼마인가요?,학기당 등록금 전액을 지원합니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학사업을 통해 받을 수 있는 창업지원금은 학기마다 얼마인가요?,학기당 200만원을 지원받을 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
직무기초교육을 이수하지 않았을 경우 어떤 조치가 이루어지나요?,직무기초교육을 이수하지 않은 경우 해당 학기의 지원금을 반환해야 합니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학사업에서는 취업지원금도 지원하나요?,"네, 학기당 취업지원금으로 200만원을 지원합니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학사업에 참여하고 싶습니다. 어떤 금액을 지원받을 수 있나요?,참여 시 학기당 등록금 전액과 추가로 창업 또는 취업지원금으로 학기당 200만원을 받을 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
만약 장학금 수혜 중에 필수 교육을 이수하지 않으면 어떻게 되나요?,"필수 직무기초교육을 이수하지 않을 경우, 받은 지원금을 돌려줘야 합니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
중소기업에 취업하기 위한 장학금을 신청하고 싶어요. 어디에서 할 수 있나요?,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)은 한국장학재단 공식 웹사이트를 방문하여 신청하실 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학금 신청 방법을 알려주세요.,희망사다리Ⅰ유형 장학사업에 지원하기 위해서는 한국장학재단의 웹사이트에서 온라인으로 신청 절차를 진행하시면 됩니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
한국장학재단에서 제공하는 장학 프로그램 중에 중소기업과 연계된 것이 있다고 들었습니다. 어떻게 찾아볼 수 있나요?,한국장학재단에서 제공하는 중소기업 취업연계 장학사업은 한국장학재단 웹사이트를 통해 정보 확인 및 신청이 가능합니다. 해당 웹사이트에서 '희망사다리Ⅰ유형'을 검색하여 상세 정보를 확인하실 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
중소기업 취업연계 장학사업(희망사다리Ⅰ유형)에 대해 자세한 안내를 받고 싶은데 어디로 연락해야 하나요?,해당 장학사업에 대한 자세한 안내를 원하신다면 한국장학재단의 연락처인 1800-0499번으로 전화하시거나 공식 웹사이트 https://www.kosaf.go.kr를 통해 문의하실 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학금 신청 방법을 알려주세요.,"희망사다리Ⅰ유형 장학금의 신청 방법은 한국장학재단 웹사이트를 통해 확인할 수 있으며, 신청 절차에 관련된 상세한 안내는 한국장학재단에 전화(1800-0499)를 통해 문의하실 수 있습니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
한국장학재단이 제공하는 희망사다리Ⅰ유형 장학금은 어떤 혜택이 있나요?,희망사다리Ⅰ유형 장학금의 혜택에 대한 구체적인 정보는 한국장학재단에 직접 문의(1800-0499)하시거나 공식 웹사이트를 방문하시어 확인하실 수 있습니다.,중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
만약 희망사다리Ⅰ유형 장학금에 대해 추가적인 질문이 있을 경우 어떻게 해야 하나요?,"추가적인 질문이 있으실 경우, 한국장학재단의 고객센터 번호 1800-0499로 전화하시거나 웹사이트를 방문하여 질문을 제출하실 수 있습니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
희망사다리Ⅰ유형 장학사업을 이용하고 싶어요. 절차를 어떻게 시작해야 하죠?,"희망사다리Ⅰ유형 장학사업을 이용하고자 하시면, 한국장학재단의 고객 상담센터(1800-0499)로 연락하거나 웹사이트에 접속하여 이용 절차와 필요한 요건에 대해 안내 받으실 수 있습니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
"중소기업과 연계된 장학사업에 참여하고 싶은데, 어느 기관에 문의해야 하는 건가요?","중소기업과 연계된 장학사업인 희망사다리Ⅰ유형에 참여를 원하신다면, 한국장학재단으로 접촉(1800-0499)하시거나 공식 웹사이트를 통해 조언을 구하실 수 있습니다.",중소기업 취업연계 장학사업(희망사다리Ⅰ유형)
성매매 피해를 입은 청소년을 위한 대한민국의 지원 제도에는 무엇이 있나요?,"대한민국에서는 성매매 피해아동 및 청소년을 위해 전문적인 상담, 의료 지원, 법률 지원, 교육과 직업 훈련 등을 포함하는 종합지원 체계를 운영하고 있습니다. 이러한 지원은 그들의 신체적, 정신적 치유는 물론 사회로의 건강한 복귀를 돕기 위해 마련되었습니다.","성매매 피해아동, 청소년 종합지원 체계 운영"
현재 성매매로 고통 받는 청소년이 도움을 요청할 수 있는 기관은 어디인가요?,"현재 성매매로 피해를 입은 청소년은 여성가족부 산하 기관 또는 지방자치단체에서 지원하는 성매매 피해아동, 청소년 종합지원 센터에 도움을 요청할 수 있습니다. 이곳에서는 비밀 보장은 물론 맞춤형 통합 서비스를 제공받을 수 있습니다.","성매매 피해아동, 청소년 종합지원 체계 운영"
성매매로 인해 어려움을 겪는 아이들을 돕기 위한 정부의 지원 방안에는 어떤 것들이 포함되어 있나요?,"정부의 지원 방안에는 심리적 안정과 회복을 돕는 상담 서비스, 의료적 조치, 법적 조력, 학업 지속이나 복귀를 위한 교육 지원, 그리고 장기적으로는 자립을 위한 직업 훈련 및 취업 지원 서비스 등이 포함되어 있습니다. 이 서비스들은 성매매 피해아동 및 청소년의 전인적 회복과 사회적 재통합을 목표로 하고 있습니다.","성매매 피해아동, 청소년 종합지원 체계 운영"
성매매 피해를 입은 아동이나 청소년이 긴급히 도움을 필요로 할 때 어떤 지원을 받을 수 있나요?,"성매매 피해를 겪은 아동이나 청소년은 긴급구조를 포함하여 상담, 보호, 치료까지 필요한 서비스를 받을 수 있습니다.","성매매 피해아동, 청소년 종합지원 체계 운영"
성매매로 인해 피해를 본 청소년이 회복과 자립을 위해 이용할 수 있는 서비스는 어떤 것들이 있나요?,"피해 청소년은 복지제도의 일환으로 치료 및 회복 프로그램, 자립을 위한 직업 교육 및 자활 지원 등을 받을 수 있습니다.","성매매 피해아동, 청소년 종합지원 체계 운영"
