Question,Answer,Documents
우울증 예방과 인지 활동 프로그램을 제공하는 서비스의 종류와 분야는 무엇인가요?,우울증 예방과 인지 활동 프로그램을 원하실 경우 노인맞춤돌봄서비스의 '생활교육' 중 '정신건강분야' 서비스를 찾으시면 됩니다.,노인맞춤돌봄서비스
노인맞춤돌봄서비스를 신청하기 위해 방문해야 하는 곳은 어디인가요?,노인맞춤돌봄서비스 신청은 읍면동 주민센터 또는 행정복지센터에서 할 수 있습니다.,노인맞춤돌봄서비스
대상자 선정조사는 누가 진행하는 건가요?,대상자 선정조사는 서비스를 수행하는 기관이 담당하여 상담과 함께 진행합니다.,노인맞춤돌봄서비스
"제가 이용하고 싶은 서비스가 특화서비스인데, 어떻게 신청할 수 있나요?","특화서비스의 경우, 해당 특화서비스를 제공하는 수행기관에 직접 신청할 수 있습니다.",노인맞춤돌봄서비스
노인맞춤돌봄서비스 최종 대상자를 결정하는 기관은 어디인가요?,최종 대상자는 시군구에서 결정합니다.,노인맞춤돌봄서비스
노인맞춤돌봄서비스의 제공 절차에 대해 간략히 설명해주세요.,"서비스 신청을 접수하고, 대상자 선정조사 및 서비스 상담을 받은 다음, 시군구에서 대상자를 결정하고, 수행기관에서 서비스를 제공받습니다.",노인맞춤돌봄서비스
수행기관은 노인맞춤돌봄서비스에서 어떤 역할을 하나요?,"수행기관은 대상자 선정조사와 상담을 제공하고, 최종 대상자가 결정되면 서비스를 직접 제공하는 역할을 합니다.",노인맞춤돌봄서비스
저희 할머니가 거동이 불편하신데 관련 서비스에 대해서 어디에서 상담을 받을 수 있을까요?,보건복지상담센터(129)에서 노인맞춤돌봄서비스에 대한 자세한 상담을 받으실 수 있습니다.,노인맞춤돌봄서비스
돌봄이 필요한 노인을 위한 정부 지원 서비스에는 무엇이 있나요?,"노인맞춤돌봄서비스가 있으며, 구체적인 정보와 신청 방법은 보건복지상담센터(129)에 문의하시면 안내받으실 수 있습니다.",노인맞춤돌봄서비스
조부모님이 혼자 계시면서 필요한 생활 서비스를 찾고 계신데 어떻게 안내해드려야 할까요?,보건복지상담센터(129)에 연락하시면 조부모님께 필요한 노인맞춤돌봄서비스에 대해 자세히 알아보고 신청하실 수 있습니다.,노인맞춤돌봄서비스
"65세 이상의 어르신이 철도요금 감면 혜택을 받으려면 어떤 기차를 타야 하며, 각 감면율은 얼마인가요?","65세 이상 어르신은 KTX, 새마을호, 무궁화호에 대해 30% 감면 혜택을 받을 수 있고, 통근열차에 대해서는 50%의 감면 혜택을 받을 수 있습니다.",어르신을 위한 요금감면 제도
문화활동비 지원을 받는 어르신이 국가나 지자체가 운영하는 공연장을 방문할 때 입장료 할인은 얼마나 받을 수 있나요?,문화활동비 지원 대상인 65세 이상 어르신은 국가나 지자체가 운영하는 공연장 입장료를 50% 할인받을 수 있습니다.,어르신을 위한 요금감면 제도
어르신이 국민건강보험료를 경감받기 위한 조건에는 어떤 것들이 있나요?,"국민건강보험료를 경감받기 위한 조건으로는 연령 및 지역가입자 여부, 소득과 재산 기준이 충족되어야 하며, 이에 따라 최대 30%의 할인이 적용됩니다.",어르신을 위한 요금감면 제도
대한항공을 이용하는 65세 이상 어르신에게 적용되는 항공요금 감면율은 국내선과 국제선 모두 동일한가요?,"예, 대한항공을 이용하는 65세 이상 어르신은 국내선 및 국제선 항공요금에 대해 동일하게 10%의 감면 혜택을 받을 수 있습니다.",어르신을 위한 요금감면 제도
"기초연금수급 어르신이 통신요금 감면을 받으려면 월 청구된 이용금액이 얼마 이하여야 하며, 감면받을 수 있는 최대 금액은 얼마인가요?","기초연금수급 어르신은 통신요금에서 월 청구된 이용금액이 22,000원(부가세 별도) 미만일 경우 50% 감면을 받을 수 있고, 최대 11,000원까지 감면받을 수 있습니다.",어르신을 위한 요금감면 제도
어느 기관에 연락하여 국민건강보험료 경감 신청을 해야 하며 연락처는 무엇인가요?,"국민건강보험료 경감 신청은 국민건강보험공단에 연락하여 신청할 수 있으며, 연락처는 1577-1000입니다.",어르신을 위한 요금감면 제도
노인 학대 피해자를 위한 복지 서비스에는 어떤 것이 있나요?,"노인 학대 피해자를 위한 복지 서비스 중 하나로 노인보호 전문기관의 서비스가 있습니다. 이곳에서는 피해 노인 및 가족, 그리고 학대 행위자가 지원을 받을 수 있습니다.",노인보호 전문기관 이용
가족 구성원 중에 노인 학대 사례가 의심될 때 어디로 연락해야 하나요?,"노인 학대가 의심될 경우 노인보호 전문기관에 연락하여 상담 및 필요한 서비스를 받을 수 있습니다. 이 기관들은 학대 피해 노인과 가족, 학대 행위자 모두를 대상으로 지원합니다.",노인보호 전문기관 이용
노인 학대 가해자도 복지 서비스를 받을 수 있나요?,"네, 노인 학대 행위자도 노인보호 전문기관의 서비스를 통해 필요한 지원과 상담을 받을 수 있습니다. 이는 학대 문제의 근본적인 해결을 위해 제공되는 지원 중 하나입니다.",노인보호 전문기관 이용
노인학대상담사업에서 제공하는 전문상담은 어떤 지원을 포함하나요?,노인학대상담사업에서 제공하는 전문상담은 심리치료 지원을 포함합니다.,노인보호 전문기관 이용
노인학대 발생 시 일시적인 보호를 제공하는 서비스는 무엇인가요?,노인학대 발생 시 일시보호서비스를 통해 일시적인 보호를 제공받을 수 있습니다.,노인보호 전문기관 이용
노인학대상담사업에서 의료지원과 관련해 어떤 도움을 받을 수 있나요?,노인학대상담사업에서는 의료지원 서비스를 통해 필요한 의료 도움을 받을 수 있습니다.,노인보호 전문기관 이용
노인학대 예방 교육사업 내용 중 노인 인권에 초점을 맞춘 교육은 무엇인가요?,노인 인권 교육은 노인학대 예방 교육사업 내에서 노인의 인권 강화에 초점을 맞춘 교육입니다.,노인보호 전문기관 이용
지역노인 학대사례를 판정하고 협력체계를 구축하는 사업은 무엇인가요?,"협력체계 구축사업에는 중앙, 지역노인 학대사례 판정위원회 운영과 지역사회 연계망 구축이 포함됩니다.",노인보호 전문기관 이용
"노인학대예방의 날 기념행사는 언제 진행되며, 어떤 활동을 포함하는지 설명해주세요.","노인학대예방의 날 기념행사는 매년 6월 15일에 진행되며, 이동상담, 캠페인 등 다양한 활동을 포함합니다.",노인보호 전문기관 이용
노인보호를 위한 서비스에 지원하고 싶은데 시작점이 궁금합니다. 어떻게 해야 하나요?,노인보호 서비스 신청을 원하신다면 노인보호전문기관에 상담 요청을 하여 지원을 받을 수 있습니다. 상담 과정에서 필요한 서류 및 절차에 대한 안내를 받으실 수 있습니다.,노인보호 전문기관 이용
저희 할아버지를 위해 노인보호전문기관 이용제도에 대해 알아보고 싶어요. 어디서 정보를 얻을 수 있을까요?,노인보호전문기관 이용에 대한 정보는 가까운 노인보호전문기관에 직접 문의하거나 전화 상담을 통해 안내받을 수 있습니다. 기관의 전문가들이 제도에 대해 종합적인 상담을 제공해 드릴 것입니다.,노인보호 전문기관 이용
할머니를 어떻게 하면 더 잘 돌볼 수 있을지 조언을 얻고 싶습니다. 노인보호 전문기관의 서비스는 어떻게 신청하나요?,"노인보호 전문기관은 할머니를 돌보는 데 필요한 다양한 서비스와 조언을 제공합니다. 서비스 신청은 노인보호전문기관에 연락하여 상담 후 지원받으실 수 있으며, 상황에 따른 맞춤형 서비스 방안을 안내받을 수 있습니다.",노인보호 전문기관 이용
노인학대가 의심될 때 어디로 신고해야 하나요?,"노인학대 의심 상황에서는 노인보호전문기관, 수사기관, 보건복지부 콜센터, 또는 노인학대 신고앱 ""나비새김""을 통해 신고할 수 있습니다.",노인보호 전문기관 이용
"긴급하게 노인학대를 신고해야 하는데, 신속하게 연락할 수 있는 번호는 무엇인가요?",위급 상황 시에는 112로 신속하게 노인학대를 신고하실 수 있습니다.,노인보호 전문기관 이용
노인 학대에 대해 익명으로 신고하고 싶어요. 어떻게 하면 되나요?,"""나비새김""이라는 노인학대 신고앱을 사용하시면 익명으로 노인 학대를 신고할 수 있습니다.",노인보호 전문기관 이용
노인보호전문기관에 연락하는 전화번호를 알려주세요.,노인보호전문기관에 문의하실 때는 1577-1389번으로 연락하시면 됩니다.,노인보호 전문기관 이용
보건복지 관련 문의는 어느 번호로 해야 하나요?,보건복지 관련 문의는 보건복지부 콜센터인 129번으로 하실 수 있습니다.,노인보호 전문기관 이용
스마트폰을 통해 노인학대 신고를 하고 싶어요. 어떤 앱을 사용해야 하나요?,"스마트폰으로 노인학대 신고를 하려면 ""나비새김(노인지킴이)"" 신고 앱을 사용하시면 됩니다.",노인보호 전문기관 이용
60세 이상인 부모님을 위해 문화생활을 지원받고 싶은데 어떤 정부 사업을 이용할 수 있나요?,어르신 문화활동 지원사업을 이용하실 수 있습니다. 이 사업은 60세 이상의 국민을 대상으로 문화활동을 지원하는 프로그램입니다.,어르신 문화활동 지원
"제 할머니가 요즘 문화생활에 관심이 많은데, 어떤 복지혜택을 받을 수 있을까요?",만 60세 이상의 어르신에게는 어르신 문화활동 지원사업을 통해 다양한 문화생활을 지원받으실 수 있습니다.,어르신 문화활동 지원
60대 초반의 아버지께서 여가시간에 즐길 만한 문화 활동이 있을지 궁금합니다. 어떤 프로그램을 활용해 보면 좋을까요?,60세 이상 어르신을 대상으로 하는 '어르신 문화활동 지원사업'을 활용하시면 좋겠습니다. 이 사업을 통해 다양한 문화 활동을 즐길 수 있습니다.,어르신 문화활동 지원
노년층이 무료로 문화예술활동에 참여할 수 있는 방법이 있나요?,"네, 어르신 문화활동 지원사업을 통해 지역적 특성에 맞춰 다양한 문화예술활동을 무료로 제공합니다.",어르신 문화활동 지원
전국단위 실버문화페스티벌은 누구나 참여 가능한가요?,"실버문화페스티벌은 어르신을 위한 행사이므로 주로 노년층이 대상이나, 행사의 세부 안내를 확인해보시는 것이 좋습니다.",어르신 문화활동 지원
어르신 맞춤형 문화예술활동 프로그램에는 어떤 내용들이 포함되나요?,"음악, 연극, 무용, 사진, 전통분야 등 다양한 맞춤형 문화예술활동이 포함됩니다.",어르신 문화활동 지원
어르신 문화활동 지원사업의 지역적 특성 맞춤이란 무엇을 의미하나요?,"각 지역의 문화적 특성과 어르신들의 흥미, 요구에 맞춘 프로그램을 기획 및 운영함을 의미합니다.",어르신 문화활동 지원
어르신 문화활동 지원사업을 통해 참여할 수 있는 무용 프로그램은 어떤 것이 있나요?,"지역별로 다양한 무용 프로그램이 마련되어 있으며, 정확한 내용은 해당 지원사업의 안내를 통해 확인하실 수 있습니다.",어르신 문화활동 지원
우리 지역에서 어르신 문화활동 지원사업이 운영되고 있는지 알고 싶어요. 어디서 정보를 얻을 수 있나요?,지역별 어르신 문화활동 지원사업의 운영 여부는 지방자치단체나 관련 기관의 홈페이지 또는 고객지원센터를 통해 문의하실 수 있습니다.,어르신 문화활동 지원
어르신들이 문화생활을 즐길 수 있는 지원 프로그램은 어떤 곳에서 찾아볼 수 있나요?,한국문화원연합회를 통해 주변 지역의 문화시설별 프로그램 정보를 확인하실 수 있습니다.,어르신 문화활동 지원
문화의 집에서 제공하는 어르신 문화활동 프로그램은 매년 달라질 수 있나요?,"네, 문화원이나 문화의 집과 같은 문화시설에서 제공하는 프로그램은 매년 운영 내용이 다를 수 있습니다.",어르신 문화활동 지원
지역 내 어르신을 위한 문화 프로그램에 참여하고 싶을 때 어떻게 사전에 알아볼 수 있나요?,자신이 거주하는 지역 내 문화프로그램에 대한 정보는 한국문화원연합회에 문의하여 사전에 알아보실 수 있습니다.,어르신 문화활동 지원
문화원에서 진행하는 노인 대상의 문화활동은 어떻게 안내받을 수 있나요?,"문화원에서는 다양한 문화활동을 제공하는데, 구체적인 프로그램 내용은 한국문화원연합회에 연락하여 확인이 가능합니다.",어르신 문화활동 지원
"우리 동네에서 어르신들이 이용할 수 있는 문화 프로그램이 각각 다르다고 들었는데, 정확한 정보는 어디서 얻을 수 있나요?","지역별로 다양한 문화 프로그램이 운영되고 있으며, 한국문화원연합회를 통해 해당 지역 문화시설의 정확한 프로그램 정보를 얻으실 수 있습니다.",어르신 문화활동 지원
문화 시설을 이용하기 전에 알아두어야 하는 사항이 있다면 무엇인가요?,"문화 시설 이용 전에 반드시 확인해야 할 사항은 프로그램의 운영 내용이 해마다 달라질 수 있다는 점이므로, 이용하고자 하는 문화 시설에 미리 문의하세요.",어르신 문화활동 지원
어르신들을 위한 문화 프로그램에 대해 알아보고 싶어요. 어떻게 연락할 수 있나요?,어르신 문화활동 지원사업에 관하여 한국문화원연합회 지역문화진흥팀으로 전화 문의할 수 있습니다. 연락처는 02-704-4332 또는 02-704-2379입니다.,어르신 문화활동 지원
한국문화원연합회에서는 노인들을 대상으로 어떤 지원을 하나요?,"한국문화원연합회는 어르신들을 대상으로 문화활동 지원사업을 운영하고 있습니다. 상세 내용과 참여 방법은 지역문화진흥팀에 문의해보세요. 전화번호는 02-704-4332, 02-704-2379입니다.",어르신 문화활동 지원
제 부모님이 문화 활동에 참여하고 싶어 하세요. 어디로 연락을 해야 할까요?,부모님을 위한 문화활동 참여 관련 정보는 한국문화원연합회 지역문화진흥팀에 연락하시면 됩니다. 연락 가능한 전화번호는 02-704-4332 혹은 02-704-2379로 문의하실 수 있습니다.,어르신 문화활동 지원
만 60세가 넘은 국민연금을 받는 사람은 어떤 사업을 통해 긴급자금을 지원받을 수 있나요?,만 60세 이상의 국민연금 수급자는 '노후긴급자금 대부 사업'을 통해 긴급자금을 지원받을 수 있습니다.,노후긴급자금 대부 사업
"부모님이 국민연금을 받으시는데, 급하게 자금이 필요할 때 어떤 복지 혜택을 신청할 수 있을까요?",부모님이 만 60세 이상인 국민연금 수급자시라면 '노후긴급자금 대부 사업'을 통해 필요한 자금을 지원받을 수 있는 혜택을 신청하실 수 있습니다.,노후긴급자금 대부 사업
"퇴직 후 긴급한 자금이 필요해진 경우, 연금을 받고 있다면 어떠한 정부 지원 프로그램에 참여할 수 있을까요?","연금 수급 중이시고 만 60세 이상이라면, 정부의 '노후긴급자금 대부 사업'에 참여하셔서 긴급 자금을 지원받으실 수 있습니다.",노후긴급자금 대부 사업
노후긴급자금 대부 사업에서 대출 가능한 최대 금액은 얼마인가요?,노후긴급자금 대부 사업에서는 최대 1000만 원까지 대출이 가능합니다.,노후긴급자금 대부 사업
노후긴급자금 대부를 받으려면 원금을 어떻게 상환해야 하나요?,"최대 5년간 원금균등 분할상환을 하면 됩니다. 거치 기간은 1~2년 중 선택할 수 있으며, 총 상환 기간은 최장 7년입니다.",노후긴급자금 대부 사업
노후긴급자금 대부 사업을 통해 이용할 수 있는 긴급 생활안정자금의 종류를 알려주세요.,"전세자금, 의료비, 배우자 장제비, 재해복구비 등을 긴급 생활안정자금으로 사용할 수 있습니다.",노후긴급자금 대부 사업
연금 수령자가 노후긴급자금 대부 사업에서 대출받을 수 있는 금액은 연간 수령액과 어떤 관계가 있나요?,"대출 가능한 금액은 연간 연금 수령액의 최대 2배 이내로 정해지며, 그 최고액은 1000만 원입니다.",노후긴급자금 대부 사업
노후긴급자금 대부 사업의 대출금에 적용되는 이자율은 어떻게 되나요?,노후긴급자금 대부 사업의 대출금은 저금리로 책정되어 있습니다. 구체적인 이자율은 사업 상세 내용을 확인하셔야 합니다.,노후긴급자금 대부 사업
긴급 생활안정자금 대출을 신청하려면 연금 수령자 여부가 중요한가요?,"예, 노후긴급자금 대부 사업은 연금 수령자를 대상으로 하므로 연금 수령 여부가 중요한 신청 조건 중 하나입니다.",노후긴급자금 대부 사업
노후 긴급자금 대부 사업 신청은 어디에서 해야 하나요?,국민연금공단 지사에 직접 방문하여 신청하실 수 있습니다.,노후긴급자금 대부 사업
국민연금공단 지사를 방문하지 않고도 노후긴급자금 대부 사업에 신청할 수 있는 방법이 있나요?,해당 사업은 수급자 본인이 직접 국민연금공단 지사에 방문하여 신청해야 하는 사업입니다. 다른 방법으로 신청하는 것은 불가능합니다.,노후긴급자금 대부 사업
노후긴급자금 대부를 받으려면 어떤 절차를 거쳐야 하나요?,"노후긴급자금 대부를 받기 위해서는 수급권자가 되어야 하며, 본인이 직접 국민연금공단 지사에 방문하여 대부 신청 절차를 진행해야 합니다.",노후긴급자금 대부 사업
긴급하게 노후 자금이 필요한데 어디에 문의해야 하나요?,긴급한 노후 자금이 필요하신 경우에는 국민연금공단 콜센터(1355)로 문의하실 수 있습니다.,노후긴급자금 대부 사업
"국민연금공단에서 노후 대비 금융 지원이 있다고 들었는데, 어떻게 알 수 있나요?","네, 국민연금공단에서는 노후긴급자금 대부 사업을 운영하고 있으며 자세한 내용은 공단 콜센터인 1355번으로 문의하시면 안내 받으실 수 있습니다.",노후긴급자금 대부 사업
노후긴급자금 대부 사업의 신청 절차를 알고 싶어요. 어디서 정보를 얻을 수 있나요?,노후긴급자금 대부 사업에 대한 신청 절차는 국민연금공단 콜센터인 1355번으로 연락하시면 상세한 가이드를 받으실 수 있습니다.,노후긴급자금 대부 사업
"만 65세가 넘은 할머니가 윗니가 하나도 없어서 틀니가 필요한 경우, 어떤 지원을 받을 수 있나요?","만 65세 이상 어르신 중 윗잇몸에 치아가 하나도 없는 경우, 완전틀니에 대한 지원을 받을 수 있습니다.",노인 틀니 지원
한국에서는 치아가 몇 개 없어도 부분틀니를 지원받을 수 있나요?,만 65세 이상 어르신이라면 남은 치아를 이용하여 부분틀니 제작이 가능한 경우 지원을 받을 수 있습니다.,노인 틀니 지원
"아버지께서 치아 상태가 좋지 않은데, 어떤 기준으로 틀니 지원을 받을 수 있는지 궁금합니다.","치아가 전혀 없는 경우는 완전틀니, 남은 치아를 활용할 수 있는 경우는 부분틀니 지원을 받으실 수 있으며, 대상은 만 65세 이상의 어르신입니다.",노인 틀니 지원
"저희 할아버지께서 치아가 한 개도 남아있지 않은 상태인데, 틀니 비용을 지원받을 방법이 있나요?","네, 만 65세 이상이시고 만약 아랫잇몸 혹은 윗잇몸에 치아가 하나도 없으시다면 완전틀니를 지원받을 수 있습니다.",노인 틀니 지원
"할아버지 연령이 67세시고, 앞니 몇 개를 제외하고는 대부분의 치아가 없어 상심하고 계신데, 이런 경우에는 어떤 복지 혜택을 받을 수 있나요?","할아버지의 연령과 치아 상태를 기준으로 볼 때, 부분틀니 제작에 필요한 지원을 받을 수 있습니다.",노인 틀니 지원
"만약 노인분이 치아가 없어서 식사가 어려울 경우, 틀니 지원은 어떻게 이루어지나요?","치아가 없어 식사에 어려움을 겪는 만 65세 이상 노인분의 경우, 남아있는 치아 상황에 따라 완전틀니 혹은 부분틀니 지원을 신청할 수 있습니다.",노인 틀니 지원
"만약 제가 노인 틀니 지원을 받으려고 한다면, 건강보험으로는 본인 부담금이 얼마나 되나요?",건강보험을 이용할 경우 틀니 시술 비용의 30%를 본인 부담금으로 내야 합니다.,노인 틀니 지원
차상위계층으로 분류된 경우 틀니를 맞출 때 부담해야 하는 비용은 어느 정도인가요?,차상위 계층의 경우 틀니 시술 비용의 5% 이상 15% 이하를 본인 부담금으로 납부하게 됩니다.,노인 틀니 지원
의료급여 1종 수급자가 틀니를 위해 부담해야 할 비용 비율을 알려주세요.,의료급여 1종 수급자는 틀니 시술 비용의 5%만을 본인 부담금으로 지불하면 됩니다.,노인 틀니 지원
의료급여 2종을 받는 사람이 부분틀니 고리 유지형 금속상을 맞출 때 내야 하는 비용은 얼마인가요?,의료급여 2종 수급자의 경우 부분틀니 고리 유지형 금속상 시술에 대해 틀니 비용의 15%를 본인이 부담합니다.,노인 틀니 지원
건강보험 가입자가 완전틀니(레진상) 시술 시 필요한 본인 부담금 비율은 몇 퍼센트인지 궁금합니다.,건강보험 가입자가 완전틀니(레진상) 시술을 받을 때는 시술비의 30%를 본인이 부담하게 됩니다.,노인 틀니 지원
"의료급여 수급자가 금속상으로 된 부분틀니를 장착할 경우, 얼마를 본인 부담으로 지불해야 하나요?","의료급여 1종 수급자는 5%, 의료급여 2종 수급자는 15%의 본인 부담금을 납부해야 합니다.",노인 틀니 지원
건강보험 가입자가 노인 틀니 지원받기 위해 신청하는 곳은 어디인가요?,"건강보험 가입자는 치과 병원, 의원 또는 건강보험공단 지사에서 노인 틀니 지원제도에 대한 대상자 등록 신청을 할 수 있습니다.",노인 틀니 지원
의료급여수급자가 틀니 지원을 위한 등록을 하려면 어느 기관을 방문해야 하나요?,"의료급여수급자는 치과 병원, 의원 또는 시군구, 읍면동 주민센터(행정복지센터)에서 노인 틀니 지원제도의 대상자 등록 신청을 할 수 있습니다.",노인 틀니 지원
노인 틀니 지원제도 신청 시 의료급여수급자와 건강보험대상자의 신청 장소가 다른 이유는 무엇인가요?,신청 장소가 다른 이유는 건강보험대상자와 의료급여수급자가 속한 보장 체계가 다르기 때문입니다. 각각의 체계에 맞는 기관에서 관련 서류를 처리하게 됩니다.,노인 틀니 지원
의료급여수급자가 틀니 지원을 신청할 때 제출해야 할 기관은 어디인가요?,"의료급여수급자는 치과 병원, 의원뿐만 아니라 시군구, 읍면동 주민센터(행정복지센터)에서 틀니 지원 신청을 할 수 있습니다.",노인 틀니 지원
노인 틀니 지원제도를 이용하고 싶은 건강보험 가입 노인은 처음 어디로 가야 하나요?,"건강보험 가입 노인은 노인 틀니 지원제도 신청을 위해 먼저 치과 병원이나 의원, 혹은 건강보험공단 지사로 가야 합니다.",노인 틀니 지원
시군구 주민센터에서 노인 틀니 지원제도 신청이 가능한 대상자는 누구인가요?,시군구 주민센터에서 노인 틀니 지원제도 신청이 가능한 대상자는 의료급여수급자입니다.,노인 틀니 지원
노인 틀니 비용이 부담되는데 어디로 문의해야 하나요?,국민건강보험공단(1577-1000) 또는 보건복지상담센터(129)로 문의하시면 노인 틀니 지원제도에 대해 자세한 안내를 받으실 수 있습니다.,노인 틀니 지원
할머니 틀니를 지원받으려면 어떤 절차를 거쳐야 하나요?,먼저 국민건강보험공단에 전화(1577-1000) 또는 보건복지상담센터(129)로 상담을 통해 필요한 절차와 구비해야 할 서류에 대해 안내받으실 수 있습니다.,노인 틀니 지원
노인 틀니를 얼마나 지원받을 수 있나요?,"틀니 지원 금액은 경우에 따라 다를 수 있으니, 정확한 정보는 국민건강보험공단(1577-1000)이나 보건복지상담센터(129)로 문의하여 확인하세요.",노인 틀니 지원
"만약 제가 독거노인이고 기초생활수급자인데, 응급상황에서 도움을 받을 수 있는 서비스는 무엇인가요?","독거노인이신 경우 기초생활수급자에 해당하시면 '독거노인, 장애인 응급안전 안심서비스'를 이용하실 수 있습니다. 이 서비스는 응급상황 발생 시 신속한 대응을 위해서 제공됩니다.","독거노인, 장애인 응급안전 안심서비스"
"내 친구가 한쪽 다리를 못 쓰는 장애인인데, 혹시 이 서비스를 받을 수 있을까요?","네, 친구분이 장애인활동지원 수급자이고 독거하거나 취약가구에 속한다면 '독거노인, 장애인 응급안전 안심서비스'를 받으실 수 있습니다, 단, 이미 24시간 활동지원서비스를 받고 있다면 제외됩니다.","독거노인, 장애인 응급안전 안심서비스"
"어머니가 최근 홀로 계시게 되셨는데, 건강이 염려되어요. 어떤 서비스를 신청할 수 있을까요?","어머니께서 만 65세 이상이고 기초연금수급자이시거나 차상위계층에 해당되면 '독거노인, 장애인 응급안전 안심서비스' 신청이 가능합니다. 이는 독거노인과 취약가구를 대상으로 합니다.","독거노인, 장애인 응급안전 안심서비스"
저는 독거노인이면서 최근에 건강 문제가 생겨서 요양이 필요해졌어요. 지원 받을 수 있는 프로그램이 있을까요?,"만약 지역사회에서 거주하시는 동안 추가적인 보호가 필요하다고 판단될 경우, 기초지자체 장의 추천으로 '독거노인, 장애인 응급안전 안심서비스'를 신청하실 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
"내 이웃이 혼자 사는 노인이인데, 최근에 다리를 다쳐서 혼자서는 생활하기 힘들어 보여요. 어떤 도움을 받을 수 있을까요?","이웃분의 경우, 생활여건이나 건강상태를 고려해 기초지자체 장이 상시 보호가 필요하다고 인정하면 '독거노인, 장애인 응급안전 안심서비스'를 받을 수 있는 자격이 주어질 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
"할아버지가 독립적으로 생활하고 계세요, 하지만 나이가 많아 혼자서는 위험할 것 같아 걱정됩니다. 어떻게 도울 수 있을까요?","할아버지가 만 65세 이상의 독거노인이시고 독립적인 생활에 어려움이 있으신 경우, '독거노인, 장애인 응급안전 안심서비스'를 신청하셔서 상시 보호를 받으실 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
독거노인이 갑자기 응급상황에 처했을 때 어떻게 신속한 도움을 받을 수 있나요?,"독거노인이나 장애인 응급안전 안심서비스를 이용하면, 응급호출기의 호출버튼을 누르는 것만으로 119(소방청)으로 바로 전화 연결이 되어 신속한 도움을 받을 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
화재감지기는 어떻게 화재 발생을 알리고 대처하나요?,"화재감지기는 연기를 감지해 화재 상황을 알리고, 연동된 게이트웨이를 통해 119에 자동으로 신고하여 화재에 신속히 대응할 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
만약 독거노인이 집 안에서 움직임이 없을 시 어떻게 상황을 인지할 수 있나요?,"활동량감지기를 통해 침실, 화장실, 거실 및 주방에서 활동량을 감지하고, 움직임이 없는 비정상적인 상황을 인지할 수 있습니다.","독거노인, 장애인 응급안전 안심서비스"
태블릿일체형 게이트웨이는 어떤 기능을 제공하나요?,"태블릿일체형 게이트웨이는 활동량(심박, 호흡) 감지 등의 기능을 제공하여 건강 상태를 모니터링 하고 응급상황에 대비할 수 있게 해줍니다.","독거노인, 장애인 응급안전 안심서비스"
출입문감지기 기능을 활용하면 어떤 이점이 있나요?,"출입문감지기는 출입문의 개폐 여부를 감지하여 사용자가 외출중인지, 집에 있지 않은지를 인지하는데 도움을 줍니다. 이를 통해 보조인력이 이상 징후를 감지하고 적절한 조치를 취할 수 있게 합니다.","독거노인, 장애인 응급안전 안심서비스"
응급호출기를 벽면에 부착하는 이유는 무엇인가요?,"응급호출기를 벽면에 부착하면 쉽게 접근할 수 있고, 비상시에 호출버튼을 통해 즉시 119에 연락하여 응급 상황을 알릴 수 있습니다. 이는 빠른 대응을 가능하게 하는 중요한 기능입니다.","독거노인, 장애인 응급안전 안심서비스"
독거노인 안심서비스를 처음 신청하고자 할 때 가장 먼저 무엇을 해야 하나요?,사업대상자 추천 및 대상자 발굴 단계부터 시작하여 서비스 신청 절차를 밟아야 합니다.,"독거노인, 장애인 응급안전 안심서비스"
응급안전 안심서비스 신청 후 설치까지 어떤 과정을 거쳐야 하나요?,"신청서 접수, 대상자 승인요청, 대상자 승인을 거쳐 댁내 장비 설치 단계로 이어집니다.","독거노인, 장애인 응급안전 안심서비스"
안심서비스 대상자 승인을 받으려면 어떤 절차가 필요한가요?,"서비스 신청이 이루어진 후 신청서가 접수되면, 그 다음 대상자 승인요청 단계가 진행됩니다.","독거노인, 장애인 응급안전 안심서비스"
응급안전 안심서비스의 댁내장비 설치는 어떻게 진행되나요?,"대상자 승인을 받은 후, 전문 기술자에 의해 집 내부에 필요한 장비가 설치됩니다.","독거노인, 장애인 응급안전 안심서비스"
안심서비스를 제공받다가 더 이상 필요하지 않을 때는 어떻게 해야 하나요?,서비스 종결 단계를 거쳐 서비스를 중단하거나 종료할 수 있습니다.,"독거노인, 장애인 응급안전 안심서비스"
장애인 응급안전 서비스에 대한 모든 과정을 알고 싶어요. 어떤 순서대로 진행되나요?,"사업대상자 추천 및 발굴부터 시작하여, 서비스 신청, 신청서 접수, 대상자 승인요청, 대상자 승인, 댁내장비 설치, 서비스 제공, 서비스 종결 순으로 진행됩니다.","독거노인, 장애인 응급안전 안심서비스"
독거 노인과 장애인을 위한 긴급 안전 관련 서비스에 대해 어떻게 상담 받을 수 있나요?,독거노인 및 장애인 응급안전 안심서비스에 대한 상담은 보건복지상담센터(전화번호 129)에서 도와드릴 수 있습니다. 안심서비스에 관한 정보뿐만 아니라 이용 방법 및 신청 절차 등을 자세히 안내받으실 수 있어요.,"독거노인, 장애인 응급안전 안심서비스"
